os_name,os_codename,blocker_name,blocker_type,activity_level,number_of_clients,average_active_time_in_seconds,number_of_occurences
Win10,22H2,Intel(R) TypeC PCIE - 9A25 (\_SB.PC00.TRP1),Fx Device,moderate,21,264.9261475728155,206
Win10,22H2,Intel(R) Serial IO I2C Host Controller - 02E8 (\_SB.PCI0.I2C0),Fx Device,moderate,6,191.153421875,32
Win10,21H1,Intel(R) Serial IO I2C Host Controller - 06E8 (\_SB.PCI0.I2C0),Fx Device,high,1,822.6727,3
Win11,22H2,Mobile 6th/7th Generation Intel(R) Processor Family I/O PCI Express Root Port #9 - 9D18 (\_SB.PCI0.RP09),Fx Device,low,4,59.99455728155339,103
Win10,21H2,Intel(R) Imaging Signal Processor (\_SB.PC00.IPU0),Fx Device,high,9,4633.634202325581,43
Win10,21H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP01.PXSX),Fx Device,moderate,32,244.7447043743641,983
Win11,21H2,Intel(R) UHD Graphics 615 (\_SB.PCI0.GFX0),Fx Device,moderate,4,225.46016923076922,26
Win10,22H2,Intel(R) PCI Express Root Port #9 - 06B0 (\_SB.PCI0.RP09),Fx Device,moderate,10,286.75677493734344,399
Win10,22H2,Intel® Smart Sound technológia BUSZ (\_SB.PC00.HDAS),Fx Device,moderate,6,265.1569602739726,73
Win10,19H2,Intel(R) PCI Express Root Port #1 - 06B8 (\_SB.PCI0.RP01),Fx Device,low,4,400.692655357143,112
Win10,19H2,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Fx Device,moderate,8,1241.6284612903225,62
Win10,22H2,USB xHCI Compliant Host Controller (\_SB.ComputerNameMask00.XHCI),Fx Device,low,2,8.337173333333332,15
Win10,21H2,USB xHCI Compliant Host Controller (\_SB.ComputerNameMask00.XHCI),Fx Device,low,1,3.1298266666666668,15
Win11,21H2,Intel(R) Serial IO UART Host Controller - 34A8 (\_SB.PCI0.UA00),Fx Device,moderate,31,252.74470869565224,69
Win11,21H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP05.PXSX),Fx Device,low,5,90.46019507042257,284
Win11,21H2,Standard NVM Express Controller (\_SB.PCI0.RP21.PXSX),Fx Device,moderate,1,946.8403444444443,27
Win10,21H1,Device not registered,PEP Pre-Veto,low,13,46.48758947368421,19
Win10,21H2,Intel(R) PCI Express Root Port #1 - 06B8 (\_SB.PCI0.RP01),Fx UserIdMaskice,low,1,26.840799999999998,1
Win10,21H2,Intel(R) Smart Sound Technologie-Audiocontroller (\_SB.PCI0.HDAS),Fx UserIdMaskice,low,1,8.592825000000001,4
Win10,20H2,System Maintenance Service,Activator,low,13,39.01192380952381,21
Win10,21H1,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP09.PXSX),Fx Device,low,3,17.02242121212121,198
Win10,22H2,Intel(R) Serial IO SPI Host Controller - A0AA (\_SB.PC00.SPI0),Fx Device,low,26,5.953370098399177,6809
Win11,21H2,Intel RST VMD Controller 467F (\_SB.PC00.VMD0),Fx Device,high,20,904.7868533936653,221
Win10,21H2,Intel(R) PCI Express Root Port #3 - 9DBA (\_SB.PCI0.RP03),Fx Device,low,10,103.88291108742006,469
Win10,22H2,Intel(R) Ethernet Connection (17) I219-LM (\_SB.PC00.GLAN),Fx Device,moderate,3,179.7704923076923,39
Win10,22H2,BUS בטכנולוגיית Intel® Smart Sound (\_SB.PC00.HDAS),Fx Device,low,5,6.793007920792077,404
Win10,22H2,Killer Wireless-n/a/ac 1535 Wireless Network Adapter (\_SB.PCI0.RP05.PXSX),Fx Device,moderate,7,153.32959824561405,57
Win11,22H2,Intel(R) Serial IO I2C Host Controller - A0E8 (\_SB.PC00.I2C0),Fx Device,moderate,24,350.01167625000005,160
Win10,RS5,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PCI0.CNVW),Fx Device,moderate,10,1175.203789473684,114
Win10,21H2,MediaTek Wi-Fi 6 MT7921 Wireless LAN Card (\_SB.PC00.RP08.PXSX),Fx Device,high,18,857.896715131579,152
Win10,20H2,Device not registered,PEP Pre-Veto,high,36,2670.7821325033515,5221
Win11,21H2,Thunderbolt(TM) Controller - 9A1F (\_SB.PC00.TDM0),Fx Device,moderate,19,671.0306452054795,73
Win10,21H2,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PC00.CNVW),Fx Device,high,10,480.5273355263157,76
Win10,19H2,Intel(R) Serial IO UART Host Controller - 34A8 (\_SB.PCI0.UA00),Fx Device,low,12,12.43206987041037,926
Win10,22H2,Standard NVM Express Controller (\_SB.PC00.RP05.PXSX),Fx Device,high,13,353.1221316831683,101
Win10,22H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.ComputerMask00.CNVW),Fx Device,low,1,20.963046428571428,28
Win11,22H2,Intel(R) Serial IO I2C Host Controller - 06E8 (\_SB.PCI0.I2C0),Fx Device,low,12,79.5619393442623,61
Win11,22H2,Intel(R) PCI Express Root Port #11 - A0B2 (\_SB.PC00.RP11),Fx Device,moderate,8,687.213115625,288
Win10,22H2,Killer Wireless-n/a/ac 1435 Wireless Network Adapter (\_SB.PCI0.RP07.PXSX),Fx Device,high,15,63.065654716981136,53
Win10,21H2,Killer(R) Wi-Fi 6E AX1675i 160MHz Wireless Network Adapter (211NGW) (\_SB.PC00.CNVW),Fx Device,low,5,23.480806024096385,166
Win11,22H2,Intel(R) Smart Sound Technologie-Audiocontroller (\_SB.PC00.HDAS),Fx Device,moderate,33,348.24247546468405,269
Win10,20H2,Unregistered Device \_SB.PCI0.GFX0,Fx Device,high,13,4695.657158426966,89
Win10,20H2,Unregistered Device \_SB.PCI0.HECI,Fx Device,high,14,2706.3459748872183,1995
Win11,22H2,Mobile 6th Generation Intel(R) Processor Family I/O PCI Express Root Port #1 - 9D10 (\_SB.PCI0.RP01),Fx Device,low,1,20.37091818181818,11
Win10,19H1,Lock Screen,Activator,low,12,9.93187962962963,54
Win10,20H2,Технология Intel(R) Smart Sound - аудиоконтроллер (\_SB.PC00.HDAS),Fx Device,low,12,35.903432971800434,461
Win10,21H2,Intel(R) PCI Express Root Port #7 - 43BE (\_SB.PC00.RP07),Fx Device,low,22,46.96428150147202,2038
Win10,19H2,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),Fx Device,low,13,48.58703412844036,545
Win10,20H2,Standard NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,high,11,303.4126440677966,59
Win11,21H2,NVIDIA GeForce GTX 1050 Ti with Max-Q Design (\_SB.PCI0.PEG0.PEGP),Fx Device,low,10,63.20917272727272,99
Win10,21H1,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP01.PXSX),Fx Device,low,4,33.31268247863247,234
Win10,21H1,Universal Telemetry Client,Activator,moderate,29,127.50120895522392,67
Win10,21H2,Intel(R) Serial IO I2C Host Controller - 34E9 (\_SB.PCI0.I2C1),Fx Device,low,13,72.99823186274509,408
Win11,22H2,Intel(R) PCI Express Root Port #10 - 34B1 (\_SB.PCI0.RP10),Fx Device,low,12,68.00350105124836,3044
Win10,20H1,Intel(R) Iris(R) Plus Graphics (\_SB.PCI0.GFX0),Fx Device,high,7,1045.631818181818,11
Win10,21H2,Intel(R) PCI Express Root Port #13 - 34B4 (\_SB.PCI0.RP13),Fx Device,high,19,1181.86760726257,179
Win11,21H2,Connection Phase,PDC Phase,moderate,6,185.15227272727273,11
Win10,21H2,Unregistered Device \_SB.PR05,Fx Device,high,14,2861.199753012048,83
Win10,22H2,Intel(R) TypeC PCIE - 9A2B (\_SB.PC00.TRP0),Fx Device,moderate,5,170.01765730337073,979
Win10,22H2,Intel(R) Smart Sound teknologi lydcontroller (\_SB.PCI0.HDAS),Fx Device,moderate,2,142.88480133333331,225
Win10,22H2,Qualcomm QCA9377 802.11ac Wireless Adapter (\_SB.PC00.RP10.PXSX),Fx Device,moderate,2,69.7907,2
Win10,20H1,Intel(R) Wireless-AC 9462 (\_SB.PC00.CNVW),Fx Device,moderate,1,87.54686666666667,6
Win10,20H1,Universal Telemetry Client,Activator,moderate,12,129.57028076923078,26
Win11,21H2,Standard SATA AHCI Controller (\_SB.PCI0.SAT0),Fx Device,low,4,53.6978,8
Win10,19H2,Lemezmeghajtó (\_SB.PCI0.SAT0.NVM3),Fx Device,low,1,16.02416666666667,3
Win10,22H2,Intel(R) PCI Express Root Port #6 - 06BD (\_SB.PCI0.RP06),Fx Device,low,1,209.5257833333333,102
Win10,22H2,Intel(R) PCI Express Root Port #7 - 06BE (\_SB.PCI0.RP07),Fx Device,low,4,127.465064,25
Win10,20H2,Intel(R) PEG60 - 9A09 (PCI\VEN_8086&DEV_9A09&SUBSYS_00000000&REV_01\3&11583659&0&30),Fx Device,moderate,1,326.8484,1
Win10,RS5,Intel(R) Wireless-AC 9462 (\_SB.PC00.CNVW),Fx Device,low,5,396.5562545859304,1123
Win10,RS5,Connection Phase,PDC Phase,low,5,8.694833333333332,6
Win10,22H2,Realtek High Definition Audio(SST) (INTELAUDIO\FUNC_01&VEN_10EC&DEV_0298&SUBSYS_17AA3808&REV_1001\4&1696a9e9&1&0001),Fx Device,moderate,1,94.46096111111112,18
Win10,RS4,Intel(R) PCI Express Root Port #9 - 9DB0 (\_SB.PCI0.RP09),Fx Device,moderate,1,114.4805,1
Win10,RS4,USB xHCI Compliant Host Controller (\_SB.PCI0.XHC),Fx Device,high,6,23467.704595238094,42
Win11,22H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.UserIdMask00.CNVW),Fx Device,low,11,28.575073012939004,1623
Win11,22H2,Thunderbolt(TM) Controller - 9A1B (\_SB.UserIdMask00.TDM0),Fx Device,high,2,780.0687151515151,33
Win11,22H2,USB xHCI Compliant Host Controller (\_SB.UserIdMask00.TXHC),Fx Device,low,5,44.299636486486484,74
Win11,22H2,Intel®‎ Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,high,6,3384.4130447058824,85
Win10,22H2,Intel(R) PCI Express Root Port #9 - A330 (\_SB.PCI0.RP09),Fx Device,low,6,107.84887956551252,2946
Win10,21H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #1 - 9D10 (\_SB.PCI0.RP01),Fx Device,high,15,1806.1479401489232,4969
Win10,21H2,USB xHCI Compliant Host Controller (\_SB.PCI0.RP01.PXSX.EP02.TXHC),Fx Device,low,6,25.659304761904767,126
Win10,19H1,BI,Activator,high,22,1913.0606426592801,361
Win10,21H1,Intel(R) Smart Sound -tekniikan audio-ohjain (\_SB.PCI0.HDAS),Fx Device,low,2,46.17669795918367,98
Win10,22H2,Intel(R) Serial IO SPI Host Controller - 9D29 (\_SB.PCI0.SPI0),Fx Device,low,2,240.16035833333328,12
Win11,21H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP06.PXSX),Fx Device,moderate,6,101.26584032258063,62
Win11,21H2,PCI Express Root Port (\_SB.PC00.RP10),Fx Device,high,2,2903.0134255813955,43
Win10,22H2,Thunderbolt(TM) Controller - 9A21 (\_SB.PC00.TDM1),Fx Device,moderate,10,259.5420394067797,236
Win10,22H2,Krmilnik za zvok Intel(R) Smart Sound tehnologije (\_SB.PC00.HDAS),Fx Device,moderate,1,524.4519918685122,578
Win10,20H2,Intel(R) PCI Express Root Port #3 - A0BA (\_SB.PC00.RP03),Fx Device,moderate,2,304.61205,82
Win10,22H2,Intel(R) Serial IO I2C Host Controller - 34E9 (\_SB.PCI0.I2C1),Fx Device,moderate,3,187.33390933852147,257
Win11,21H2,Intel(R) PCI Express Root Port #21 - 06AC (\_SB.PCI0.RP21),Fx Device,low,15,75.84844374369327,1982
Win11,21H2,WP Maps Client,Activator,moderate,3,786.2469624999999,8
Win11,22H2,CannonLake PCI Express Root Port #9 - 9DB0 (\_SB.PCI0.RP09),Fx Device,low,1,43.482869841269824,63
Win10,19H2,Intel(R) UHD Graphics 615 (\_SB.PCI0.GFX0),Fx Device,low,1,39.5778,6
Win10,21H2,NVIDIA GeForce MX250 (\_SB.PCI0.RP13.PXSX),Fx Device,high,1,42.5039,1
Win10,21H2,Killer(R) Wi-Fi 6E AX1675x 160MHz Wireless Network Adapter (210NGW) (\_SB.PC00.RP03.PXSX),Fx Device,moderate,1,66.64764,5
Win10,22H2,Intel(R) Serial IO SPI Host Controller - 02AA (\_SB.PCI0.SPI0),Fx Device,high,5,1806.2303113475175,141
Win11,21H2,Intel(R) PCI Express Root Port #15 - 43B6 (\_SB.PC00.RP15),Fx Device,high,12,1003.4995745762712,59
Win11,22H2,Intel® Smart Sound Technology BUS (\_SB.ComputerNameMask00.HDAS),Fx Device,low,4,16.131808502024292,247
Win11,22H2,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.UserIdMask00.HDAS),Fx Device,moderate,1,129.54597272727275,11
Win10,21H2,Unregistered Device \_SB.PC00.TRP0,Fx Device,high,5,2630.455101593626,251
Win11,22H2,Unregistered Device \_SB.PC00.TXHC,Fx Device,high,14,4725.131799666667,300
Win10,20H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #1 - 9D10 (\_SB.PCI0.RP01),Fx Device,low,3,51.40168792165397,919
Win10,22H2,PCI Express Root Port (\_SB.PCI0.RP05),Fx Device,low,10,67.30041474245117,1689
Win10,19H1,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Fx Device,low,2,187.4652676616916,201
Win10,19H1,Standard NVM Express Controller (\_SB.PC00.PEG0.PEGP),Fx Device,moderate,1,338.5847172881357,295
Win11,22H2,Intel(R) 智慧型音效技術音訊控制器 (\_SB.PC00.HDAS),Fx Device,moderate,8,292.51716875,16
Win10,21H2,Terminal Server Remote Connection,Activator,moderate,12,177.0019081632653,49
Win10,22H2,USB xHCI Compliant Host Controller (\_SB.UserIdMask00.XHCI),Fx Device,moderate,3,80.80996666666667,12
Win10,20H2,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Fx Device,moderate,18,212.74172464788737,284
Win10,21H2,Intel(R) Smart Sound-teknik ljudstyrenhet (\_SB.PCI0.HDAS),Fx Device,high,10,3255.9670471204195,191
Win10,19H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #1 - 9D10 (\_SB.PCI0.RP01),Fx Device,high,1,1770.9241,8
Win10,22H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #5 - 9D14 (\_SB.PCI0.RP05),Fx Device,high,4,430.53694832579197,1105
Win11,22H2,USB xHCI Compliant Host Controller (\_SB.UserIdMask00.XHCI),Fx Device,moderate,7,1045.0461357142856,14
Win10,22H2,Intel(R) Ethernet Connection (7) I219-V (\_SB.PCI0.GLAN),Fx Device,high,2,15325.839613461536,52
Win10,22H2,Intel(R) Imaging Signal Processor (\_SB.PC00.IPU0),Fx Device,moderate,9,797.201535,60
Win11,22H2,Intel(R) TypeC PCIe - 466E (\_SB.PC00.TRP0),Fx Device,high,6,2179.2639928947374,380
Win11,22H2,Intel(R) PCI Express Root Port #10 - A399 (\_SB.PCI0.RP10),Fx Device,low,8,76.37612039748957,956
Win10,21H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PC00.RP03.PXSX),Fx Device,moderate,2,93.26916666666666,3
Win10,22H2,Unregistered Device \_SB.PCI0.RP05.PXSX,Fx Device,high,13,3447.602418796025,8555
Win11,21H2,Intel(R) Wireless-AC 9461 (\_SB.PCI0.CNVW),Fx Device,low,11,61.00996225961538,416
Win11,21H2,Intel(R) PCI Express Root Port #5 - 06BC (\_SB.PCI0.RP05),Fx Device,moderate,3,591.2187083333333,12
Win10,21H1,Intel(R) Ethernet Connection (10) I219-LM (\_SB.PCI0.GLAN),Fx Device,low,13,62.40796900369003,542
Win10,19H1,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),Fx Device,moderate,3,959.6967333333333,6
Win10,22H2,Qualcomm Atheros QCA61x4A Wireless Network Adapter (\_SB.PCI0.RP05.PXSX),Fx Device,high,6,3903.3201923076927,13
Win10,22H2,Realtek High Definition Audio(SST) (INTELAUDIO\FUNC_01&VEN_10EC&DEV_0298&SUBSYS_17AA380A&REV_1001\4&2630e0a4&0&0001),Fx Device,moderate,1,543.6811857142858,7
Win10,RS5,Device not registered,PEP Pre-Veto,moderate,5,123.4494052631579,19
Win11,22H2,Standard SATA AHCI Controller (\_SB.PCI0.SAT0),Fx Device,high,3,413.5025166666667,12
Win10,20H1,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),Fx Device,high,2,2544.5248442144875,1063
Win10,RS5,Intel(R) Ethernet Connection (10) I219-V (\_SB.PCI0.GLAN),Fx Device,low,9,230.78396857798168,436
Win11,22H2,BayHubTech Integrated MMC/SD controller(Generic) (\_SB.PCI0.RP11.PXSX),Fx Device,low,3,58.799597474747465,396
Win10,21H1,Intel(R) Precise Touch and Stylus (Intel(R) PTS) - Base Driver - Port #1 (\_SB.PC00.THC0),Fx Device,low,1,11.0241875,8
Win11,22H2,Intel(R) PCI Express Root Port #17 - 43C0 (\_SB.PC00.RP17),Fx Device,low,6,116.46785819750713,1043
Win10,21H1,Notifications forwarding and actions,Activator,low,15,58.871537499999995,16
Win10,21H1,Realtek PCIE CardReader (\_SB.PCI0.RP01.PXSX),Fx Device,low,1,10.884799999999998,1
Win10,20H1,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Fx Device,moderate,8,403.6793842105264,19
Win11,21H2,Intel(R) PCI Express Root Port #17 - 06C0 (\_SB.PCI0.RP17),Fx Device,moderate,9,412.9409030769231,65
Win11,21H2,High Definition Audio Controller (\_SB.PC00.HDAS),Fx Device,high,27,4261.628348907105,366
Win10,21H2,Intel(R) PCI Express Root Port #9 - 43B0 (\_SB.PC00.RP09),Fx Device,moderate,4,311.1845561797753,89
Win10,20H2,PCI Express Root Port (\_SB.PC00.RP10),Fx Device,low,2,61.22450952380953,504
Win10,21H2,Standard NVM Express Controller (\_SB.PC00.PEG3.PEGP),Fx Device,low,7,78.28752163120568,282
Win11,22H2,BUS จากเทคโนโลยี Intel® Smart Sound (\_SB.PC00.HDAS),Fx Device,high,5,2077.026607594937,79
Win10,21H2,Realtek PCIE CardReader (\_SB.PCI0.RP09.PXSX),Fx Device,low,9,46.82644514106582,319
Win11,21H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP09.PXSX),Fx Device,low,7,165.8783947663552,535
Win11,21H2,Intel(R) PCI Express Root Port #5 - 9DBC (\_SB.PCI0.RP05),Fx Device,moderate,14,994.5712658031088,193
Win10,21H2,PDC Suspend/Resume and Network-Refresh Activator,Activator,moderate,10,64.50930476190476,21
Win10,20H2,PCI Express Root Port (\_SB.PC00.PEG1),Fx Device,high,3,1395.8474846153845,26
Win10,22H2,"Intel® Smart Sound Technology, vodilo (\_SB.PC00.HDAS)",Fx Device,high,2,2162.227167605634,71
Win11,22H2,Microsoft Basic Display Adapter (\_SB.PC00.GFX0),Fx Device,low,4,40.84215714285715,7
Win10,22H2,PCI Express Root Port (\_SB.PCI0.RP09),Fx Device,moderate,2,206.85297048092855,603
Win10,22H2,Intel(R) PCI Express Root Port #17 - A340 (\_SB.PCI0.RP17),Fx Device,moderate,22,222.98088014925375,670
Win10,22H2,NVIDIA GeForce RTX 3050 Laptop GPU (\_SB.PC00.PEG1.PEGP),Fx Device,high,5,529.7466625,16
Win11,21H2,Intel(R) PCI Express Root Port #14 - 06B5 (\_SB.PCI0.RP14),Fx Device,high,15,666.5311371559633,218
Win10,19H2,Standard NVM Express Controller (\_SB.PC00.RP09.PXSX),Fx Device,high,6,5811.864069113149,981
Win10,22H2,Intel SD Host Controller (\_SB.PCI0.PEMC),Fx Device,moderate,1,152.8242271111111,225
Win10,20H2,Non-DRIPS Idle Time,Processor,low,20,13.514346484375,256
Win11,21H2,Intel(R) Serial IO I2C Host Controller - 9D61 (\_SB.PCI0.I2C1),Fx Device,high,5,1839.9064785714288,70
Win10,19H2,WP Location Client,Activator,high,6,1632.9929307692307,26
Win11,21H2,Unregistered Device \_SB.PC00.RP05.PXSX,Fx Device,high,1,2235.8461333333335,6
Win10,20H1,Update Orchestrator Client,Activator,low,4,103.50478771929825,57
Win10,20H1,Controlador de audio de la tecnología Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,low,1,89.69378510638298,47
Win10,21H1,Intel(R) PCI Express Root Port #8 - 02BF (\_SB.PCI0.RP08),Fx Device,high,6,3050.2781585237253,1138
Win10,22H2,Realtek High Definition Audio (HDAUDIO\FUNC_01&VEN_10EC&DEV_0294&SUBSYS_10431C20&REV_1000\4&58a268a&0&0001),Fx Device,high,3,3184.5431176870743,147
Win11,22H2,Samsung NVMe Controller (\_SB.PCI0.RP09.PXSX),Fx Device,low,4,95.7873913043478,92
Win11,22H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP04.PXSX),Fx Device,low,14,78.61622080152672,524
Win10,20H1,Intel(R) Smart Sound בקר שמע טכנולוגיית (\_SB.PCI0.HDAS),Fx Device,low,4,13.874545660377349,265
Win10,19H2,Intel(R) Wireless-AC 9462 (\_SB.PCI0.CNVW),Fx Device,low,7,16.94341155115512,303
Win10,21H1,PCI Express Root Port (\_SB.PC00.RP09),Fx Device,low,2,45.93935495011513,1303
Win10,RS4,No CS Phase,PDC Phase,high,8,6190.770960937503,640
Win10,22H2,Intel(R) Ethernet Controller (3) I225-V (\_SB.PC00.RP05.PXSX),Fx Device,low,10,16.07913908629442,197
Win11,22H2,Realtek RTL8822CE 802.11ac PCIe Adapter (\_SB.PC00.RP06.PXSX),Fx Device,moderate,5,357.4003214285714,14
Win11,21H2,Unregistered Device \_SB.PCI0.PSDC,Fx Device,high,1,25508.14709770114,87
Win11,21H2,Intel®‎ Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,low,10,9.524634722222224,144
Win10,19H1,Intel(R) Iris(R) Plus Graphics (\_SB.PCI0.GFX0),Fx Device,low,3,34.24581091703057,229
Win11,21H2,Disk drive (\_SB.PCI0.SAT0.VOL0),Fx Device,moderate,5,471.3941416666667,48
Win10,RS4,DAM Phase,PDC Phase,high,4,1187.53,9
Win11,21H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #5 - 9D14 (\_SB.PCI0.RP05),Fx Device,moderate,2,72.74085,2
Win10,21H2,Intel(R) Wireless-AC 9260 160MHz (\_SB.PCI0.RP10.PXSX),Fx Device,low,10,97.32132121212128,594
Win10,21H2,Unregistered Device \_SB.PCI0.TRP0,Fx Device,high,4,2756.7019496478874,284
Win10,21H1,Intel(R) PCI Express Root Port #7 - 02BE (\_SB.PCI0.RP07),Fx Device,low,6,17.92076629213483,89
Win11,21H2,Standard NVM Express Controller (PCI\VEN_1344&DEV_5407&SUBSYS_01001344&REV_00\4&5b991c0&0&0032),Fx Device,low,1,6.71381,10
Win11,22H2,Intel(R) GNA Scoring Accelerator module (\_SB.PC00.GNA0),Fx Device,high,6,701.4407772727272,44
Win11,22H2,Intel(R) Wireless-AC 9560 160MHz (\_SB.ComputerMaskI0.CNVW),Fx Device,low,1,26.500861538461542,13
Win11,22H2,USB xHCI Compliant Host Controller (\_SB.ComputerNameMaskI0.XHC),Fx Device,high,2,516.8118499999999,8
Win11,21H2,Thunderbolt(TM) Controller - 8A0D (\_SB.PCI0.TDM1),Fx Device,high,5,1571.2024129554654,247
Win10,20H2,Intel RST VMD Controller 467F (\_SB.PC00.VMD0),Fx Device,low,2,61.19571891891894,185
Win10,19H2,Технология Intel(R) Smart Sound - аудиоконтроллер (\_SB.PCI0.HDAS),Fx Device,high,5,8281.419595833333,24
Win11,22H2,PCI Express Root Port (\_SB.PCI0.RP15),Fx Device,low,3,8.616408494208494,259
Win11,21H2,Intel(R) PCI Express Root Port #6 - 34BD (\_SB.PCI0.RP06),Fx Device,moderate,1,315.6251,1
Win11,22H2,Intel(R) Serial IO I2C Host Controller - A369 (\_SB.PCI0.I2C1),Fx Device,moderate,2,1386.9530923076925,13
Win10,22H2,Intel(R) PCI Express Root Port #2 - A0B9 (\_SB.PC00.RP02),Fx Device,high,2,647.899359281437,167
Win10,22H2,Realtek PCIE CardReader (\_SB.PC00.RP07.PXSX),Fx Device,moderate,7,161.36289272727274,55
Win10,22H2,Intel(R) Wi-Fi 6E AX210 160MHz (\_SB.PC00.RP06.PXSX),Fx Device,moderate,1,293.1652,1
Win10,20H2,USB xHCI Compliant Host Controller (\_SB.UserIdMaskI0.XHC),Fx Device,high,1,547.2362684210527,38
Win10,22H2,Intel(R) Serial IO I2C Host Controller - 43E9 (\_SB.PC00.I2C1),Fx Device,high,1,964.4953,1
Win10,20H2,Intel(R) PCI Express Root Port #5 - 34BC (\_SB.PCI0.RP05),Fx Device,low,3,31.5778645522388,268
Win10,21H2,Intel(R) Smart Sound -tekniikan audio-ohjain (\_SB.PCI0.HDAS),Fx Device,low,10,38.04976513274336,565
Win10,21H2,Controlador de Áudio da Tecnologia Intel(R) Smart Sound (\_SB.PC00.HDAS),Fx Device,low,10,9.911065269461076,167
Win10,21H2,Intel(R) PCI Express Root Port #7 - 34BE (\_SB.PCI0.RP07),Fx Device,moderate,11,163.48510291262136,103
Win11,22H2,Intel(R) PCI Express Root Port #7 - A396 (\_SB.PCI0.RP07),Fx Device,low,5,138.46092384937236,717
Win11,22H2,Intel® Smart Sound Technology BUS (\_SB.UserIdMask00.HDAS),Fx Device,low,6,15.2449496031746,252
Win10,21H2,Realtek 8821CE Wireless LAN 802.11ac PCI-E NIC (\_SB.PC00.RP04.PXSX),Fx Device,low,3,12.309957264957264,117
Win10,19H1,인텔® 스마트 사운드 기술 버스 (\_SB.PC00.HDAS),Fx Device,low,1,6.258205504587155,109
Win10,19H1,Universal Telemetry Client,Activator,moderate,3,891.813725,4
Win10,22H2,Controlador de audio de la tecnología Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,low,2,6.045227272727273,22
Win11,21H2,PCI Express Root Port (\_SB.PCI0.TRP0),Fx Device,moderate,8,520.5439901639345,61
Win10,20H2,Intel(R) Smart Sound-teknik ljudstyrenhet (\_SB.PC00.HDAS),Fx Device,moderate,2,72.43893333333334,3
