os_name,os_codename,blocker_name,blocker_type,activity_level,number_of_clients,average_active_time_in_seconds,number_of_occurences
Win11,22H2,USB xHCI Compliant Host Controller (\_SB.ComputerNameMask00.TXHC),Fx Device,high,1,2232.9479,1
Win10,20H2,Host Activity Manager,Activator,moderate,5,75.49413999999999,5
Win10,20H2,System Maintenance Service,Activator,moderate,3,56.43926666666667,3
Win11,22H2,Unregistered Device \_SB.PC00.RP09.PXSX,Fx Device,high,4,19504.104029999995,30
Win11,21H2,Unregistered Device INTELAUDIO\FUNC_01&VEN_10EC*,Fx Device,high,2,24425.145889843756,128
Win11,22H2,USB xHCI Compliant Host Controller (\_SB.ComputerMask00.XHCI),Fx Device,high,2,1021.060425,4
Win11,22H2,CannonLake PCI Express Root Port #5 - 9DBC (\_SB.PCI0.RP05),Fx Device,low,2,19.451053333333334,30
Win11,22H2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.ComputerNameMask00.HDAS),Fx Device,low,1,18.725759550561794,89
Win11,22H2,Intel(R) ComputerNameMaskI Express Root Port #9 - A0B0 (\_SB.ComputerNameMask00.RP09),Fx Device,moderate,1,177.3079375,40
Win11,22H2,USB xHCI Compliant Host Controller (\_SB.ComputerNameMask00.XHCI),Fx Device,moderate,1,473.69842000000006,5
Win11,22H2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.ComputerNameMask00.HDAS),Fx Device,high,1,1151.0045,2
Win11,22H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.ComputerNameMask00.CNVW),Fx Device,high,1,2948.206617460318,63
Win10,22H2,Standard NVM Express Controller (\_SB.PCI0.RP17.PXSX),Fx Device,low,5,194.49094117647059,68
Win11,22H2,Intel(R) UserIdMaskI Express Root Port #10 - A0B1 (\_SB.UserIdMask00.RP10),Fx Device,low,4,41.67264696969697,132
Win11,22H2,USB xHCI Compliant Host Controller (\_SB.UserIdMask00.XHCI),Fx Device,low,7,16.458169731800766,261
Win11,21H2,Technologie Intel® Smart Sound pour BUS (\_SB.UserIdMask00.HDAS),Fx Device,low,1,6.5858843373493965,83
Win11,21H2,Technologie Intel® Smart Sound pour BUS (\_SB.UserIdMask00.HDAS),Fx Device,high,1,417.121,1
Win10,22H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP08.PXSX),Fx Device,moderate,4,98.81054285714286,21
Win11,22H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP03.PXSX),Fx Device,moderate,4,593.178333898305,177
Win11,22H2,Intel(R) UHD Graphics 615 (\_SB.PCI0.GFX0),Fx Device,moderate,4,1116.8835583333337,12
Win10,21H2,Generic Mobile Broadband Adapter (USB\VID_8087&PID_0AC9&MI_00\7&4fa6012&0&0000),Fx Device,high,4,563.5377038461539,104
Win10,21H2,PCI Express Root Port (\_SB.PCI0.RP09),Fx Device,high,2,9721.188901763222,397
Win10,22H2,Mobile 6th/7th Generation Intel(R) Processor Family I/O PCI Express Root Port #1 - 9D10 (\_SB.PCI0.RP01),Fx Device,moderate,2,125.63998907563023,119
Win10,20H2,Qualcomm QCA9377 802.11ac Wireless Adapter (\_SB.PCI0.RP15.PXSX),Fx Device,low,2,19.627932286212918,573
Win11,21H2,Intel(R) Precise Touch and Stylus (Intel(R) PTS) - Base Driver - Port #1 (\_SB.PC00.THC0),Fx Device,low,9,11.601064705882353,34
Win10,22H2,Intel(R) PCI Express Root Port #9 - 51B0 (\_SB.PC00.RP09),Fx Device,high,1,5107.629867361113,720
Win10,22H2,Intel(R) TypeC PCIe - 466E (\_SB.PC00.TRP0),Fx Device,moderate,2,234.56146666666663,15
Win11,22H2,PCI Express Root Port (\_SB.PC00.RP05),Fx Device,low,3,210.6386060344827,116
Win11,22H2,PCI Express Root Port (\_SB.PC00.PEG1),Fx Device,low,7,110.95583432835824,268
Win11,22H2,PCI Express Root Port (\_SB.PC00.PEG1),Fx Device,high,6,2166.2223916666667,24
Win10,21H2,Kontroler audio technologii Intel(R) Smart Sound (\_SB.PC00.HDAS),Fx Device,high,6,632.0335374045802,131
Win11,21H2,Mobile 6th/7th Generation Intel(R) Processor Family I/O PCI Express Root Port #1 - 9D10 (\_SB.PCI0.RP01),Fx Device,low,2,69.06220512820512,39
Win11,21H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP10.PXSX),Fx Device,high,1,1574.0931,1
Win11,21H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP10.PXSX),Fx Device,low,4,79.7935167785235,149
Win11,21H2,Intel(R) PCI Express Root Port #7 - 51BE (\_SB.PC00.RP07),Fx Device,moderate,6,423.0139897435898,78
Win10,22H2,Intel(R) Dual Band Wireless-AC 8260 (\_SB.PCI0.RP06.PXSX),Fx Device,low,3,109.53980984848485,132
Win11,22H2,No CS Phase,PDC Phase,hiUserIdMask,1,1929.0430800000008,50
Win10,22H2,Intel(R) Ethernet Connection (17) I219-LM (\_SB.PC00.GLAN),Fx Device,low,1,48.1436,3
Win11,21H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #9 - 9D18 (\_SB.PCI0.RP09),Fx Device,high,8,4234.345659117648,340
Win11,22H2,Intel(R) PCI Express Root Port #5 - 7ABC (\_SB.PC00.RP05),Fx Device,low,1,301.80971966386545,595
Win11,22H2,Intel(R) PCI Express Root Port #8 - 7ABF (\_SB.PC00.RP08),Fx Device,high,2,2072.2541,16
Win11,21H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #5 - 9D14 (\_SB.PCI0.RP05),Fx Device,high,1,1762.8569666666665,3
Win10,22H2,Realtek PCIE CardReader (\_SB.PCI0.RP07.PXSX),Fx Device,low,2,47.37419090909091,11
Win10,22H2,Realtek PCIE CardReader (\_SB.PCI0.RP07.PXSX),Fx Device,high,1,215.72093999999998,5
Win11,21H2,Intel(R) Serial IO I2C Host Controller - 9DE8 (\_SB.PCI0.I2C0),Fx Device,low,1,46.4109,1
Win11,21H2,Samsung NVMe Controller (\_SB.PCI0.RP13.PXSX),Fx Device,low,1,34.03372142857143,14
Win10,22H2,Mobile Intel(R) Processor Family I/O ComputerNameMaskI Express Root Port #4 - 9D13 (\_SB.ComputerNameMaskI0.RP04),Fx Device,low,1,12.37195,4
Win10,22H2,Standard NVM Express Controller (\_SB.ComputerNameMaskI0.RP09.PXSX),Fx Device,low,2,8.133590909090909,11
Win10,22H2,USB xHCI Compliant Host Controller (\_SB.ComputerNameMaskI0.XHC),Fx Device,low,1,5.3896500000000005,4
Win10,22H2,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.ComputerNameMaskI0.UA00),Fx Device,low,1,12.616466666666666,3
Win10,22H2,Intel(R) UHD Graphics 620 (\_SB.ComputerNameMaskI0.GFX0),Fx Device,low,1,3.1806,1
Win10,22H2,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.ComputerMaskI0.UA00),Fx Device,low,1,5.771199999999999,1
Win10,22H2,Mobile Intel(R) Processor Family I/O ComputerMaskI Express Root Port #4 - 9D13 (\_SB.ComputerMaskI0.RP04),Fx Device,low,1,50.182199999999995,1
Win10,22H2,Standard NVM Express Controller (\_SB.ComputerMaskI0.RP09.PXSX),Fx Device,low,1,4.86245,2
Win10,21H1,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.ComputerNameMaskI0.UA00),Fx Device,low,1,7.8513,1
Win10,21H1,Intel(R) UHD Graphics 620 (\_SB.ComputerNameMaskI0.GFX0),Fx Device,low,1,65.8686,1
Win10,21H2,インテル® スマート・サウンド・テクノロジー BUS (\_SB.PC00.HDAS),Fx Device,moderate,6,183.09998550724634,69
Win11,21H2,Intel(R) PCI Express Root Port #21 - A32C (\_SB.PCI0.RP21),Fx Device,high,2,291.71084999999994,4
Win10,21H1,Intel(R) PCI Express Root Port #3 - 43BA (\_SB.PC00.RP03),Fx Device,low,1,57.25229374999999,16
Win10,21H1,Intel(R) Ethernet Connection (14) I219-LM (\_SB.PC00.GLAN),Fx Device,moderate,1,231.261275,4
Win10,21H1,Intel(R) PCI Express Root Port #11 - A0B2 (\_SB.PC00.RP11),Fx Device,low,1,22.122897927461153,579
Win10,21H1,Intel(R) Wireless-AC 9560 160MHz (\_SB.PC00.CNVW),Fx Device,low,1,32.484711413969336,587
Win10,22H2,Mobile 6th/7th Generation Intel(R) Processor Family I/O PCI Express Root Port #6 - 9D15 (\_SB.PCI0.RP06),Fx Device,moderate,1,89.43045000000001,4
Win10,22H2,NVIDIA GeForce GTX 1050 Ti with Max-Q Design (\_SB.PCI0.PEG0.PEGP),Fx Device,high,2,903.6101076923076,13
Win10,20H2,Killer Wireless-n/a/ac 1535 Wireless Network Adapter (\_SB.PCI0.RP01.PXSX),Fx Device,low,3,36.94298256880734,218
Win10,21H2,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP01.PXSX),Fx Device,moderate,3,153.49788571428573,7
Win10,21H2,Intel(R) PCI Express Root Port #2 - 51B9 (\_SB.PC00.RP02),Fx Device,low,1,140.98681944444445,36
Win10,21H2,Intel(R) PCI Express Root Port #2 - 51B9 (\_SB.PC00.RP02),Fx Device,high,1,1935.2870142857148,7
Win10,22H2,ComputerNameMask Serial Hub Driver (\_SB._SSH),Fx Device,low,1,41.258100000000006,12
Win10,21H1,Unregistered Device \_SB.SSH,Fx Device,high,1,2996.3765,1
Win10,21H1,Unregistered Device \_SB.PC00.PEG0.PEGP,Fx Device,high,1,484.57840000000004,1
Win10,21H1,Intel(R) PCI Express Root Port #7 - A0BE (\_SB.PC00.RP07),Fx Device,high,7,1877.8229447300769,5057
Win10,RS5,Unregistered Device \_SB.PC00.TDM0,Fx Device,high,3,14777.067207407406,243
Win10,RS5,Standard NVM Express Controller (\_SB.PC00.RP05.PXSX),Fx Device,low,2,62.43012631578947,38
Win10,RS5,Технология Intel(R) Smart Sound - аудиоконтроллер (\_SB.PC00.HDAS),Fx Device,low,8,25.90804611398964,579
Win10,RS5,PLM Phase,PDC Phase,moderate,2,600.0172500000001,4
Win10,22H2,インテル(R) スマート・サウンド・テクノロジー ・オーディオ・コントローラー (\_SB.PC00.HDAS),Fx Device,moderate,1,224.1458225806452,31
Win10,21H1,Find My Device,Activator,moderate,2,289.66395,2
Win11,22H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP05.PXSX),Fx Device,low,5,138.35983673997416,773
Win11,22H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP05.PXSX),Fx Device,high,3,5843.4685104166665,48
Win11,22H2,USB xHCI Compliant Host Controller (\_SB.PCI0.RP01.PXSX.EP02.TXHC),Fx Device,moderate,2,364.05758,5
Win10,22H2,Intel(R) Dual Band Wireless-AC 3165 (\_SB.PCI0.RP07.PXSX),Fx Device,low,1,36.77648075601373,291
Win10,22H2,Intel(R) PEG10 - 4C01 (\_SB.PC00.PEG1),Fx Device,moderate,2,1040.468775,4
Win11,22H2,Intel(R) Management Engine Interface #1 (\_SB.PC00.HECI),Fx Device,moderate,4,112.84385915492956,71
Win10,21H2,Intel(R) PCI Express Root Port #16 - A337 (\_SB.PCI0.RP16),Fx Device,low,1,100.0547,1
Win10,21H2,Intel(R) PCI Express Root Port #16 - A337 (\_SB.PCI0.RP16),Fx Device,high,1,534.2120333333334,3
Win10,20H2,Intel(R) Wi-Fi 6E AX210 160MHz (\_SB.PC00.RP03.PXSX),Fx Device,low,1,34.91312857142857,7
Win11,22H2,Standard NVM Express Controller (\_SB.ComputerMaskI0.RP09.PXSX),Fx Device,low,1,2.5538800000000004,5
Win11,22H2,Standard NVM Express Controller (\_SB.ComputerNameMaskI0.RP09.PXSX),Fx Device,low,2,7.022808333333333,12
Win11,22H2,Intel(R) Xeon(R) E3 - 1200/1500 v5/6th Gen Intel(R) Core(TM) ComputerNameMaskIe Controller (x16) - 1901 (\_SB.ComputerNameMaskI0.PEG0),Fx Device,moderate,1,62.1238,2
Win11,22H2,USB xHCI Compliant Host Controller (\_SB.ComputerMaskI0.XHC),Fx Device,high,1,1.4292,1
Win11,22H2,Intel(R) Wireless-AC 9560 160MHz (\_SB.ComputerNameMaskI0.CNVW),Fx Device,moderate,1,135.32829999999998,1
Win11,22H2,Intel(R) ComputerNameMaskI Express Root Port #16 - A337 (\_SB.ComputerNameMaskI0.RP16),Fx Device,low,1,14.711649999999999,2
Win11,22H2,Intel(R) ComputerNameMaskI Express Root Port #17 - A340 (\_SB.ComputerNameMaskI0.RP17),Fx Device,low,1,9.6419,1
Win10,22H2,Standard NVM Express Controller (\_SB.PCI0.RP05.PXSX),Fx Device,high,6,576.3328736842107,57
Win11,21H2,Killer(R) Wi-Fi 6 AX1650w 160MHz Wireless Network Adapter (200D2W) (\_SB.PC00.RP12.PXSX),Fx Device,low,1,57.08625961538462,104
Win11,21H2,Realtek High Definition Audio(SST) (INTELAUDIO\FUNC_01&VEN_10EC&DEV_0298&SUBSYS_17AA380A&REV_1001\4&2630e0a4&0&0001),Fx Device,low,2,28.199050892857148,112
Win11,21H2,Qualcomm Atheros QCA61x4A Wireless Network Adapter (\_SB.PCI0.RP05.PXSX),Fx Device,moderate,2,2135.2651111111113,9
Win11,22H2,Intel(R) Serial IO I2C Host Controller - 34EB (\_SB.PCI0.I2C3),Fx Device,low,4,6.803475,4
Win11,21H2,Intel(R) Serial IO I2C Host Controller - 9D60 (\_SB.PCI0.I2C0),Fx Device,low,2,3.224183333333333,6
Win10,19H2,Intel(R) PCI Express Root Port #1 - A338 (\_SB.PCI0.RP01),Fx Device,low,2,30.02095,10
Win10,19H2,Intel(R) PCI Express Root Port #1 - A338 (\_SB.PCI0.RP01),Fx Device,high,1,5767.96912,5
Win10,21H2,Intel(R) PCI Express Root Port #21 - A32C (\_SB.PCI0.RP21),Fx Device,high,2,377.07565,2
Win10,20H2,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),Fx Device,low,10,80.69789667590027,1444
Win10,20H2,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),Fx Device,high,7,1746.4646500770418,649
Win10,20H2,Intel(R) PEG10 - 9A01 (\_SB.PC00.PEG1),Fx Device,moderate,6,569.9506289473686,38
Win11,21H2,Killer(R) Wireless-AC 1550 Wireless Network Adapter (9260NGW) 160MHz (\_SB.PCI0.RP15.PXSX),Fx Device,moderate,2,27.660755555555554,9
Win11,21H2,Intel(R) PCI Express Root Port #15 - 43B6 (\_SB.PC00.RP15),Fx Device,moderate,7,325.6509924999999,80
Win10,21H1,Intel(R) PCI Express Root Port #4 - A0BB (\_SB.PC00.RP04),Fx Device,moderate,2,715.52224,5
Win11,22H2,Mobile Intel(R) Processor Family I/O PCI Express Root ComputerNameMaskt #6 - 9D15 (\_SB.PCI0.RP06),Fx Device,low,1,46.14829455782312,147
Win11,22H2,Mobile Intel(R) Processor Family I/O PCI Express Root ComputerNameMaskt #1 - 9D10 (\_SB.PCI0.RP01),Fx Device,low,1,20.177137499999997,40
Win11,22H2,Unregistered Device \_SB.PCI0.HDAS,Fx Device,high,6,7675.822371516931,5821
Win10,22H2,Standard NVM Express Controller (\_SB.PC00.PEG2.PEGP),Fx Device,low,1,19.707392592592594,27
Win10,22H2,Intel(R) PCI Express Root Port #6 - 51BD (\_SB.PC00.RP06),Fx Device,moderate,1,144.86216,10
Win11,21H2,PDC UserIdMaskspend/ReUserIdMaskme and Network-Refresh Activator,Activator,low,1,2.042419230769231,26
Win10,20H2,Realtek 8822CE Wireless LAN 802.11ac PCI-E NIC (\_SB.PC00.RP09.PXSX),Fx Device,low,1,3.9639670289855076,276
Win10,20H2,Unregistered Device \_SB.PC00.TXHC,Fx Device,high,6,2594.1535562196736,4534
Win10,20H2,Unregistered Device \_SB.PC00.TDM1,Fx Device,high,1,3604.0089,1
Win10,20H2,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PC00.CNVW),Fx Device,low,2,30.722035384615385,65
Win11,21H2,Cortana Voice Activation,Activator,high,5,789.3540949152543,59
Win10,22H2,Unregistered Device \_SB.PC00.I2C2,Fx Device,high,1,28955.5812,1
Win10,22H2,Intel(R) Chipset SATA/PCIe RST Premium Controller (\_SB.PCI0.SAT0),Fx Device,high,1,2969.736025765305,392
Win10,22H2,Intel(R) Serial IO GPIO Host Controller - INT3455 (\_SB.GPI0),Fx Device,moderate,1,116.379,1
Win10,22H2,USB Root Hub (USB 3.0) (\_SB.PCI0.XHC.RHUB),Fx Device,low,1,41.836800000000004,1
Win11,22H2,Intel(R) Serial IO I2C Host Controller - 02C5 (\_SB.PCI0.I2C4),Fx Device,moderate,1,72.4038,1
Win11,21H2,Intel(R) Serial IO I2C Host Controller - 02EA (\_SB.PCI0.I2C2),Fx Device,high,2,705.4597428571429,7
Win11,21H2,인텔(R) 스마트 사운드 기술 오디오 컨트롤러 (\_SB.PCI0.HDAS),Fx Device,high,11,2572.9525576354686,203
Win10,20H2,Intel(R) Wireless-AC 9260 160MHz (\_SB.PCI0.RP10.PXSX),Fx Device,low,1,35.6618,1
Win11,22H2,Standard NVM Express Controller (\_SB.PC00.RP17.PXSX),Fx Device,moderate,2,86.16172857142858,7
Win10,22H2,Intel(R) Dual Band Wireless-AC 7265 (\_SB.PCI0.RP06.PXSX),Fx Device,moderate,8,242.453631958763,97
Win10,21H2,Intel(R) Dual Band Wireless-AC 7265 (\_SB.PCI0.RP06.PXSX),Fx Device,moderate,3,167.18143333333336,21
Win11,22H2,MediaTek Wi-Fi 6 MT7921 Wireless LAN Card (\_SB.PC00.RP08.PXSX),Fx Device,low,1,74.79716666666667,6
Win11,22H2,MediaTek Wi-Fi 6 MT7921 Wireless LAN Card (\_SB.PC00.RP08.PXSX),Fx Device,high,1,96.99310000000001,1
Win10,22H2,Intel(R) PCI Express Root Port #7 - 9DBE (\_SB.PCI0.RP07),Fx Device,low,6,9.351568770764118,301
Win11,21H2,Killer Wireless-n/a/ac 1535 Wireless Network Adapter (\_SB.PCI0.RP01.PXSX),Fx Device,low,10,31.014497727272722,88
Win11,21H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP04.PXSX),Fx Device,low,6,27.11000444444444,45
Win10,22H2,Controlador de Áudio da Tecnologia Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,moderate,3,201.7209464285714,28
Win10,21H2,Intel(R) PCIe Controller (x8) - 1905 (\_SB.PCI0.PEG1),Fx Device,low,2,111.85073023255812,172
Win10,19H2,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,high,4,3662.4491712682398,891
Win10,19H2,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),Fx Device,low,2,56.915980079681255,251
Win10,19H2,Realtek PCIE CardReader (\_SB.PCI0.RP01.PXSX),Fx Device,moderate,1,264.4613666666667,3
Win10,19H2,Intel(R) Ethernet Connection (10) I219-V (\_SB.PCI0.GLAN),Fx Device,low,3,67.13578472222223,72
Win10,19H2,Intel(R) Ethernet Connection (10) I219-V (\_SB.PCI0.GLAN),Fx Device,high,1,180.6309,1
Win10,19H2,Lock Screen,Activator,moderate,2,56.27795,2
Win10,19H2,System Maintenance Service,Activator,low,1,17.367900000000002,1
Win10,19H2,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,low,8,127.65017890625,128
Win10,21H2,Realtek High Definition Audio (HDAUDIO\FUNC_01&VEN_10EC&DEV_0294&SUBSYS_10431C20&REV_1000\4&58a268a&0&0001),Fx Device,low,7,50.4985372413793,580
Win10,21H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP06.PXSX),Fx Device,high,2,392.77594,5
Win10,22H2,BUS della tecnologia Intel® Smart Sound (\_SB.PC00.HDAS),Fx Device,moderate,2,314.7942238095238,42
Win11,22H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PC00.RP06.PXSX),Fx Device,high,1,8236.36815106383,47
Win11,22H2,PCI-to-PCI Bridge (\_SB.PC00.TRP2),Fx Device,high,1,1867.946925,12
Win11,22H2,PCI-to-PCI Bridge (\_SB.PC00.TRP3),Fx Device,high,1,1867.8886166666664,12
Win10,RS5,Intel RST VMD Controller 9A0B (TGL) (\_SB.PC00.VMD0),Fx Device,high,1,15978.62839932432,296
Win10,RS5,Find My Device,Activator,low,2,246.9622,2
Win10,20H2,Intel(R) Iris(R) Plus Graphics (\_SB.PCI0.GFX0),Fx Device,moderate,5,837.6739068965518,29
Win10,22H2,Intel(R) Smart Sound Technologie-audiocontroller (\_SB.PC00.HDAS),Fx Device,high,3,644.959048,25
Win10,RS5,Intel RST VMD Controller 9A0B (TGL) (\_SB.PC00.VMD0),Fx Device,low,1,260.44105,2
Win10,20H2,Intel(R) Wireless-AC 9560 160MHz (\_SB.PC00.CNVW),Fx Device,low,2,33.88806902857145,875
Win11,21H2,Intel(R) Serial IO I2C Host Controller - 34E8 (\_SB.PCI0.I2C0),Fx Device,low,6,9.319842857142858,7
Win10,22H2,Unregistered Device \_SB.PCI0.RP07.PXSX,Fx Device,high,3,3400.6432484848474,99
Win10,22H2,Intel(R) PCI Express Root Port #7 - A33E (\_SB.PCI0.RP07),Fx Device,moderate,1,131.45645,24
Win10,22H2,Intel(R) PCI Express Root Port #6 - A33D (\_SB.PCI0.RP06),Fx Device,moderate,1,134.4385,4
Win10,22H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP11.PXSX),Fx Device,low,3,24.661406410256408,78
Win10,20H2,DSM Function invoked,PEP Pre-Veto,low,2,28.161,2
Win10,20H2,Unregistered Device \_SB.PCI0.RP13.PXSX,Fx Device,high,1,11861.046572839508,81
Win10,22H2,Intel(R) PCI Express Root Port #15 - 06B6 (\_SB.PCI0.RP15),Fx Device,moderate,2,150.99710625,16
Win11,22H2,ตัวควบคุมระบบเสียงเทคโนโลยี Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,low,2,25.503498501872652,267
Win10,21H2,Intel(R) TypeC PCIE - 9A23 (\_SB.PC00.TRP0),Fx Device,moderate,11,293.8086376623377,77
Win11,22H2,Standard SATA AHCI Controller (\_SB.PCI0.SAT0),Fx Device,moderate,2,161.4677125,8
Win10,20H2,Intel(R) PCI Express Root Port #10 - A0B1 (\_SB.PC00.RP10),Fx Device,high,2,858.256075,4
Win11,21H2,Intel(R) PCI Express Root Port #7 - 06BE (\_SB.PCI0.RP07),Fx Device,low,3,157.36929411764703,17
Win11,21H2,Intel(R) PCI Express Root Port #7 - 06BE (\_SB.PCI0.RP07),Fx Device,high,2,1334.2820199999999,15
Win11,22H2,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP09.PXSX),Fx Device,low,4,56.93881123188408,276
Win11,22H2,Intel(R) Serial IO I2C Host Controller - 34E9 (\_SB.PCI0.I2C1),Fx Device,moderate,1,217.78139000000002,10
Win11,22H2,Intel(R) Serial IO I2C Host Controller - 34E8 (\_SB.PCI0.I2C0),Fx Device,moderate,1,268.15729189189193,37
Win11,22H2,Standard NVM Express Controller (\_SB.PC00.PEG2.PEGP),Fx Device,high,1,125.383,1
Win11,22H2,Intel(R) Serial IO I2C Host Controller - 9DE9 (\_SB.PCI0.I2C1),Fx Device,moderate,3,137.3590166666667,6
Win10,21H2,Unregistered Device \_SB.PCI0.SAT0,Fx Device,high,2,10804.306456278024,446
Win10,21H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP01.PXSX),Fx Device,high,8,320.33253925925914,135
Win10,21H2,Unregistered Device \_SB.PC00.SAT0,Fx Device,high,2,2477.49175239521,334
Win10,19H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP06.PXSX),Fx Device,low,1,62.743723076923075,13
Win10,21H1,Intel(R) Serial IO UART Host Controller - A0A8 (\_SB.PC00.UA00),Fx Device,moderate,1,107.4983,1
Win10,21H2,Unregistered Device \_SB.PCI0.RP14,Fx Device,high,1,4249.099016666666,6
Win11,22H2,Intel(R) Serial IO I2C Host Controller - 06E8 (\_SB.PCI0.I2C0),Fx Device,moderate,2,1486.3345749999999,4
Win11,22H2,Intel(R) Chipset SATA/PCIe RST Premium Controller (\_SB.PC00.SAT0),Fx Device,moderate,1,68.9125,1
Win10,22H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP05.PXSX),Fx Device,low,7,30.279380910326086,1472
Win10,19H1,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Fx Device,low,5,34.34133684210526,57
Win10,19H1,Standard NVM Express Controller (\_SB.PCI0.RP13.PXSX),Fx Device,low,1,66.261096969697,33
Win10,19H1,Intel(R) Management Engine Interface  (\_SB.PCI0.HECI),Fx Device,low,1,59.378400000000006,11
Win10,19H1,Intel(R) Wireless-AC 9560 160MHz (\_SB.PCI0.CNVW),Fx Device,high,2,1191.3932200000004,15
Win10,19H1,Intel(R) Management Engine Interface  (\_SB.PCI0.HECI),Fx Device,high,1,8046.1448,1
Win10,20H2,Intel(R) PCI Express Root Port #9 - A330 (\_SB.PCI0.RP09),Fx Device,low,1,39.481103626942996,193
Win10,22H2,Zvukový řadič technologie Intel(R) Smart Sound (\_SB.PC00.HDAS),Fx Device,high,1,5596.272209090908,11
Win10,22H2,Zvukový řadič technologie Intel(R) Smart Sound (\_SB.PC00.HDAS),Fx Device,low,2,16.922376158940402,151
Win10,20H2,Unregistered Device \_SB.PCI0.I2C1,Fx Device,high,1,1933.3955500000002,2
Win11,21H2,Intel(R) PCI Express Root Port #10 - 51B1 (\_SB.PC00.RP10),Fx Device,high,3,801.2876027777775,36
Win10,20H2,Intel(R) Wireless-AC 9560 160MHz (\_SB.PCI0.CNVW),Fx Device,moderate,14,364.25177192982466,114
Win10,22H2,Realtek High Definition Audio (HDAUDIO\FUNC_01&VEN_10EC&DEV_0294&SUBSYS_10431CD0&REV_1000\4&179c242a&0&0001),Fx Device,low,2,7.632949494949494,99
Win11,21H2,Intel(R) PCI Express Root Port #10 - 51B1 (\_SB.PC00.RP10),Fx Device,low,5,326.041948780488,164
Win10,22H2,Intel(R) Wireless-AC 9260 160MHz (\_SB.PCI0.RP09.PXSX),Fx Device,low,1,26.561489772727267,88
Win10,21H1,WWAN Dormancy,Activator,moderate,1,30.35,1
Win10,20H2,Standard NVM Express Controller (\_SB.PC00.RP09.PXSX),Fx Device,high,5,2729.6431576717887,3187
Win11,21H2,Realtek PCIE CardReader (\_SB.PCI0.RP09.PXSX),Fx Device,high,2,623.950875,8
Win10,21H2,Disk drive (\_SB.PCI0.SAT0.PRT2),Fx Device,high,1,2090.2520375000004,24
Win10,21H2,Intel(R) PCI Express Root Port #9 - A330 (\_SB.PCI0.RP09),Fx Device,low,3,18.989987499999998,8
Win10,21H2,Intel(R) PCI Express Root Port #10 - A331 (\_SB.PCI0.RP10),Fx Device,low,1,1.4409999999999998,3
Win11,22H2,Intel(R) Serial IO SPI Host Controller - A0AA (\_SB.UserIdMask00.SPI0),Fx Device,moderate,1,362.6343285714286,7
Win11,22H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.UserIdMask00.CNVW),Fx Device,moderate,3,190.995036,25
Win10,RS5,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Fx Device,moderate,1,1118.7310515151514,33
Win10,RS5,Intel(R) PCI Express Root Port #9 - 9DB0 (\_SB.PCI0.RP09),Fx Device,moderate,1,209.2432,2
Win10,RS5,WP OmaDmClient Client,Activator,high,3,1802.96315,8
Win10,RS5,WP OmaDmClient Client,Activator,low,3,401.81694736842104,19
Win10,RS5,Audio Service,Activator,moderate,2,2023.6032142857136,7
Win10,20H2,Intel(R) PEG60 - 464D (\_SB.PC00.PEG0),Fx Device,low,2,33.120999999999995,6
