os_name,os_codename,blocker_name,blocker_type,activity_level,number_of_clients,average_active_time_in_seconds,number_of_occurences
Win10,20H2,PCI Express Root Port (\_SB.PC00.TRP0),Fx Device,low,79,1479.83967129967,97
Win10,21H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Fx Device,moderate,213,5954.8765398909045,240
Win10,20H2,File Sharing Server,Activator,low,112,2487.1503679914417,136
Win10,RS5,PCI Express Root Port (\_SB.PC00.TRP1),Fx Device,high,7,17085563.927595865,7
Win10,19H2,Standard NVM Express Controller (\_SB.PC00.PEG0.PEGP),Fx Device,low,44,4833.980258607265,50
Win10,RS3,USB xHCI Compliant Host Controller (\_SB.PC00.TXHC),Fx Device,low,6,877.8531580557751,6
Win10,21H2,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Fx Device,moderate,53,4681.497810935479,56
Win10,21H1,Intel(R) PCI Express Root Port #10 - A0B1 (\_SB.PC00.RP10),Fx Device,low,68,2134.186311788991,80
Win10,21H2,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,moderate,149,5345.714908976715,174
Win10,RS4,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Fx Device,low,35,10667.795031107436,36
Win10,RS4,WP OmaDmClient Client,Activator,low,52,7830.9480626713075,56
Win10,21H1,High Definition Audio Controller (\_SB.PC00.HDAS),Fx Device,high,23,24773548.587665718,28
Win10,RS3,BI,Activator,high,71,3941132.730705108,82
Win10,19H1,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,moderate,27,2627.3017974718823,28
Win11,22H2,Intel(R) PCI Express Root Port #10 - A0B1 (\_SB.PC00.RP10),Fx Device,moderate,19,1176.3611341090113,22
Win11,22H2,Host Activity Manager,Activator,low,139,2498.128136401566,159
Win10,22H2,WP Location Client,Activator,high,175,1065074.9602493395,197
Win10,22H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PCI0.CNVW),Fx Device,moderate,120,5533.833951360687,131
Win10,22H2,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,high,146,2175559.479490194,163
Win11,22H2,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),Fx Device,high,30,17342738.825310044,35
Win10,22H2,Windows Push Notifications,Activator,moderate,194,1031.4985393520708,218
Win11,22H2,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,moderate,166,1952.2232371476935,183
Win10,21H2,Connection Phase,PDC Phase,moderate,7,756.3524296670963,7
Win10,22H2,Standard NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,high,63,9895043.927337993,70
Win11,21H2,Audio Service,Activator,high,125,2768571.9695184175,143
Win10,RS4,Intel(R) PCI Express Root Port #4 - A0BB (\_SB.PC00.RP04),Fx Device,low,12,2697.2133797255647,12
Win10,21H1,PCI Express Root Port (\_SB.PC00.TRP1),Fx Device,high,23,10978948.210553871,27
Win11,22H2,Device not registered,PEP Pre-Veto,moderate,10,4685.237017276536,10
Win10,20H1,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Fx Device,moderate,30,8656.348227586419,32
Win10,19H1,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,moderate,186,4430.003577817602,202
Win7,N/A,USB xHCI Compliant Host Controller (\_SB.PCI0.XHC),Fx Device,moderate,1,11469.047580390787,1
Win7,N/A,TCPIP,Activator,low,1,55.30623782993194,1
Win10,20H2,Intel(R) PCI Express Root Port #10 - A0B1 (\_SB.PC00.RP10),Fx Device,low,97,3152.746040730194,118
Win10,RS5,WP Location Client,Activator,moderate,64,1807.1940976700039,69
Win10,19H1,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Fx Device,moderate,86,6640.667645123213,95
Win11,21H2,Intel(R) PCI Express Root Port #7 - A0BE (\_SB.PC00.RP07),Fx Device,low,54,5509.622725927033,63
Win10,RS3,Host Activity Manager,Activator,high,6,5818991.279120967,6
Win10,21H1,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),Fx Device,moderate,28,1797.0225423613253,32
Win10,21H2,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),Fx Device,moderate,19,2628.002145838291,20
Win10,19H1,Intel(R) PCI Express Root Port #13 - 9DB4 (\_SB.PCI0.RP13),Fx Device,low,4,544.0311199857391,5
Win10,RS5,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,high,37,7079349.669936221,39
Win10,20H1,Intel(R) PCI Express Root Port #1 - 06B8 (\_SB.PCI0.RP01),Fx Device,low,15,1267.2703388136388,17
Win10,22H2,Intel(R) PCI Express Root Port #1 - 9DB8 (\_SB.PCI0.RP01),Fx Device,high,3,32640623.155683924,3
Win10,21H1,Intel(R) PCI Express Root Port #17 - A340 (\_SB.PCI0.RP17),Fx Device,high,10,20620598.763962578,10
Win10,21H1,Intel(R) PCI Express Root Port #13 - 9DB4 (\_SB.PCI0.RP13),Fx Device,high,8,8136.98470541938,9
Win10,21H1,Intel(R) PCI Express Root Port #8 - A0BF (\_SB.PC00.RP08),Fx Device,high,46,62962.27152024467,55
Win10,22H2,File Sharing Server,Activator,low,67,1460.4968632887728,72
Win10,RS5,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Fx Device,moderate,81,4745.242184107852,84
Win10,19H2,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),Fx Device,low,56,4740.500095679827,58
Win10,RS3,Update Orchestrator Client,Activator,high,39,2480711.4542819886,44
Win10,21H1,USB xHCI Compliant Host Controller (\_SB.PCI0.TXHC),Fx Device,high,30,831641.2013627905,33
Win10,20H1,Intel(R) PEG60 - 464D (\_SB.PC00.PEG0),Fx Device,high,19,2729168.0069138375,20
Win10,19H1,Device not registered,PEP Pre-Veto,high,27,29001081.91236255,30
Win10,TH1,DHCP,Activator,high,3,1236.6258741848071,3
Win10,21H1,Технология Intel(R) Smart Sound - аудиоконтроллер (\_SB.PCI0.HDAS),Fx Device,high,10,18106.711872209133,10
Win10,22H2,Intel(R) PEG10 - 9A01 (\_SB.PC00.PEG1),Fx Device,low,52,2300.957873201036,54
Win10,19H1,Host Activity Manager,Activator,high,33,35198.63243865416,35
Win10,20H1,Intel(R) PCI Express Root Port #10 - A0B1 (\_SB.PC00.RP10),Fx Device,high,40,22706.88613393019,40
Win10,19H2,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,moderate,13,3573.7276022574474,15
Win10,20H1,PCI Express Root Port (\_SB.PC00.PEG0),Fx Device,high,34,13452526.40698647,37
Win10,21H2,Intel(R) PCI Express Root Port #7 - A0BE (\_SB.PC00.RP07),Fx Device,moderate,32,5389.389933206744,39
Win10,19H2,Intel(R) Iris(R) Plus Graphics (\_SB.PCI0.GFX0),Fx Device,moderate,42,5284.27685720521,47
Win10,RS1,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,high,7,25986.57821832096,7
Win10,RS3,Standard NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,high,5,3857.186883100255,5
Win10,RS3,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PC00.HDAS),Fx Device,moderate,2,770.4202371639869,2
Win10,19H1,Intel(R) Wireless-AC 9560 160MHz (\_SB.PCI0.CNVW),Fx Device,high,37,13143.794187243158,40
Win10,20H2,Intel(R) Iris(R) Plus Graphics (\_SB.PCI0.GFX0),Fx Device,moderate,54,8881.478645391146,57
Win10,RS4,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),Fx Device,high,65,3463177.5414497796,70
Win11,21H2,Host Activity Manager,Activator,high,63,4752715.26284423,68
Win10,RS4,Unregistered Device \_SB.PCI0.CNVW,Fx Device,high,8,28387671.742531482,8
Win10,19H2,Intel(R) PCI Express Root Port #1 - 9DB8 (\_SB.PCI0.RP01),Fx Device,high,2,1499.4765457604365,2
Win11,22H2,Intel(R) PCI Express Root Port #5 - 9DBC (\_SB.PCI0.RP05),Fx Device,low,31,8254.095681100702,35
Win11,21H2,英特尔(R)智音技术音频控制器 (\_SB.PCI0.HDAS),Fx Device,low,29,3022.6618608251974,35
Win10,20H1,Intel(R) PCI Express Root Port #7 - A0BE (\_SB.PC00.RP07),Fx Device,high,32,6442323.181841011,37
Win10,TH2,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,high,8,16886010.869648617,8
Win11,21H2,Unregistered Device \_SB.PCI0.CNVW,Fx Device,high,10,9527657.789863495,13
Win10,TH2,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Fx Device,high,1,4087.212915501516,1
Win10,21H2,USB xHCI Compliant Host Controller (\_SB.PCI0.TXHC),Fx Device,moderate,22,1063.9740983457018,23
Win10,19H1,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Fx Device,low,54,11776.282745324697,56
Win10,RS5,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,high,19,9577361.92529201,19
Win10,21H2,Unregistered Device \_SB.PCI0.UA02,Fx Device,low,4,1894.1645276327902,5
Win10,21H1,Thunderbolt(TM) Controller - 8A17 (\_SB.PCI0.TDM0),Fx Device,moderate,30,2897.992067301645,33
Win10,19H2,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Fx Device,moderate,23,5118.755428167705,25
Win11,21H2,PCI Express Root Port (\_SB.PC00.TRP1),Fx Device,moderate,14,323.66701603012604,15
Win10,21H2,Controlador de audio de la tecnología Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,low,20,1872.2893118845407,25
Win10,19H1,PCI Express Root Port (\_SB.PC00.TRP1),Fx Device,high,10,18832342.34706743,10
Win11,21H2,High Definition Audio Controller (\_SB.PCI0.HDAS),Fx Device,low,28,4703.314594139664,32
Win11,21H2,Intel(R) PCI Express Root Port #8 - A0BF (\_SB.PC00.RP08),Fx Device,moderate,28,8605.25111994138,29
Win10,RS2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Fx Device,low,6,609.4261002894408,7
Win10,19H1,Connection Phase,PDC Phase,high,14,744753.2726405705,15
Win10,19H1,Intel(R) PEG10 - 460D (\_SB.PC00.PEG1),Fx Device,moderate,3,8683.727215355271,3
Win10,RS5,Intel(R) PEG10 - 9A01 (\_SB.PC00.PEG1),Fx Device,high,12,32770.96636679922,12
Win10,22H2,Thunderbolt(TM) Controller - 8A17 (\_SB.PCI0.TDM0),Fx Device,high,28,1492108.821390533,33
Win10,19H1,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),Fx Device,moderate,8,221.21516060330708,9
Win10,21H1,BI,Fx Device,high,2,46885.18680913257,3
Win10,19H2,Intel(R) Smart Sound Technologie-Audiocontroller (\_SB.PCI0.HDAS),Fx Device,high,17,20993.292478210333,18
Win10,RS4,Standard NVM Express Controller (\_SB.PC00.PEG0.PEGP),Fx Device,high,10,12139.563967021108,10
Win10,21H2,PCI Express Root Port (\_SB.PC00.TRP1),Fx Device,high,17,13814568.777674034,21
Win10,RS5,Audio Service,Activator,moderate,22,3290.087867995099,23
Win10,21H1,NCSI,Fx Device,low,2,237.92661915995546,2
Win10,22H2,Unregistered Device \_SB.PCI0.RP13.PXSX,Fx Device,high,1,40782821.264890045,1
Win10,20H1,Unregistered Device \_SB.PCI0.GFX0,Fx Device,low,4,278.74343126104105,4
Win11,22H2,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,high,14,7672566.48139433,14
Win11,22H2,Intel(R) PCI Express Root Port #5 - A33C (\_SB.PCI0.RP05),Fx Device,moderate,2,130.3660624471448,2
Win10,RS3,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,moderate,8,207.72062853544844,8
Win10,RS5,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,high,9,13078541.302184572,9
Win10,TH2,Intel(R) Ethernet Connection (10) I219-V (\_SB.PCI0.GLAN),Fx Device,low,1,2131.200183653134,1
Win11,21H2,Intel(R) PEG60 - 464D (\_SB.PC00.PEG0),Fx Device,high,18,11742618.284924245,18
Win10,RS5,Intel(R) Smart Sound Technologie-Audiocontroller (\_SB.PCI0.HDAS),Activator,low,1,48857.783500498655,1
Win10,RS4,PCI Express Root Port (\_SB.PC00.PEG0),Fx Device,moderate,9,6964.492419225366,10
Win11,21H2,Unregistered Device \_SB.PCI0.HDAS,Fx Device,moderate,2,769.483958553762,2
Win10,RS3,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Fx Device,high,4,29919.252074991462,4
Win11,21H2,Intel(R) PCI Express Root Port #5 - A33C (\_SB.PCI0.RP05),Fx Device,high,1,533.9990796572732,1
Win10,RS3,Intel(R) PCI Express Root Port #4 - A0BB (\_SB.PC00.RP04),Fx Device,high,2,1457.8436048774051,2
Win10,RS1,Windows Push Notifications,Activator,low,10,351.75798259038584,10
Win10,19H2,Intel(R) Management Engine Interface #1 (\_SB.PC00.HECI),Fx Device,low,9,13582.56848500896,10
Win10,RS4,Intel(R) PEG10 - 460D (\_SB.PC00.PEG1),Fx Device,high,3,80690.68216022973,3
Win10,21H2,Intel(R) Management Engine Interface #1 (\_SB.PC00.HECI),Fx Device,low,15,2024.4524134392295,18
Win10,RS3,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,high,28,7987563.730524417,30
Win10,20H2,Unregistered Device \_SB.PCI0.HDAS,Fx Device,high,6,15154.022967362453,7
Win10,21H1,File Sharing Server,Fx Device,high,1,2139.5356375889214,1
Win10,19H1,Intel(R) PCI Express Root Port #4 - A0BB (\_SB.PC00.RP04),Fx Device,high,10,9484.191825977534,11
Win11,22H2,Intel(R) PEG10 - 460D (\_SB.PC00.PEG1),Fx Device,moderate,5,1851.6774712580789,6
Win10,RS5,Intel(R) Management Engine Interface #1 (\_SB.PC00.HECI),Fx Device,low,3,7879.538271667862,3
Win10,RS3,Audio Service,Activator,low,10,250.16783038401752,11
Win10,RS1,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Fx Device,high,3,1553.7762531080116,3
Win10,RS5,Intel(R) Iris(R) Plus Graphics (\_SB.PCI0.GFX0),Fx Device,moderate,19,13804.860306053559,20
Win10,RS1,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Fx Device,low,4,51842.38446235658,4
Win10,TH2,Update Orchestrator Client,Activator,moderate,5,7826.3036599175975,7
Win10,21H1,Device not registered,Activator,low,1,29.660507342668527,1
Win10,RS4,Intel(R) Ethernet Connection (10) I219-V (\_SB.PCI0.GLAN),Fx Device,moderate,11,6942.598407735257,11
Win10,20H2,Unregistered Device \_SB.PCI0.RP15.PXSX,Fx Device,low,1,150.63367923254074,2
Win10,RS2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PCI0.CNVW),Fx Device,low,7,2798.852174730412,7
Win10,19H2,Intel(R) Iris(R) Plus Graphics (\_SB.PCI0.GFX0),PDC Phase,low,2,1089.7352262078216,2
Win10,RS3,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PCI0.CNVW),Fx Device,moderate,6,27481.37260713597,6
Win10,21H1,Intel(R) PCI Express Root Port #6 - 06BD (\_SB.PCI0.RP06),Fx Device,high,4,7414.295857639688,4
Win10,RS2,Standard NVM Express Controller (\_SB.PC00.PEG0.PEGP),Fx Device,high,2,3091.5429447428114,2
Win10,20H1,Технология Intel(R) Smart Sound - аудиоконтроллер (\_SB.PCI0.HDAS),Fx Device,low,16,7847.441581425046,16
Win11,21H2,TCPIP,Fx Device,high,2,33.11536032335183,2
Win10,TH1,WU,Activator,moderate,4,695.2833937040582,4
Win8.1,N/A,NCSI,Activator,moderate,3,1019.5266194027475,3
Win8.1,N/A,Audio Service,Activator,high,1,1888.0154312227355,1
Win10,21H2,Unregistered Device \_SB.PC00.VMD0,Fx Device,low,3,7416.644953530191,3
Win10,22H2,Maintenance Phase,Activator,low,1,26.63990240731252,1
Win10,RS1,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PCI0.HDAS),Fx Device,high,8,41411.66663728437,8
Win10,RS1,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,low,4,1218.2467342943085,4
Win10,RS5,Технология Intel(R) Smart Sound - аудиоконтроллер (\_SB.PCI0.HDAS),Fx Device,high,2,17848.733330910392,2
Win10,22H2,Intel(R) PCI Express Root Port #7 - 02BE (\_SB.PCI0.RP07),Fx Device,low,2,1208.4862702863716,2
Win10,TH1,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PC00.HDAS),Fx Device,low,1,13.431864129896706,1
Win10,20H1,Mobile Intel(R) Processor Family I/O PCI Express Root Port #9 - 9D18 (\_SB.PCI0.RP09),Fx Device,high,2,15792042.288862405,2
Win10,19H2,High Definition Audio Controller (\_SB.PC00.HDAS),Fx Device,moderate,9,1412.973934056202,10
Win10,RS3,Windows Push Notifications,Fx Device,moderate,1,45.0414595570236,1
Win11,22H2,High Definition Audio Controller (\_SB.PCI0.HDAS),Fx Device,moderate,7,3584.8473561414144,7
Win10,19H2,Unregistered Device \_SB.PC00.VMD0,Fx Device,moderate,1,163.39452075286718,1
Win10,RS4,Maintenance Phase,PEP Pre-Veto,moderate,1,100.55674753345599,1
Win10,RS4,Mobile Intel(R) Processor Family I/O PCI Express Root Port #1 - 9D10 (\_SB.PCI0.RP01),Fx Device,low,1,15.651288790116313,1
Win10,RS4,USB xHCI Compliant Host Controller (\_SB.PCI0.XHC),Fx Device,UserIdMaskgh,1,27.22651871281812,1
Win10,TH2,Image Download Manager,Activator,low,5,702.2869395121486,7
Win10,TH2,No CS Phase,PDC Phase,low,15,10209.00716903343,18
Win10,TH2,TCPIP,Activator,low,8,8983.858123356824,10
Win10,TH1,Host Activity Manager,Activator,low,4,95.39208819120535,5
Win10,21H2,High Definition Audio Controller (\_SB.PCI0.HDAS),Fx UserIdMaskice,high,1,21613.915594570786,1
Win11,21H2,Intel(R) PCI Express Root Port #17 - A340 (\_SB.PCI0.RP17),Fx Device,moderate,4,21511.80364732936,5
Win10,RS5,Intel(R) PCI Express Root Port #4 - A0BB (\_SB.PC00.RP04),Fx Device,moderate,3,279.69544907276736,3
Win10,20H2,Intel(R) PCI Express Root Port #6 - 06BD (\_SB.PCI0.RP06),Fx Device,high,1,28986.615559585618,1
Win10,19H1,Unregistered Device \_SB.PCI0.HECI,Activator,high,1,3275.448469297214,1
Win10,RS3,Unregistered Device \_SB.PCI0.SAT0,Fx Device,high,1,98.722102891496,1
Win10,21H1,Unregistered Device \_SB.PCI0.TXHC,Fx Device,low,5,12340.293697874351,6
Win10,20H2,Unregistered Device \_SB.PC00.TDM0,Fx Device,low,2,274.96419924298755,4
Win10,21H2,Intel(R) PCI Express Root Port #5 - A33C (\_SB.PCI0.RP05),Fx Device,low,6,3545.793530542751,8
Win10,RS1,Intel(R) PEG60 - 464D (\_SB.PC00.PEG0),Fx Device,low,2,70.86525421831921,2
Win11,21H2,Unregistered Device \_SB.PCI0.TXHC,Fx Device,moderate,2,1009.7352795749781,2
Unknown,20H1,Maintenance Phase,PDC Phase,moderate,1,43.689659467428534,1
Win10,RS5,PCI Express Root Port (\_SB.PC00.TRP0),Fx Device,high,5,38085.489176083705,5
Win10,N/A,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PCI0.CNVW),Fx Device,high,1,16405.29323235057,1
Win10,N/A,No CS Phase,PDC Phase,high,2,111295634.3065503,2
Win10,20H1,Windows Push Notifications,Fx Device,low,3,385.9424931139524,3
Win10,20H2,Update Orchestrator Client,Fx Device,low,2,10297.477411873457,2
Win10,RS4,High Definition Audio Controller (\_SB.PCI0.HDAS),Fx Device,moderate,4,911.1895774541183,4
Win10,RS1,Audio Service,Activator,high,3,63659.45711913938,3
Win10,RS4,Intel(R) PCI Express Root Port #7 - A0BE (\_SB.PC00.RP07),Activator,high,1,5857.299667473915,1
Win10,20H1,Standard NVM Express Controller (\_SB.PC00.RP09.PXSX),Activator,low,1,5388.77575944501,1
Win11,22H2,Unregistered Device \_SB.PC00.HEC3,Fx Device,low,2,5187.27800788177,2
Win10,20H1,WP Location Client,Processor,low,1,8.283346225863989,1
Win10,RS1,TCPIP,Activator,high,3,34832.853900182796,3
Win10,RS1,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Fx Device,high,5,11734562.549285635,6
Win10,RS2,Intel(R) PCI Express Root Port #13 - 02B4 (\_SB.PCI0.RP13),Fx Device,low,1,371.45712464291245,1
Win10,RS1,Intel(R) PEG10 - 9A01 (\_SB.PC00.PEG1),Fx Device,low,1,10786.90476990126,1
Win10,RS3,英特尔(R)智音技术音频控制器 (\_SB.PCI0.HDAS),Fx Device,low,1,791.6862847465602,1
Win10,21H1,WP Location Client,Fx Device,low,1,445.9329336187596,3
Win10,RS4,High Definition Audio Controller (\_SB.PC00.HDAS),Activator,moderate,1,503.0325376798188,1
Win10,20H2,No CS Phase,Fx Device,low,1,212640.33353878057,1
Win10,19H1,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PCI0.CNVW),Activator,moderate,1,731.2243691325233,1
Win11,22H2,Unregistered Device \_SB.PC00.TDM0,Fx Device,high,2,6878009.156652333,2
Win10,22H2,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),ActiUserIdMasktor,low,1,5152.643359417147,1
Win11,22H2,WP Location Client,Activator,UserIdMaskgh,1,52217.40584593644,1
Win10,RS4,TCPIP,Fx Device,high,1,2906.134235549305,1
Win10,19H1,Unregistered Device \_SB.PC00.PEG0.PEGP,Fx Device,low,1,13.502776317829278,1
Win10,20H1,Connection Phase,PEP Pre-Veto,low,1,0.5257428368171765,1
Win10,20H2,WU,Fx Device,high,1,2006.3532244650032,1
Win10,RS4,Intel(R) PCI Express Root Port #6 - 06BD (\_SB.PCI0.RP06),Fx Device,moderate,1,986.8383227246297,1
Win10,RS4,Unregistered Device \_SB.PCI0.HDAS,Fx Device,low,1,3666.6655358497887,1
Win10,21H2,Unregistered Device \_SB.PC00.PEG0.PEGP,Fx Device,high,1,1040.0514079712311,1
Win8.1,22H2,BI,Activator,high,1,94291042.57391988,1
Win10,RS2,File Sharing Server,Activator,low,3,943.4348923374088,3
Win8.1,N/A,BI,Activator,moderate,1,233.9185187791444,1
Win8.1,N/A,Unregistered Device \_SB.PCI0.HDAS,Fx Device,high,1,200864.23690325566,1
Win10,19H1,WP OmaDmClient Client,Fx Device,high,1,66344.9674300881,1
Win10,20H1,Unregistered Device \_SB.PCI0.SAT0,PEP Pre-Veto,low,1,143.75279745369832,1
Win10,RS3,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,high,3,7542978.4429392805,3
Win10,20H1,USB xHCI Compliant Host Controller (\_SB.PC00.TXHC),Activator,low,1,97.35432805475463,1
Win10,TH2,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,low,1,11.245053532931868,1
Win10,22H2,No CS Phase,PDC Phase,loUserIdMask,1,324.7969771010822,1
Win11,21H2,Intel(R) Management Engine Interface #1 (\_SB.PC00.HECI),Fx Device,moderate,1,46899.8938699743,1
Win10,19H2,CPU C0 Time.Non-attributed Time,PEP Pre-Veto,low,1,155.0842350502407,1
Win10,19H2,Unregistered Device \_SB.PCI0.GFX0,Fx Device,moderate,2,501.83548419752606,2
Win10,22H2,Intel(R) PCI Express Root Port #4 - A0BB (\_SB.PC00.RP04),Activator,high,1,172344.65487459066,1
Win10,RS2,WP OmaDmClient Client,Activator,moderate,1,11606.12340090292,1
Win7,N/A,WU,Activator,low,1,3226.4971254279926,1
Win10,21H2,Unregistered Device \_SB.PCI0.HECI,Fx Device,moderate,1,988.4774805562673,1
Win10,RS1,Intel(R) PCI Express Root Port #13 - 9DB4 (\_SB.PCI0.RP13),Fx Device,moderate,1,2739.7809723224427,1
Win10,20H1,Update Orchestrator Client,Fx Device,low,1,15853.705250484185,1
Win10,20H1,Audio Service,Processor,high,1,20702.14538658693,1
Win10,20H2,High Definition Audio Controller (\_SB.PC00.HDAS),Activator,high,1,4974.369339941282,1
Win10,20H2,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),PDC Phase,low,1,1069.910370635385,1
Win10,20H2,Intel(R) PCI Express Root Port #9 - A0B0 (\_SB.PC00.RP09),Activator,high,1,4786.4917866923,1
Win11,19H1,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,low,1,210.7006821274911,2
Win10,22H2,BI,Fx Device,high,1,37919.14586812533,2
Win10,21H2,WP Location Client,Activator,UserIdMaskgh,1,52217.40584593644,2
Win10,TH1,Maintenance Phase,PDC Phase,moderate,2,1286.001952216923,3
Win8.1,N/A,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,low,1,2281.1660258442257,2
Win10,19H1,Unregistered Device \_SB.PCI0.I2C0,Fx Device,high,1,11143.665158169923,1
Win10,20H1,Unregistered Device \_SB.PCI0.TXHC,Fx Device,high,1,8908.327239106406,1
Win10,21H1,PCI Express Root Port (\_SB.PC00.PEG0),Activator,moderate,1,6090.910245194452,1
Win10,TH1,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,high,1,2328.0191814056834,1
Win10,20H1,File Sharing Server,Fx Device,moderate,1,219.34487860526323,1
Win11,21H2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PC00.HDAS),Activator,high,1,21081.352606511326,1
Win10,19H1,Intel(R) PCI Express Root Port #5 - A33C (\_SB.PCI0.RP05),Fx Device,moderate,1,568.9319475105981,1
Win10,22H2,WU,Activator,high,769,7939344.566199779,961
Win10,21H1,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Fx Device,low,464,4168.935324690661,569
Win10,21H1,Maintenance Phase,PDC Phase,low,2837,26919.52764185394,5061
Win10,21H2,Connection Phase,PDC Phase,low,2717,30.172338290561537,4743
Win10,20H2,DHCP,Activator,low,1478,2046.4605018427364,1973
Win10,21H2,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,low,314,4373.555333838181,367
Win10,RS5,No CS Phase,PDC Phase,moderate,190,1029574.990813192,208
Win10,20H1,Maintenance Phase,PDC Phase,high,618,8438103.827876048,753
Win11,22H2,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,low,459,1857.8720829709293,567
Win10,21H1,WNS,Activator,low,1112,3055.4418105994846,1498
Win11,22H2,Thunderbolt(TM) Controller - 8A17 (\_SB.PCI0.TDM0),Fx Device,moderate,20,12138.845319796543,21
Win10,19H2,No CS Phase,PDC Phase,low,1303,519737.35960017104,1765
Win10,20H2,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,high,677,6816375.848041025,838
Win11,21H2,WP Location Client,Activator,high,202,1667706.7212199029,241
Win10,RS5,USB xHCI Compliant Host Controller (\_SB.PCI0.XHC),Fx Device,high,190,8723278.081742443,214
Win10,21H1,USB xHCI Compliant Host Controller (\_SB.PCI0.XHC),Fx Device,low,758,4285.627024142452,949
Win10,21H2,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),Fx Device,high,228,3783575.571423037,268
Win10,20H2,NCSI,Activator,moderate,690,1938.7216593564167,871
Win10,20H2,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Fx Device,moderate,180,2658.9913014966396,218
Win10,20H1,Audio Service,Activator,high,98,7416423.394475592,112
