ram_gb,count(DISTINCT guid),avg_percentage_used
7.2824586866431,1,40.0
7.282576132460413,1,79.0
7.282591587874148,1,41.0
7.2826409737425175,1,74.0
7.282705276695762,1,62.0
7.282869021182274,1,58.0
7.283025695415532,1,41.0
7.283105238463405,1,51.0
7.283212183238038,1,52.0
7.283422547729627,1,51.0
7.283521141864863,1,39.0
7.283568412769281,1,55.0
7.283648335016103,1,47.0
7.28367306375158,1,77.0
7.283685214004448,1,47.0
7.283751090634341,1,53.0
7.283830631545522,1,44.0
7.283848443777896,1,48.0
7.284003707434544,1,48.0
7.28400838842246,1,65.0
7.284242589731676,1,94.0
7.284281981023522,1,36.0
7.28433217181723,1,61.0
7.284382496728863,1,64.0
7.284436264385743,1,64.0
7.284474037771056,1,45.0
7.2845088762514845,1,47.0
7.284751106594699,1,64.0
7.284824937515077,1,59.0
7.284842533755244,1,42.0
7.285059400756905,1,71.0
7.2850913369677075,1,56.0
7.285169314685932,1,25.0
7.285390039049772,1,60.0
7.285420707782578,1,73.0
7.28560402968525,1,59.0
7.285626270743709,1,47.0
7.2857551193958585,1,56.0
7.2858168421396625,1,61.0
7.2858181539871465,1,61.0
7.285847697181168,1,56.0
7.285956694714667,1,56.0
7.286053917484122,1,46.0
7.286229544049122,1,51.0
7.286233147320357,1,63.0
7.286283057921377,1,70.0
7.286334584098148,1,68.0
7.286355068625738,1,73.0
7.28658866010502,1,62.0
7.286621057249153,1,97.0
7.2866394351784525,1,25.0
7.286655844045001,1,76.0
7.286703918310056,1,51.0
7.2868370971664245,1,68.0
7.286854036272631,1,69.0
7.286892743724815,1,74.0
7.287073588688042,1,63.0
7.287074450261769,1,90.0
7.287232571034479,1,45.0
7.287232705088601,1,53.0
7.287291725137493,1,79.0
7.287322714743675,1,52.0
7.287347719218868,1,48.0
7.287378093819022,1,35.0
7.287385603660579,1,52.0
7.287442037005746,1,54.0
7.287489939623122,1,43.0
7.287537560009959,1,33.0
7.287642017025681,1,68.0
7.287676738701721,1,43.0
7.287703951062924,1,62.0
7.287736233140859,1,52.0
7.287749030337206,1,46.0
7.2877636316768335,1,38.0
7.287795945319831,1,57.0
7.287853586482354,1,44.0
7.287909048967189,1,77.0
7.288018980537521,1,60.0
7.288044863326803,1,77.0
7.288103436559041,1,48.0
7.28821965023407,1,35.0
7.2883302399969985,1,51.0
7.288491557278514,1,49.0
7.288621679276466,1,42.0
7.288636192343048,1,45.0
7.2886363159071035,1,70.0
7.28867214792283,1,63.0
7.288713595422651,1,54.0
7.288733171602608,1,58.0
7.28879037102149,1,72.0
7.289168496156455,1,70.0
7.289189537418796,1,36.0
7.289190704128213,1,60.0
7.289198190838899,1,18.0
7.2892730744589915,1,47.0
7.289328332139497,1,94.0
7.28956045535559,1,64.0
7.289765720355632,1,82.0
7.289882494756481,1,86.0
7.289918091516061,1,65.0
7.2900009308795255,1,38.0
7.290069172058859,1,59.0
7.290076465663444,1,70.0
7.290077263879765,1,64.0
7.2902333700249216,1,67.0
7.290408506025086,1,66.0
7.290423778786748,1,53.0
7.290425460129567,1,52.0
7.290433949548203,1,47.0
7.2905265208866785,1,62.0
7.290557749805137,1,49.0
7.290744483668725,1,65.0
7.290769972301132,1,54.0
7.290830689575168,1,44.0
7.2908530675845835,1,65.0
7.290940211290884,1,66.0
7.291002830339773,1,64.0
7.291055254283327,1,58.0
7.29115178826261,1,56.0
7.291164266755277,1,32.0
7.291272081079426,1,63.0
7.2912839969572785,1,60.0
7.291473882714986,1,55.0
7.2916923588981675,1,67.0
7.291705035524595,1,61.0
7.291903188799368,1,53.0
7.291948730258999,1,74.0
7.292014031291394,1,45.0
7.29205976996825,1,85.0
7.292211324668092,1,47.0
7.2922355327203,1,73.0
7.2922995444433765,1,67.0
7.292416115923929,1,65.0
7.2924919415970235,1,51.0
7.292580666436959,1,52.0
7.292666559927497,1,59.0
7.292718256656139,1,63.0
7.292760147754295,1,54.0
7.292779975231959,1,58.0
7.292806322902622,1,51.0
7.292813890031232,1,43.0
7.2928379392447145,1,45.0
7.292927725462528,1,74.0
7.292938782816257,1,40.0
7.292945628068209,1,69.0
7.292949949032121,1,76.0
7.293013139235281,1,73.0
7.293043971277447,1,52.0
7.293306601478596,1,54.0
7.293329381123491,1,47.0
7.293479859181871,1,52.0
7.293494276871324,1,54.0
7.293509752410056,1,60.0
7.293562344557817,1,65.0
7.293778436672094,1,57.0
7.293869084788865,1,70.0
7.293889767591445,1,58.0
7.29409629380047,1,53.0
7.294101723692944,1,71.0
7.294108143246287,1,43.0
7.294156966288168,1,55.0
7.2942083838276295,1,62.0
7.294251010748564,1,51.0
7.294312398165358,1,48.0
7.29431954656179,1,42.0
7.294379281952365,1,55.0
7.29439801297479,1,10.0
7.29440959633348,1,73.0
7.294471782880169,1,52.0
7.294504271331036,1,90.0
7.294523332148488,1,54.0
7.294674471857248,1,53.0
7.294696194275184,1,47.0
7.294754933326418,1,47.0
7.294826203417216,1,37.0
7.294848797568808,1,48.0
7.294928385729087,1,68.0
7.295207558895622,1,32.0
7.295217107545108,1,70.0
7.295298854975037,1,40.0
7.295332487966203,1,50.0
7.295366855938922,1,89.0
7.295647629728542,1,64.0
7.295670450440342,1,44.0
7.295753722581969,1,63.0
7.295784212376133,1,51.0
7.295868550869054,1,48.0
7.295923918344675,1,57.0
7.295983879299358,1,63.0
7.296260205262673,1,49.0
7.296419441433929,1,43.0
7.29643599201496,1,46.0
7.296466885779152,1,49.0
7.296503569019063,1,64.0
7.296526607345026,1,34.0
7.296550413649415,1,72.0
7.29671704738415,1,43.0
7.296761893008196,1,57.0
7.296828873789565,1,56.0
7.2968610622740275,1,36.0
7.296894324351286,1,78.0
7.296973621059708,1,49.0
7.296980451742286,1,28.0
7.2971716357834815,1,53.0
7.297212197288174,1,59.0
7.2974324237929835,1,56.0
7.2976600065618955,1,47.0
7.297703223693026,1,65.0
7.2977157411231435,1,59.0
7.297745361089634,1,63.0
7.2977947298585715,1,48.0
7.297806186266474,1,83.0
7.2978175313523135,1,44.0
7.297818158436546,1,52.0
7.29807357460887,1,57.0
7.2980974824277425,1,47.0
7.2981373045715765,1,73.0
7.298159406980157,1,63.0
7.298168289097313,1,38.0
7.298278826621373,1,76.0
7.298283769598704,1,57.0
7.29840840313994,1,56.0
7.298429826497462,1,65.0
7.2984374184105665,1,53.0
7.2984411956622335,1,42.0
7.298549335999475,1,41.0
7.2985709528812155,1,75.0
7.298595681527795,1,61.0
7.2986756145102865,1,47.0
7.298702169947489,1,52.0
7.29876740848443,1,33.0
7.298788051577718,1,51.0
7.298864320661467,1,74.0
7.298973097083036,1,53.0
7.299004471055376,1,58.0
7.299012254296528,1,44.0
7.299013551836817,1,49.0
7.299029097216732,1,57.0
7.299071387728996,1,39.0
7.299081713543394,1,44.0
7.299110304903376,1,59.0
7.2991867950541245,1,60.0
7.2992274196099265,1,72.0
7.299343191903484,1,61.0
7.299584538061858,1,64.0
7.299655962965641,1,50.0
7.299913582624159,1,72.0
7.29993274378856,1,43.0
7.299955600599981,1,62.0
7.2999836195920915,1,64.0
7.300178158504708,1,53.0
7.300234493559385,1,48.0
7.3003044279828835,1,51.0
7.300347547947586,1,66.0
7.3004700052598945,1,50.0
7.3005378311849976,1,55.0
7.300616814676879,1,50.0
7.300679473082376,1,77.0
7.300769240548253,1,57.0
7.300872391018178,1,29.0
7.300873968776623,1,51.0
7.300887630198903,1,61.0
7.300909177330688,1,65.0
7.3009290484231295,1,96.0
7.30095299576952,1,59.0
7.300989401567262,1,52.0
7.301134533017172,1,60.0
7.3012001767533015,1,37.0
7.301221209972135,1,66.0
7.3012467082088754,1,54.0
7.301259709697237,1,71.0
7.3012848189660975,1,59.0
7.301324594387498,1,42.0
7.301399530104638,1,58.0
7.301406304027946,1,32.0
7.301429567432053,1,36.0
7.301483077063841,1,44.0
7.301618764055348,1,60.0
7.301636009212162,1,67.0
7.301783614945152,1,74.0
7.30182020168526,1,81.0
7.301906400246981,1,60.0
7.302064990200156,1,61.0
7.302090267570773,1,41.0
7.302173128086942,1,28.0
7.302202822886306,1,76.0
7.30225359880039,1,50.0
7.30250211789499,1,75.0
7.302508323406133,1,77.0
7.302711677372075,1,51.0
7.3027337518769,1,91.0
7.302835977237361,1,43.0
7.302866140106606,1,57.0
7.302952422253586,1,48.0
7.303027767922754,1,59.0
7.3030383744055385,1,48.0
7.3030795886516335,1,70.0
7.303138860513977,1,63.0
7.303220129795364,1,47.0
7.30323829267211,1,55.0
7.303445214754927,1,35.0
7.303582561928387,1,68.0
7.303656501468605,1,42.0
7.303764489861724,1,51.0
7.303801423149861,1,35.0
7.303936435025534,1,67.0
7.303971108249561,1,49.0
7.304263244883158,1,53.0
7.304536241347354,1,56.0
7.304573141749965,1,59.0
7.304594641823564,1,36.0
7.30463464058785,1,39.0
7.304843319080995,1,70.0
7.304918708435393,1,35.0
7.304960561063038,1,89.0
7.304961137348714,1,44.0
7.305008461773122,1,39.0
7.305037978198145,1,46.0
7.305228665916554,1,71.0
7.305339420360499,1,35.0
7.305375554690281,1,63.0
7.30544245967971,1,50.0
7.305494931123817,1,57.0
7.305564258813292,1,62.0
7.305574190161815,1,48.0
7.305585100522267,1,41.0
7.305684546370202,1,43.0
7.305992490159256,1,45.0
7.306015773833922,1,68.0
7.306025196766889,1,85.0
7.306039722043474,1,52.0
7.306055007753031,1,40.0
7.306114879098262,1,57.0
7.306135528959948,1,49.0
7.306224477003307,1,42.0
7.3062556160708,1,51.0
7.30628607080479,1,50.0
7.306373673783871,1,62.0
7.306421136910705,1,56.0
7.306453881247157,1,44.0
7.3064899727496595,1,44.0
7.3065338406865745,1,59.0
7.306694614709248,1,61.0
7.306758738567717,1,60.0
7.306792078078488,1,39.0
7.3069405506061,1,56.0
7.30698171309342,1,73.0
7.307016718356521,1,45.0
7.307028243097572,1,64.0
7.307149859483592,1,55.0
7.30720741465004,1,49.0
7.307315819310231,1,84.0
7.307426619990253,1,34.0
7.30751188241352,1,96.0
7.3076052451659645,1,30.0
7.307863393127564,1,47.0
7.307935848050584,1,68.0
7.308134689347291,1,62.0
7.308136088712668,1,77.0
7.3082363157329295,1,50.0
7.308236845992891,1,58.0
7.308370524792995,1,48.0
7.308692046742022,1,77.0
7.308693832515032,1,44.0
7.3087065213511275,1,74.0
7.308817483977439,1,52.0
7.309061717560768,1,57.0
7.309087792915101,1,63.0
7.309107960670737,1,47.0
7.309114143013103,1,71.0
7.309212901391408,1,56.0
7.309380081308161,1,66.0
7.309492399673889,1,52.0
7.309525710131679,1,67.0
7.309621764118447,1,55.0
7.309748659408971,1,68.0
7.309806556796818,1,70.0
7.309854169667759,1,70.0
7.309924660358295,1,58.0
7.3099664442860055,1,39.0
7.310033263696342,1,67.0
7.310040878120565,1,49.0
7.310065791258598,1,54.0
7.310117889715736,1,58.0
7.310152495969572,1,45.0
7.310184031121208,1,95.0
7.310249560781758,1,57.0
7.310373055479904,1,73.0
7.310917058532434,1,51.0
7.31096742314144,1,46.0
7.311045383975571,1,61.0
7.311101262814455,1,56.0
7.311134111357407,1,40.0
7.311140791551381,1,62.0
7.311219184939372,1,43.0
7.311232890197874,1,54.0
7.311278399586021,1,91.0
7.311350079568072,1,75.0
7.31142852420929,1,77.0
7.311526344104241,1,75.0
7.311565002690733,1,47.0
7.311631455927224,1,42.0
7.311770743806276,1,91.0
7.311822349271103,1,54.0
7.311965431434992,1,65.0
7.311970436598373,1,41.0
7.312047027588861,1,61.0
7.312085944004133,1,63.0
7.312166542966528,1,52.0
7.312327266763001,1,61.0
7.312469047705173,1,94.0
7.312524131630481,1,46.0
7.312578571134074,1,36.0
7.312599693649371,1,65.0
7.312625355117135,1,45.0
7.3126960118382325,1,60.0
7.312704353671775,1,73.0
7.31295530519544,1,41.0
7.312955608255751,1,60.0
7.3131284941038555,1,65.0
7.313162853520481,1,48.0
7.313221555101489,1,50.0
7.3136144140387795,1,63.0
7.3136460412515065,1,73.0
7.313857611818191,1,69.0
7.3140464945376324,1,53.0
7.314241510556779,1,68.0
7.314320762498019,1,46.0
7.3144661124701695,1,44.0
7.314569227160751,1,48.0
7.314577714169915,1,76.0
7.314622697835868,1,53.0
7.314624281964164,1,66.0
7.314854170665069,1,67.0
7.314873886980598,1,41.0
7.314933511324606,1,63.0
7.31504260164742,1,53.0
7.31508924299011,1,68.0
7.315090354454276,1,64.0
7.315109511735564,1,36.0
7.315113734984913,1,57.0
7.315149095761635,1,38.0
7.315174290349784,1,75.0
7.315257052162135,1,39.0
7.315329625937265,1,58.0
7.315461044689654,1,51.0
7.315582232464596,1,53.0
7.315747263912198,1,68.0
7.315749407537501,1,76.0
7.315924274408515,1,42.0
7.3159752660775785,1,68.0
7.315995369514196,1,41.0
7.3161392822096785,1,74.0
7.316292836980089,1,38.0
7.316313879635413,1,54.0
7.316355375894926,1,56.0
7.316460288004231,1,46.0
7.316505955169413,1,53.0
7.316524209870785,1,46.0
7.316585088608889,1,40.0
7.316653706447478,1,64.0
7.31671721492542,1,51.0
7.316749303130699,1,55.0
7.316781717529102,1,70.0
7.316841584392611,1,70.0
7.316874369194692,1,44.0
7.316930739497639,1,44.0
7.316983928634063,1,26.0
7.317032131957482,1,37.0
7.317241464757018,1,46.0
7.3173345819510995,1,60.0
7.317337787668055,1,53.0
7.317384708671062,1,69.0
7.317423976252446,1,40.0
7.317714235082599,1,72.0
7.317741140244902,1,95.0
7.317744848201908,1,53.0
7.317888789775177,1,69.0
7.318351790443352,1,50.0
7.318495028534381,1,77.0
7.318520676991959,1,69.0
7.318597940490095,1,47.0
7.318603322297927,1,56.0
7.318655240801048,1,45.0
7.318755427182028,1,73.0
7.318783735371763,1,63.0
7.318788577744006,1,59.0
7.3188080134992,1,95.0
7.3188810743366,1,48.0
7.319012151349055,1,65.0
7.319352953919262,1,66.0
7.319401316318858,1,46.0
7.319405145978626,1,69.0
7.319548216857402,1,52.0
7.319602041042057,1,28.0
7.319616007937235,1,55.0
7.319632986915758,1,71.0
7.319679942617204,1,77.0
7.319696489164427,1,32.0
7.319734126159754,1,65.0
7.319764284647763,1,62.0
7.319865522628264,1,67.0
7.3199238108341405,1,56.0
7.320046288036734,1,38.0
7.320047091095584,1,33.0
7.320147594116023,1,54.0
7.320313991278642,1,59.0
7.320406500081733,1,87.0
7.320615094242067,1,69.0
7.321044021643341,1,53.0
7.321069640907185,1,51.0
7.32116564211291,1,60.0
7.321191515894925,1,36.0
7.321216610569663,1,62.0
7.321217260713988,1,65.0
7.321264334169436,1,48.0
7.321356337370798,1,54.0
7.321357675145949,1,56.0
7.321422804879788,1,53.0
7.321472755418662,1,49.0
7.32148536797571,1,62.0
7.321497966372624,1,52.0
7.321569079070942,1,37.0
7.321569113793349,1,63.0
7.321590365339911,1,43.0
7.321598453594547,1,46.0
7.321626213079787,1,37.0
7.3216353925937625,1,72.0
7.321678647909825,1,51.0
7.3218053350545045,1,53.0
7.3219321630479275,1,65.0
7.322050502534647,1,61.0
7.322068423903774,1,82.0
7.322095012008397,1,80.0
7.322109037975073,1,43.0
7.322113632424122,1,42.0
7.322135888828992,1,76.0
7.322226231993481,1,50.0
7.322305192699292,1,47.0
7.322339881445658,1,54.0
7.322362223974915,1,64.0
7.322435896794682,1,64.0
7.322623464347673,1,56.0
7.322689634936022,1,58.0
7.322707075700125,1,59.0
7.322754114609992,1,79.0
7.322851403603868,1,79.0
7.322909829012665,1,58.0
7.322974292011615,1,53.0
7.323250955951853,1,35.0
7.323264660634706,1,46.0
7.323312671117398,1,66.0
7.323420487762119,1,54.0
7.323433696074183,1,52.0
7.323471193196975,1,34.0
7.323579326185843,1,46.0
7.323690220047395,1,48.0
7.323801338586459,1,45.0
7.323837955067007,1,49.0
7.323924457411254,1,40.0
7.323935871668177,1,59.0
7.323944687076652,1,79.0
7.3239921175344715,1,53.0
7.324033111517178,1,56.0
7.324163566970374,1,54.0
7.324174660752435,1,84.0
7.324204364529898,1,48.0
7.324211929182002,1,63.0
7.32427621320983,1,66.0
7.324437226239716,1,76.0
7.324502442749418,1,41.0
7.3246888874662375,1,65.0
7.324787347462643,1,84.0
7.324862426226391,1,84.0
7.324879013689863,1,61.0
7.324959048715785,1,41.0
7.325121207541972,1,65.0
7.325153499280901,1,27.0
7.325301224832971,1,47.0
7.325314742626361,1,69.0
7.325330668400551,1,72.0
7.325351328424295,1,64.0
7.3254301626152225,1,63.0
7.3254788846847845,1,61.0
7.325713209769425,1,61.0
7.3257960003866645,1,64.0
7.325958527069233,1,59.0
7.326070504013402,1,73.0
7.32616337350876,1,39.0
7.326245023639814,1,65.0
7.326353910786237,1,46.0
7.3264171624148,1,68.0
7.326439223025574,1,51.0
7.326612030748166,1,42.0
7.326675884811966,1,29.0
7.326685215004533,1,76.0
7.326738677677399,1,74.0
7.326971894370237,1,53.0
7.3270697190717335,1,46.0
7.327091513588334,1,48.0
7.327211808510247,1,55.0
7.327237300337561,1,69.0
7.327256164043503,1,66.0
7.327257628333355,1,66.0
7.32730972138066,1,59.0
7.327385704268109,1,77.0
7.327392627717264,1,68.0
7.327410527163373,1,50.0
7.3274434114631894,1,71.0
7.327528285640913,1,93.0
7.3275463696723415,1,45.0
7.327580108024472,1,56.0
7.327621346594203,1,28.0
7.327629437242823,1,47.0
7.32769223974719,1,74.0
7.327712877938472,1,59.0
7.327751327539007,1,34.0
7.327906177151916,1,49.0
7.328135923729056,1,72.0
7.328142642854436,1,57.0
7.328293880221309,1,66.0
7.328349717376609,1,58.0
7.328393520968417,1,64.0
7.328441962082019,1,59.0
7.328472557083909,1,69.0
7.328477837385281,1,51.0
7.328562651568892,1,71.0
7.32866401920787,1,30.0
7.328718243893251,1,58.0
7.329018915250305,1,67.0
7.329023345347123,1,56.0
7.329110728734807,1,37.0
7.329129846294981,1,58.0
7.329200044442737,1,69.0
7.3293120998238335,1,52.0
7.329371689926866,1,63.0
7.329443993984258,1,68.0
7.329470150306769,1,44.0
7.3294877633534155,1,59.0
7.329489451547499,1,69.0
7.329683234900123,1,68.0
7.32971565135972,1,66.0
7.329863973193135,1,71.0
7.329869820019533,1,50.0
7.3299120348747575,1,71.0
7.32995441849091,1,70.0
7.330061634968828,1,51.0
7.330238568814336,1,76.0
7.330277924087239,1,72.0
7.330294982139923,1,52.0
7.330300124882567,1,82.0
7.330385431268777,1,50.0
7.330422938362767,1,51.0
7.330423984786657,1,33.0
7.330519430101139,1,77.0
7.3305930206485925,1,48.0
7.330709886407903,1,43.0
7.330756307689389,1,53.0
7.330848762198038,1,51.0
7.331034819070384,1,97.0
7.3310506376881674,1,60.0
7.331073358133974,1,46.0
7.331076696402799,1,44.0
7.33127024612193,1,75.0
7.331417820717372,1,51.0
7.331621466872373,1,61.0
7.331721308570039,1,56.0
7.331768353747321,1,47.0
7.331791330864641,1,47.0
7.331820351322047,1,43.0
7.332019835251424,1,65.0
7.332103086575322,1,61.0
7.33217960958782,1,54.0
7.332189352273067,1,65.0
7.332194347184351,1,40.0
7.332242593152752,1,47.0
7.332299156147251,1,42.0
7.3323010000212605,1,75.0
7.332333780914581,1,38.0
7.332482364993858,1,49.0
7.332514363086451,1,64.0
7.332577859279419,1,69.0
7.3326770811794395,1,75.0
7.332684757723833,1,42.0
7.332694881637788,1,67.0
7.332728255627848,1,30.0
7.332866937187468,1,85.0
7.332906498370614,1,77.0
7.3329099138443095,1,94.0
7.332972484466719,1,41.0
7.333274025761223,1,60.0
7.3332842038176596,1,49.0
7.333329668439732,1,47.0
7.333436779868332,1,91.0
7.333525194269925,1,60.0
7.333568920670665,1,48.0
7.333639443477735,1,93.0
7.333704018966586,1,31.0
7.333756935892881,1,41.0
7.333806781604813,1,50.0
7.333813498564338,1,45.0
7.33381532730228,1,53.0
7.333816256360457,1,71.0
7.333969382125084,1,79.0
7.333991301213896,1,39.0
7.334001545022397,1,60.0
7.334012804634929,1,68.0
7.334044380376367,1,64.0
7.334452595140285,1,42.0
7.334533712050594,1,83.0
7.334628183083655,1,60.0
7.334689553814407,1,44.0
7.334696640741103,1,71.0
7.334860220677552,1,43.0
7.335021408395484,1,47.0
7.335073171821074,1,51.0
7.335251585763615,1,35.0
7.335291291582397,1,56.0
7.335293009556093,1,61.0
7.335409691612549,1,79.0
7.335521059117557,1,56.0
7.33554291516821,1,56.0
7.335577355038742,1,65.0
7.335596153041108,1,39.0
7.335600993529961,1,65.0
7.335642577940135,1,54.0
7.335712595884358,1,68.0
7.335755686950879,1,57.0
7.335790111489597,1,29.0
7.336015923451738,1,29.0
7.336093968407572,1,69.0
7.336415740476362,1,53.0
7.336423818091311,1,35.0
7.336643892430007,1,61.0
7.336742603000166,1,42.0
7.336770478737877,1,63.0
7.336810206919311,1,56.0
7.336814325099173,1,53.0
7.3368206576947,1,42.0
7.337001882839763,1,73.0
7.337006210175762,1,63.0
7.337028537983301,1,90.0
7.337063670933519,1,38.0
7.3371021357973705,1,48.0
7.337116727264178,1,45.0
7.33720373018974,1,69.0
7.337261403938154,1,50.0
7.337305454674416,1,37.0
7.337316563924876,1,54.0
7.337324787549859,1,35.0
7.337422499460368,1,39.0
7.337423225725066,1,53.0
7.337581670773581,1,43.0
7.3376813044126274,1,65.0
7.337770327359905,1,66.0
7.337807140703731,1,45.0
7.337904943162426,1,50.0
7.33791667944526,1,44.0
7.338087219764615,1,66.0
7.338090328436834,1,58.0
7.338309609877659,1,59.0
7.338411435007925,1,66.0
7.338511001937963,1,63.0
7.3386081928053395,1,36.0
7.338889682794923,1,31.0
7.338909775238067,1,58.0
7.338989342206122,1,35.0
7.339079676371272,1,42.0
7.339173311490102,1,47.0
7.339202024034591,1,67.0
7.3392980916017665,1,55.0
7.3395846585314,1,49.0
7.339658192343858,1,50.0
7.339867850813162,1,62.0
7.3398973412986335,1,26.0
7.340009407324336,1,54.0
7.340064666633182,1,39.0
7.340086470169458,1,42.0
7.340108982813956,1,45.0
7.340207662051164,1,39.0
7.340238801723915,1,49.0
7.340271811003473,1,58.0
7.34035127062956,1,48.0
7.340418339031647,1,62.0
7.340497611427845,1,65.0
7.34054492254438,1,63.0
7.340849823812173,1,67.0
7.340938013608386,1,64.0
7.340942372807633,1,82.0
7.340958872317905,1,67.0
7.341273364187803,1,54.0
7.341275379107956,1,58.0
7.341461299228986,1,50.0
7.341510226243333,1,48.0
7.341753099646748,1,66.0
7.341802740190321,1,58.0
7.3418119679480505,1,59.0
7.341856599728353,1,46.0
7.341889627142825,1,83.0
7.341932844225235,1,51.0
7.341947521192278,1,38.0
7.342021797264042,1,59.0
7.342119574080226,1,35.0
7.342248704656164,1,38.0
7.342282825544791,1,48.0
7.342328476311584,1,56.0
7.342377757532485,1,51.0
7.342562344086478,1,71.0
7.342628077001019,1,57.0
7.342657457298629,1,38.0
7.342686557308586,1,67.0
7.342742900789815,1,75.0
7.342794746178753,1,62.0
7.342888191432609,1,58.0
7.342931765651361,1,76.0
7.343180130450056,1,55.0
7.343217312757446,1,35.0
7.34323761617808,1,45.0
7.343239961849773,1,68.0
7.343291930451255,1,40.0
7.34333701590163,1,44.0
7.343424801885988,1,71.0
7.343509334457433,1,36.0
7.343526313591508,1,39.0
7.34356909306677,1,52.0
7.343611606720696,1,55.0
7.34365067234098,1,57.0
7.343716667437022,1,61.0
7.343737550046942,1,52.0
7.343921867441195,1,72.0
7.343932464879832,1,50.0
7.3439411133133845,1,41.0
7.343981445255207,1,48.0
7.3439918459637274,1,72.0
7.344062653834786,1,55.0
7.344133300139445,1,75.0
7.344143789058815,1,51.0
7.344220494025915,1,39.0
7.344281805318381,1,51.0
7.344328102465204,1,48.0
7.3446957474175,1,81.0
7.344741249856004,1,63.0
7.34490152616495,1,51.0
7.344951289957674,1,59.0
7.344973946495842,1,51.0
7.344990814540354,1,61.0
7.3451116266784435,1,49.0
7.345207615948327,1,66.0
7.345241044750765,1,48.0
7.3452417918066875,1,72.0
7.3455010410156225,1,64.0
7.345605542505792,1,52.0
7.34561124045706,1,79.0
7.3456822746118,1,46.0
7.3456920737570455,1,54.0
7.345729825162204,1,48.0
7.345744572149664,1,65.0
7.34610127444734,1,49.0
7.346106883474064,1,63.0
7.34610834042668,1,71.0
7.346220827115262,1,64.0
7.346401489329329,1,31.0
7.346482370545015,1,53.0
7.346561569705819,1,45.0
7.34673220047992,1,21.0
7.346809772206678,1,36.0
7.346987184962069,1,54.0
7.346987657157433,1,54.0
7.347015043339571,1,58.0
7.34708977926198,1,54.0
7.347112122370316,1,41.0
7.347165224671165,1,26.0
7.347180345787888,1,46.0
7.347184232694424,1,75.0
7.347371186930101,1,52.0
7.347459998052246,1,62.0
7.3475084640556325,1,58.0
7.347517509686357,1,63.0
7.347538511042988,1,53.0
7.347586582472718,1,38.0
7.347615784654611,1,43.0
7.347635680179142,1,59.0
7.347644913924634,1,72.0
7.347665871405717,1,47.0
7.347668846523024,1,41.0
7.347684497413268,1,53.0
7.347713705560922,1,64.0
7.347757484040917,1,41.0
7.347759705539847,1,45.0
7.347836536936527,1,55.0
7.348038328936067,1,61.0
7.348123222993182,1,71.0
7.348484364499773,1,44.0
7.348554137456313,1,60.0
7.348577580982996,1,60.0
7.348582816932541,1,43.0
7.34861428545823,1,63.0
7.348642971663143,1,42.0
7.349167767599104,1,51.0
7.3494090540369585,1,93.0
7.349441108070026,1,53.0
7.349662029851681,1,32.0
7.349676543590003,1,77.0
7.35000805445134,1,41.0
7.350022909999401,1,66.0
7.350226066960155,1,78.0
7.350269507304493,1,56.0
7.350321272000138,1,74.0
7.350348764457175,1,40.0
7.35039583568565,1,64.0
7.350438128737105,1,42.0
7.350492684236489,1,76.0
7.350496626228333,1,63.0
7.35066750852308,1,76.0
7.350671894594726,1,48.0
7.350765469484779,1,47.0
7.3508617145502955,1,76.0
7.350889016698339,1,70.0
7.350938525373849,1,37.0
7.350953766782775,1,54.0
7.351061643098265,1,69.0
7.3510847235574,1,70.0
7.351164287132912,1,51.0
7.3512716968023515,1,53.0
7.35140192509618,1,53.0
7.351586008495486,1,68.0
7.3520029623513015,1,79.0
7.352029339090772,1,34.0
7.352078356518766,1,60.0
7.352189799551263,1,47.0
7.352253115198065,1,57.0
7.352375866112683,1,55.0
7.352463071069089,1,35.0
7.352489871100563,1,76.0
7.352870147600275,1,70.0
7.353050968678268,1,88.0
7.353057092388129,1,65.0
7.3530874131166515,1,68.0
7.353113508060625,1,41.0
7.3532807125529285,1,62.0
7.353297225577263,1,73.0
7.353432078655069,1,50.0
7.353491244729268,1,51.0
7.3535130650195635,1,70.0
7.3540944721596775,1,60.0
7.354145345454228,1,71.0
7.354261689896427,1,58.0
7.35443514105644,1,54.0
7.354463564010153,1,80.0
7.354716289865197,1,38.0
7.354831725920625,1,40.0
7.354977860985524,1,45.0
7.355209871583551,1,60.0
7.355235297233413,1,68.0
7.355277046227376,1,39.0
7.355494390374098,1,47.0
7.355503823716585,1,67.0
7.355508914128766,1,73.0
7.355546200728991,1,54.0
7.355573108460236,1,66.0
7.355990399850635,1,72.0
7.356032651992914,1,82.0
7.3561960457524265,1,61.0
7.356223910663267,1,54.0
7.356364161457978,1,92.0
7.3563696952074835,1,55.0
7.356391875474779,1,45.0
7.3564121689055915,1,40.0
7.356502735463687,1,45.0
7.356552409625443,1,57.0
7.356674950175429,1,67.0
7.356681500041065,1,56.0
7.356686521657463,1,46.0
7.356869132711374,1,52.0
7.356982571175092,1,59.0
7.357149710098935,1,50.0
7.357167208832689,1,56.0
7.357253035531751,1,55.0
7.357348312497365,1,45.0
7.3573601575844005,1,52.0
7.357513564404983,1,46.0
7.357638128595741,1,64.0
7.3577113641675345,1,68.0
7.357740605799257,1,50.0
7.357740939568128,1,53.0
7.357746568668247,1,41.0
7.357746989616627,1,58.0
7.357865075580185,1,29.0
7.3579392916902115,1,53.0
7.358304073838761,1,41.0
