os_name,os_codename,blocker_name,blocker_type,activity_level,number_of_clients,average_active_time_in_seconds,number_of_occurences
Win10,20H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PCI0.CNVW),Fx Device,low,110,47.349634377330545,12069
Win10,20H2,Standard NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,low,66,32.89121997405968,5397
Win10,22H2,High Definition Audio Controller (\_SB.PC00.HDAS),Fx Device,high,32,1878.4221905724655,9101
Win10,22H2,Intel(R) Ethernet Connection (16) I219-LM (\_SB.PC00.GLAN),Fx Device,high,6,327.3116064516128,62
Win10,22H2,USB xHCI Compliant Host Controller (\_SB.PC00.TXHC),Fx Device,low,537,49.47145761528383,20623
Win10,22H2,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,moderate,748,141.65468670520238,7958
Win10,22H2,Standard NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,moderate,124,198.54267920277286,1731
Win10,22H2,WNS,Activator,moderate,1096,284.2736058909953,13614
Win10,22H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Fx Device,low,1319,33.41509130519706,209976
Win10,22H2,Standard NVM Express Controller (\_SB.PCI0.RP13.PXSX),Fx Device,low,234,23.99962370731713,32800
Win10,22H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP09.PXSX),Fx Device,low,17,51.96329018867924,3710
Win10,22H2,USB xHCI Compliant Host Controller (\_SB.PC00.TXHC),Fx Device,high,246,2736.101969225712,54682
Win10,22H2,Intel(R) Ethernet Connection (13) I219-V (\_SB.PC00.GLAN),Fx Device,low,135,38.69234725861009,20993
Win10,22H2,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Fx Device,high,381,525.0404446882496,12077
Win10,22H2,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),Fx Device,moderate,394,230.47549995010917,16035
Win10,21H2,Unregistered Device \_SB.PC00.RP05,Fx Device,high,4,4821.05252181818,220
Win10,21H2,Device not registered,PEP Pre-Veto,high,128,2939.6184886639458,19363
Win11,22H2,Intel(R) PCI Express Root Port #3 - A0BA (\_SB.PC00.RP03),Fx Device,low,42,75.2670664978292,2764
Win10,22H2,Image Download Manager,Activator,moderate,1144,254.2471253840018,10026
Win10,22H2,TCPIP,Activator,moderate,372,292.88768707773477,7963
Win10,22H2,CPU C0 Time.Non-attributed Time,Processor,moderate,430,329.34614945828844,3692
Win10,22H2,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,high,263,2263.516601105045,7692
Win11,22H2,DHCP,Activator,moderate,1114,360.0374271340209,7275
Win10,21H2,Windows Push Notifications,Activator,low,264,139.79744009083393,2422
Win10,22H2,WP OmaDmClient Client,Activator,moderate,449,555.0451110074225,4715
Win10,22H2,Intel(R) Wireless-AC 9260 160MHz (\_SB.PCI0.RP01.PXSX),Fx Device,low,18,19.468042752100857,1904
Win10,22H2,Surface Serial Hub Driver (\_SB.SSH),Fx Device,low,194,15.99581847424588,19492
Win10,22H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #9 - 9D18 (\_SB.PCI0.RP09),Fx Device,low,45,30.151311132004512,2659
Win10,21H2,Intel(R) Wireless-AC 9461 (\_SB.PC00.CNVW),Fx Device,low,32,20.167010743801647,2299
Win11,22H2,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,high,268,1210.9802747129797,13762
Win10,22H2,Intel(R) PCI Express Root Port #7 - A0BE (\_SB.PC00.RP07),Fx Device,low,160,56.58648650610596,14740
Win10,22H2,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,low,236,66.00690806795247,35201
Win10,21H2,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,low,244,57.31412646122146,10676
Win10,22H2,Surface Serial Hub Driver (\_SB._SSH),Fx Device,low,53,26.926044071588336,6705
Win10,22H2,Intel(R) PCI Express Root Port #7 - A0BE (\_SB.PC00.RP07),Fx Device,high,102,2090.3897557688706,26461
Win11,22H2,Barramento da Tecnologia Intel® Smart Sound (\_SB.PC00.HDAS),Fx Device,moderate,22,388.7935463302753,218
Win11,21H2,Intel(R) PCI Express Root Port #9 - A0B0 (\_SB.PC00.RP09),Fx Device,moderate,67,461.24275669099745,822
Win10,21H2,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,moderate,121,168.97861377093304,6688
Win10,22H2,,Fx Device,low,60,123.98234666666669,120
Win10,22H2,Intel(R) PEG10 - 460D (\_SB.PC00.PEG1),Fx Device,moderate,8,214.25828867187502,256
Win11,22H2,TCPIP,Activator,moderate,482,355.8159055129102,2866
Win11,22H2,WP Sync Client,Activator,moderate,209,574.0901443987848,5597
Win10,22H2,Intel(R) Iris(R) Plus Graphics (\_SB.PCI0.GFX0),Fx Device,low,266,21.599669692003893,23799
Win11,22H2,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PCI0.CNVW),Fx Device,low,96,94.41652782284012,15534
Win11,22H2,WP OmaDmClient Client,Activator,high,277,1977.9739712397627,5372
Win10,21H2,Intel(R) UHD Graphics (\_SB.PC00.GFX0),Fx Device,high,70,867.9266708988762,890
Win10,21H2,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),Fx Device,moderate,41,176.72832510288052,1944
Win10,22H2,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),Fx Device,low,116,47.60871710539147,20514
Win11,22H2,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,moderate,267,395.69401102165466,3602
Win10,22H2,Intel(R) TypeC PCIe - 466E (\_SB.PC00.TRP0),Fx Device,low,3,114.58670000000001,177
Win10,22H2,Intel(R) Wireless-AC 9560 (\_SB.PC00.CNVW),Fx Device,low,39,39.858382234594515,7903
Win10,22H2,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,moderate,355,268.71763331068865,4416
Win10,21H2,Intel(R) Serial IO UART Host Controller - 34A8 (\_SB.PCI0.UA00),Fx Device,high,21,442.5971085106382,141
Win10,22H2,Intel(R) Ethernet Connection (16) I219-LM (\_SB.PC00.GLAN),Fx Device,low,10,54.66934313940724,911
Win11,22H2,Intel(R) PCI Express Root Port #17 - A340 (\_SB.PCI0.RP17),Fx Device,high,40,6496.065469590776,4423
Win11,22H2,Killer(R) Wi-Fi 6 AX1650x 160MHz Wireless Network Adapter (200NGW) (\_SB.PCI0.RP01.PXSX),Fx Device,low,40,37.97680521628498,3144
Win10,22H2,NCSI,Activator,high,545,831.8584920111766,12167
Win10,20H2,Connection Phase,PDC Phase,high,7,6681.695257575756,66
Win10,20H2,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,low,142,22.940361468759843,9491
Win10,20H2,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,high,122,2452.198932471384,7425
Win10,20H2,BI,Activator,low,261,96.13687538989039,9041
Win10,20H2,Windows Push Notifications,Activator,low,52,46.91337325581397,258
Win10,20H2,Update Orchestrator Client,Activator,low,67,116.46217983271377,1076
Win10,20H2,WU,Activator,low,205,97.95276999641966,2793
Win10,22H2,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),Fx Device,high,49,3376.735748067545,2665
Win10,22H2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PC00.HDAS),Fx Device,moderate,103,248.88609430973156,3093
Win10,21H2,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,high,142,2102.923807453326,15322
Win10,21H2,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),Fx Device,low,81,64.14452264168101,10993
Win10,22H2,Unknown Client,Activator,high,57,2413.902334653466,202
Win10,21H2,英特尔(R)智音技术音频控制器 (\_SB.PCI0.HDAS),Fx Device,moderate,20,235.87723374233124,163
Win10,22H2,BITS Service,Activator,moderate,268,228.2560686106346,583
Win10,21H2,Intel(R) Ethernet Connection (10) I219-LM (\_SB.PCI0.GLAN),Fx Device,moderate,29,168.4325789473684,399
Win10,22H2,Windows Error Reporting,Activator,high,66,778.2273237410074,278
Win10,22H2,Intel(R) Wireless-AC 9560 (\_SB.PC00.CNVW),Fx Device,high,12,2475.5528125874134,143
Win11,22H2,Windows Error Reporting,Activator,high,200,1439.5660006493508,462
Win11,22H2,Intel(R) Ethernet Connection (10) I219-LM (\_SB.PCI0.GLAN),Fx Device,low,38,78.67169864090052,9418
Win10,21H2,CPU C0 Time.Non-attributed Time,Processor,moderate,334,331.0226612658227,3160
Win11,22H2,Intel(R) PCI Express Root Port #21 - 06AC (\_SB.PCI0.RP21),Fx Device,low,25,82.38922309660903,4689
Win11,22H2,High Definition Audio Controller (\_SB.PCI0.HDAS),Fx Device,low,143,142.87429021773124,9599
Win11,22H2,High Definition Audio Controller (\_SB.PCI0.HDAS),Fx Device,high,69,3442.9290429192556,1610
Win11,21H2,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,moderate,98,861.1240019491062,1847
Win11,22H2,Intel(R) TypeC PCIE - 9A23 (\_SB.PC00.TRP0),Fx Device,moderate,29,315.76488976744184,215
Win11,22H2,英特尔(R)智音技术音频控制器 (\_SB.PC00.HDAS),Fx Device,low,92,50.5998610184372,3417
Win11,22H2,Intel(R) PCI Express Root Port #9 - A0B0 (\_SB.PC00.RP09),Fx Device,moderate,230,482.4136885010825,7392
Win11,21H2,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,moderate,118,238.29589829968137,941
Win11,21H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Fx Device,high,163,3524.3767574481462,1591
Win11,22H2,Intel® Smart Sound Technologie BUS (\_SB.PC00.HDAS),Fx Device,moderate,37,323.49368939929366,566
Win10,22H2,Intel(R) Ethernet Connection (11) I219-LM (\_SB.PCI0.GLAN),Fx Device,low,26,47.56299974457216,1566
Win10,20H2,Intel(R) Ethernet Connection (7) I219-LM (\_SB.PCI0.GLAN),Fx Device,low,3,58.357786363636365,22
Win10,20H2,Intel(R) PCI Express Root Port #1 - A338 (\_SB.PCI0.RP01),Fx Device,high,3,3306.2718767857145,56
Win10,20H2,Intel(R) Wireless-AC 9560 160MHz (\_SB.PCI0.CNVW),Fx Device,low,53,23.940830313966043,2771
Win10,20H2,Intel(R) UHD Graphics 630 (\_SB.PCI0.GFX0),Fx Device,moderate,9,82.38220655737706,61
Win10,20H2,WNS,Activator,low,228,69.3885009836064,4575
Win10,22H2,Intel(R) PCI Express Root Port #1 - 06B8 (\_SB.PCI0.RP01),Fx Device,moderate,24,310.443088747346,471
Win11,21H2,Intel(R) Serial IO SPI Host Controller - A0AA (\_SB.PC00.SPI0),Fx Device,low,25,10.560467930489736,633
Win11,22H2,Notifications forwarding and actions,Activator,high,713,117.74129593777015,1157
Win11,22H2,Thunderbolt(TM) Controller - 8A17 (\_SB.PCI0.TDM0),Fx Device,moderate,221,480.19394615190555,3963
Win11,22H2,Intel(R) PCI Express Root Port #4 - A0BB (\_SB.PC00.RP04),Fx Device,high,78,1635.3413649611853,2834
Win11,22H2,PCI Express Root Port (\_SB.PC00.PEG0),Fx Device,moderate,114,540.4683659917056,4099
Win10,20H2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PC00.HDAS),Fx Device,low,38,31.70428176352706,1497
Win10,20H2,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,low,155,45.36675728925621,6050
Win10,20H2,DHCP,Activator,low,233,88.21101323977004,5914
Win10,20H2,DAM Phase,PDC Phase,low,308,0.5544806920762276,3988
Win10,20H2,WU,Activator,high,208,2870.580642698367,3239
Win11,22H2,Intel(R) Management Engine Interface #1 (\_SB.PC00.HECI),Fx Device,high,31,6294.911659768778,865
Win11,22H2,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Fx Device,high,281,2764.9905678301875,3180
Win10,21H2,Intel(R) PCI Express Root Port #9 - A0B0 (\_SB.PC00.RP09),Fx Device,high,104,1552.496172647094,7937
Win10,21H2,PCI Express Root Port (\_SB.PC00.PEG0),Fx Device,low,122,73.6964787039766,13580
Win10,21H2,Технология Intel(R) Smart Sound - аудиоконтроллер (\_SB.PC00.HDAS),Fx Device,high,20,1897.3886862630968,859
Win11,22H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP06.PXSX),Fx Device,moderate,23,421.67053772727246,440
Win10,21H2,Технология Intel(R) Smart Sound - аудиоконтроллер (\_SB.PC00.HDAS),Fx Device,low,54,38.451166854304624,3020
Win11,22H2,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Fx Device,moderate,146,450.09984259855776,6519
Win10,21H2,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.PCI0.UA00),Fx Device,low,55,34.21764455619225,8551
Win10,21H2,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Fx Device,low,532,54.270634350890816,51070
Win11,22H2,Intel(R) Wireless-AC 9260 160MHz (\_SB.PCI0.RP05.PXSX),Fx Device,moderate,12,397.8911827160494,81
Win11,22H2,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Fx Device,moderate,236,503.92119838166786,7724
Win11,22H2,Intel(R) Wireless-AC 9560 160MHz (\_SB.PC00.CNVW),Fx Device,moderate,23,399.7077933333333,180
Win11,22H2,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),Fx Device,high,128,5698.1632654306095,14050
Win11,22H2,GP,Activator,moderate,72,248.65780845070427,213
Win11,21H2,Standard NVM Express Controller (\_SB.PC00.PEG0.PEGP),Fx Device,high,13,1505.3565408376965,191
Win11,21H2,DAM Phase,PDC Phase,moderate,629,13.994729729729723,1554
Win11,21H2,No CS Phase,PDC Phase,moderate,142,306.95066129032256,248
Win10,21H2,Windows Error Reporting,Activator,moderate,53,185.5960494949495,99
Win10,21H2,Notifications forwarding and actions,Activator,low,188,62.83792440944885,381
Win10,21H2,Notifications forwarding and actions,Activator,high,16,104.23588499999998,20
Win10,21H2,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),Fx Device,high,238,2240.4724003322967,17455
Win10,22H2,Windows Error Reporting,Activator,low,375,46.654166561514195,1268
Win11,22H2,Intel(R) Wireless-AC 9560 160MHz (\_SB.PCI0.CNVW),Fx Device,low,461,67.7045753702767,78860
Win11,22H2,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Fx Device,moderate,396,408.1372914177617,5022
Win11,22H2,Intel(R) Serial IO I2C Host Controller - A0E9 (\_SB.PC00.I2C1),Fx Device,low,70,65.51028777777772,360
Win11,22H2,Universal Telemetry Client,Activator,moderate,512,306.85217666905965,1393
Win11,22H2,Host Activity Manager,Activator,moderate,99,146.8859896825397,126
Win11,22H2,System Maintenance Service,Activator,moderate,80,160.6373796116505,103
Win11,21H2,Intel(R) Wireless-AC 9462 (\_SB.PCI0.CNVW),Fx Device,low,53,65.60606163694558,2187
Win11,21H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PCI0.CNVW),Fx Device,low,544,81.27090790166093,24324
Win11,21H2,Intel(R) PCI Express Root Port #13 - 02B4 (\_SB.PCI0.RP13),Fx Device,moderate,7,314.86234489795925,49
Win11,21H2,인텔(R) 스마트 사운드 기술 오디오 컨트롤러 (\_SB.PCI0.HDAS),Fx Device,moderate,2,725.591875,4
Win11,21H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PCI0.CNVW),Fx Device,high,115,3394.6530170967753,930
Win11,21H2,USB xHCI Compliant Host Controller (\_SB.PCI0.XHC),Fx Device,moderate,248,403.3344671438311,1467
Win11,21H2,Realtek RTL8822CE 802.11ac PCIe Adapter (\_SB.PC00.RP09.PXSX),Fx Device,moderate,1,131.23103636363635,11
Win11,21H2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PC00.HDAS),Fx Device,high,59,3656.6931879052386,802
Win11,22H2,Realtek RTL8822CE 802.11ac PCIe Adapter (\_SB.PC00.RP09.PXSX),Fx Device,low,16,37.70108238065329,3184
Win11,21H2,PLM Phase,PDC Phase,high,248,596.0091637168139,452
Win11,21H2,Windows Push Notifications,Activator,moderate,398,261.33467922912206,934
Win10,20H2,CPU C0 Time.Non-attributed Time,Processor,moderate,46,281.5393748251747,715
Win10,20H2,USB xHCI Compliant Host Controller (\_SB.PCI0.XHC),Fx Device,moderate,67,215.16297159763306,507
Win10,20H2,Maintenance Phase,PDC Phase,high,307,2842.6901998319327,5950
Win10,20H2,WP OmaDmClient Client,Activator,low,64,361.7849076238882,787
Win10,20H2,WP OmaDmClient Client,Activator,high,83,1433.671133638443,1311
Win10,20H2,BITS Service,Activator,moderate,28,239.0918107142857,56
Win10,21H2,High Definition Audio Controller (\_SB.PCI0.HDAS),Fx Device,moderate,26,254.89192068965494,1160
Win10,21H2,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,moderate,114,255.92828373533263,3068
Win11,22H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #4 - 9D13 (\_SB.PCI0.RP04),Fx Device,low,14,96.41022799752768,1618
Win11,22H2,Surface NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,low,70,55.96066012694745,6932
Win11,22H2,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.PCI0.UA00),Fx Device,low,123,76.59983899817009,21860
Win11,22H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #4 - 9D13 (\_SB.PCI0.RP04),Fx Device,high,4,2236.369468,25
Win11,21H2,Intel(R) Wireless-AC 9560 160MHz (\_SB.PCI0.CNVW),Fx Device,low,169,64.90762746551722,5800
Win11,21H2,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Fx Device,low,290,53.310652946794,7330
Win11,21H2,WNS,Activator,high,391,1444.0724661710028,2690
Win11,21H2,NCSI,Activator,moderate,475,234.5056185550083,1827
Win11,21H2,WP OmaDmClient Client,Activator,moderate,68,1656.33575382263,327
Win10,20H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PCI0.CNVW),Fx Device,high,30,715.767479388448,883
Win10,22H2,PCI Express Root Port (\_SB.PC00.PEG0),Fx Device,low,136,64.71502329673685,26141
Win10,22H2,Технология Intel(R) Smart Sound - аудиоконтроллер (\_SB.PC00.HDAS),Fx Device,high,23,2018.5560120386644,1138
Win10,22H2,Intel(R) Ethernet Connection (10) I219-V (\_SB.PCI0.GLAN),Fx Device,moderate,186,235.80812586664211,21116
Win10,22H2,Windows Push Notifications,Activator,low,336,107.6223434426229,3904
Win10,22H2,Update Orchestrator Client,Activator,high,443,1781.9528591622177,5992
Win10,22H2,Update Orchestrator Client,Activator,low,460,126.62189739817939,10877
Win10,22H2,Windows Push Notifications,Activator,high,47,2878.600623378378,1480
Win10,22H2,Disk drive (\_SB.PCI0.SAT0.VOL0),Fx Device,low,9,6.329810558069381,663
Win10,22H2,Intel(R) Iris(R) Plus Graphics (\_SB.PCI0.GFX0),Fx Device,high,111,631.7962090909091,2343
Win10,22H2,No CS Phase,PDC Phase,moderate,321,596.2570998838563,861
Win10,22H2,Realtek PCIE CardReader (\_SB.PCI0.RP09.PXSX),Fx Device,low,6,82.65321706454469,1131
Win11,22H2,Intel(R) PCI Express Root Port #1 - 51B8 (\_SB.PC00.RP01),Fx Device,moderate,3,548.3110714285715,14
Win10,21H2,Intel(R) PCI Express Root Port #9 - A0B0 (\_SB.PC00.RP09),Fx Device,low,339,38.94687637955271,38382
Win10,21H2,Find My Device,Activator,low,99,148.71429921259846,127
Win10,21H2,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,high,216,2685.375512180073,14261
Win11,22H2,Intel(R) Wireless-AC 9560 (\_SB.PCI0.CNVW),Fx Device,low,89,56.273243994487444,9433
Win10,21H2,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Fx Device,moderate,201,192.79223495244554,2944
Win10,21H2,Intel(R) PCI Express Root Port #17 - 06C0 (\_SB.PCI0.RP17),Fx Device,high,12,1761.0666729166662,528
Win10,21H2,Windows Push Notifications,Activator,high,51,1652.2834753488376,215
Win10,22H2,Intel(R) Ethernet Connection (13) I219-V (\_SB.PC00.GLAN),Fx Device,high,35,1638.477487290168,417
Win10,22H2,Audio Service,Activator,high,441,2910.305631655512,10311
Win10,21H2,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,low,95,37.898805746089,6648
Win10,21H2,Intel(R) Ethernet Connection (10) I219-V (\_SB.PCI0.GLAN),Fx Device,moderate,128,210.89344669996407,8409
Win10,21H2,Find My Device,Activator,high,159,342.2796597402598,231
Win11,22H2,Device not registered,PEP Pre-Veto,high,167,6534.528682663167,26660
Win11,22H2,Intel® 智慧型音效技術匯流排 (\_SB.PC00.HDAS),Fx Device,low,31,25.899384823441032,1331
Win11,22H2,Standard NVM Express Controller (\_SB.PC00.PEG0.PEGP),Fx Device,low,259,68.01693303738317,25680
Win11,22H2,Standard NVM Express Controller (\_SB.PC00.PEG0.PEGP),Fx Device,high,67,3886.52486748598,2319
Win11,22H2,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,moderate,51,670.1583346604212,854
Win10,21H2,Intel(R) Imaging Signal Processor (\_SB.PCI0.IPU0),Fx Device,high,30,1695.1182539603958,1818
Win10,21H2,Intel(R) Imaging Signal Processor (\_SB.PCI0.IPU0),Fx Device,low,13,211.27332702702708,74
Win10,22H2,NVIDIA Quadro P1000 (\_SB.PCI0.PEG0.PEGP),Fx Device,low,3,13.132621276595742,47
Win10,22H2,Intel(R) Management Engine Interface #1 (\_SB.PCI0.HECI),Fx Device,low,66,13.743138323353293,167
Win10,21H1,Intel(R) PCI Express Root Port #12 - 9DB3 (\_SB.PCI0.RP12),Fx Device,high,2,2265.5205903010033,299
Win10,21H1,Standard NVM Express Controller (\_SB.PCI0.RP13.PXSX),Fx Device,low,21,31.694156148491892,1293
Win10,21H1,WNS,Activator,high,69,1157.7633873813513,1791
Win10,21H1,Intel(R) PCI Express Root Port #12 - 9DB3 (\_SB.PCI0.RP12),Fx Device,low,1,15.74081666666667,6
Win10,21H1,USB xHCI Compliant Host Controller (\_SB.PCI0.XHC),Fx Device,high,91,1055.8166725757596,7920
Win10,21H1,Intel(R) Ethernet Connection (6) I219-LM (\_SB.PCI0.GLAN),Fx Device,low,5,51.627983333333326,156
Win10,21H1,Intel(R) Ethernet Connection (6) I219-LM (\_SB.PCI0.GLAN),Fx Device,high,2,125.8696,2
Win10,21H1,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PCI0.HDAS),Fx Device,moderate,25,223.3901289908257,1090
Win10,21H1,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Fx Device,moderate,8,118.29003114754099,122
Win10,21H1,WWAN Dormancy,Activator,low,4,47.54217297297298,37
Win10,21H1,GP,Activator,moderate,18,174.88181011235957,89
Win10,20H2,Image Download Manager,Activator,high,63,850.8958617602417,659
Win10,20H2,BI,Activator,high,220,3502.1359147645335,4714
Win10,20H2,DHCP,Activator,high,110,1477.649807041498,3735
Win10,20H2,Image Download Manager,Activator,low,166,90.1995847133758,1570
Win10,20H2,Intel(R) PCI Express Root Port #13 - 02B4 (\_SB.PCI0.RP13),Fx Device,moderate,7,108.1291090909091,55
Win10,20H2,NCSI,Activator,moderate,96,169.07365784671535,548
Win10,20H2,Maintenance Phase,PDC Phase,low,57,29.267751724137927,145
Win10,22H2,Intel(R) TypeC PCIE - 9A23 (\_SB.PC00.TRP0),Fx Device,moderate,14,146.21161555555554,45
Win10,22H2,Technologie Intel® Smart Sound pour BUS (\_SB.PC00.HDAS),Fx Device,low,36,33.34056852256184,2748
Win10,21H2,Kontroler audio technologii Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,moderate,3,181.7191588740458,1048
Win10,21H2,PCI Express Root Port (\_SB.PCI0.TRP1),Fx Device,low,9,56.01089505494505,182
Win10,21H2,PCI Express Root Port (\_SB.PCI0.TRP0),Fx Device,low,15,89.07553403361344,476
Win10,21H2,Thunderbolt(TM) Controller - 8A17 (\_SB.PCI0.TDM0),Fx Device,moderate,45,215.65467672634264,391
Win10,21H2,Audio Service,Activator,moderate,33,186.71739471698115,265
