guid,nrs,received_bytes,sent_bytes,chassistype,vendor,model,ram,os,number_of_cores
synth_0429702,5087545.0,32369904460.052444,306450492833.9239,Notebook,HP,HP Pavilion Notebook,12,Win11,2
synth_0429883,1546711.0,13999308748.933794,36044542297.386116,Notebook,Thirdwave Corporation,Other,16,Win10,4
synth_0430298,815752.0,53152473142.75113,237480132038.96387,Notebook,Unknown,Other,8,Win10,2
synth_0430325,5886557.0,168387129885.79028,898137532465.2972,Intel NUC/STK,Wortmann_AG,TERRA_PC,12,Win10,4
synth_0430382,1701162.0,23028898582.471764,887201201746.5103,Desktop,Unknown,To Be Filled By O.E.M.,16,Win7,4
synth_0430602,2294645.0,71774196926.66241,127523429601.4163,Desktop,Other,Other,12,Win Server,2
synth_0430689,457872.0,126144641716.34259,186362671120.30786,Notebook,AZW,TBD by OEM,4,Win10,2
synth_0430713,1878563.0,7189307233.634195,124740090393.45644,Notebook,HP,HP Laptop 15-bs1xx,12,Win10,2
synth_0430764,3581138.0,57087443121.98555,219720873433.61444,Desktop,Asus,TP300LA,16,Win10,2
synth_0430779,133338.0,25908941564.000706,34527609247.02185,Other,MONSTER,ABRA A7 V11.3,24,Win7,6
synth_0430787,1938573.0,98424027853.3826,941996188947.077,Desktop,Other,Other,12,Win10,6
synth_0430901,2961546.0,17782771288.6264,176819339689.54617,Notebook,HP,HP EliteBook 840 G3,8,n/a,2
synth_0430902,2672521.0,27007594922.704536,208990425999.78418,Desktop,Lenovo,Lenovo ideapad Y700-15ISK,6,Win10,2
synth_0431059,2559322.0,2346688559.0027075,319061539885.1791,Intel NUC/STK,Fujitsu,Other,12,Win11,2
synth_0431121,853143.0,27312523049.782608,125953547741.45023,Intel NUC/STK,Acer,Swift SF314-59,8,Win11,10
synth_0431132,3871294.0,138328415469.96362,291133362882.65607,Other,Acer,Aspire 4743,16,Win7,4
synth_0431180,2737461.0,20694464597.8655,316672392535.18506,2 in 1,Lenovo,ThinkCentre M720t,16,Win10,2
synth_0431260,838654.0,10903082140.453182,50157272958.36093,Notebook,Panasonic Corporation,Other,12,Win10,2
synth_0431350,5756220.0,2824797610.8991284,529869805533.8825,2 in 1,Razer,Blade Stealth,16,Win8,2
synth_0431462,5727746.0,382428221514.95056,614347180292.7323,Notebook,Dell,G3 3579,8,Win7,6
synth_0431512,224063.0,1217668659.160935,14058505644.0033,Notebook,Lenovo,ThinkCentre M83,4,Win10,2
synth_0431582,2228293.0,186962983983.55658,1456969875070.9736,2 in 1,Casper Bilgisayar,CASPER NIRVANA DESKTOP,16,Win11,4
synth_0431592,336669.0,22501511603.185265,28118835806.39044,Notebook,Acer,Aspire E1-471,8,Win11,4
synth_0431632,727808.0,5846295641.154663,79456548147.17625,Desktop,MSI,MS-7A63,12,Win11,6
synth_0431639,1343514.0,25363860754.380573,380791961721.84607,Desktop,MSI,MS-7B48,16,Win Server,2
synth_0431644,414815.0,5481638000.990535,13421584165.960238,Intel NUC/STK,Acer,Aspire E5-771G,12,Win10,2
synth_0431679,4216867.0,37094155502.850105,1584623637591.9016,Notebook,Dell,G5 5587,12,Win10,2
synth_0431868,3392576.0,60035119786.61037,358986438470.6933,Desktop,Dell,Inspiron 5577,8,Win10,4
synth_0432014,2096307.0,111487803646.00035,117352748098.88483,Desktop,Gigabyte,Default string,12,Win10,2
synth_0432047,3161787.0,41495441922.19052,342222408510.072,Other,Gigabyte,Other,12,Win7,2
synth_0432153,1033475.0,20758939020.543133,105009358758.70955,Server/WS,Dell,Latitude 5501,12,Win11,6
synth_0432265,5303427.0,862114543.9949224,324417222657.5121,Desktop,MSI,MS-7817,12,Win8,4
synth_0432581,2233502.0,201747035776.36533,3145869256252.454,Notebook,Acer,Aspire A315-53,12,Win7,6
synth_0432623,907145.0,11161030955.895508,80116009100.8333,Desktop,"Colorful Technology And Development Co.,LTD",Default string,8,Win10,2
synth_0432625,5775034.0,440352419496.6582,539760773248.7519,Intel NUC/STK,Casper Bilgisayar,CASPER NIRVANA NOTEBOOK,4,Win11,2
synth_0432673,5263604.0,46427287587.996506,1077108742772.1698,Desktop,NEC,Other,8,Win8.1,4
synth_0432781,3000735.0,50470611241.12118,203140530173.0852,Notebook,HP,HP Pavilion g6 Notebook PC,8,Win10,4
synth_0433004,1930155.0,24040267550.29257,178676991839.4247,Desktop,NEC,Other,12,Win10,4
synth_0433057,2438563.0,18633239209.17482,296800965071.6015,Desktop,Unknown,Unknown,12,Win10,4
synth_0433461,432627.0,18281875808.54015,43270395289.573975,Intel NUC/STK,Hasee,To be filled by O.E.M.,12,Win10,4
synth_0433491,3970884.0,3818450017.0859175,105669148786.15547,Notebook,Lenovo,Lenovo G550,8,Win11,4
synth_0433730,1308802.0,24575976985.54696,37300179751.175095,Server/WS,HP,HP ENVY x360 Convertible 15m-dr0xxx,12,Win8,4
synth_0433781,3238669.0,42782461647.97237,65531223804.475105,2 in 1,Samsung,300E4A/300E5A/300E7A,12,Win11,2
synth_0433920,5866968.0,139605667978.7915,966783181701.1635,Notebook,Unknown,To Be Filled By O.E.M.,16,Win7,2
synth_0433967,202197.0,4086779997.992483,70121213850.0212,Desktop,Acer,Predator PH315-51,8,Win8.1,2
synth_0434035,2806591.0,876114351.7303563,81973539662.85759,Server/WS,Acer,Swift SF514-52T,16,Win Server,2
synth_0434060,327926.0,1804676668.8601222,14107787060.304153,Notebook,Razer,Blade,16,Win7,8
synth_0434132,680150.0,4620982588.098041,75279570646.38629,2 in 1,Lenovo,Lenovo C540,8,Win Server,4
synth_0434367,3279268.0,374879816717.55615,471436798482.5632,2 in 1,Other,Not Applicable,12,Win10,4
synth_0434416,567665.0,15808371215.03628,27339108818.95216,Notebook,Positivo,C14CU51,12,Win10,4
synth_0434584,1016534.0,3025758835.701603,12734664268.739832,Desktop,Alienware,Alienware 17 R4,16,Win8,2
synth_0434623,334374.0,11400601331.586235,71075802329.84605,Intel NUC/STK,HP,HP EliteBook 850 G3,12,Win11,8
synth_0434633,311057.0,2781851027.019764,32842125067.845314,2 in 1,Hasee,Not Applicable,12,Win7,2
synth_0434823,1635189.0,32946356511.203934,110674973516.25877,Notebook,Intel,NUC8i5BEH,8,Win8,4
synth_0434835,2151027.0,68068396222.33651,99663374000.59067,Other,Acer,Aspire E5-575,12,Win8.1,2
synth_0435027,357992.0,10796965841.105326,22189416732.634583,2 in 1,Samsung,950XDA,16,Win10,2
synth_0435030,4016673.0,40006061979.05287,285378728688.72205,Notebook,Casper Bilgisayar,CASPER NIRVANA NOTEBOOK,12,Win11,2
synth_0435105,1222774.0,29748582408.222847,34547910252.33884,Notebook,MSI,MS-7680,16,Win10,8
synth_0435145,659861.0,108272905767.21884,252815715670.7105,Notebook,Dell,Inspiron N5010,12,Win10,4
synth_0435224,1716720.0,215524247587.5111,1145164867041.0671,2 in 1,Dell,Inspiron 15 7000 Gaming,8,Win10,6
synth_0435279,4649194.0,817775933173.2678,2872928537577.893,Desktop,HP,OMEN by HP Laptop 15-ce0xx,12,Win11,4
synth_0435376,2195491.0,18083237963.93132,54116611910.39685,2 in 1,Gigabyte,To be filled by O.E.M.,16,Win10,2
synth_0435389,1549011.0,23634801314.48018,25964994269.16527,Desktop,MSI,Other,12,Win8.1,n/a
synth_0435399,2631914.0,30277815576.824116,848693431365.1764,Desktop,Unknown,Other,12,Win10,4
synth_0435483,413613.0,27675015934.298798,36282121513.26872,Desktop,Acer,Aspire ES1-533,16,Win10,4
synth_0435740,506697.0,12121555915.787647,46748508199.88321,Other,"Colorful Technology And Development Co.,LTD",Other,16,Win8,4
synth_0435853,458921.0,1315463450.4568334,4231585942.8122334,Notebook,HP,HP ProBook 450 G2,12,Win11,2
synth_0436064,1165710.0,20236415946.90891,115791671052.8583,2 in 1,THUNDEROBOT,911Air,12,Win11,2
synth_0436259,3005010.0,17852000862.751442,176460644552.599,2 in 1,Gigabyte,X470 AORUS GAMING 7 WIFI,16,Win8.1,4
synth_0436341,982903.0,16125562258.984072,1078857971495.268,2 in 1,Other,Other,12,n/a,2
synth_0436342,777767.0,41881145496.81748,43792354283.0684,Server/WS,Samsung,370E4K,16,Win7,2
synth_0436343,1639981.0,36985851347.93866,50465387624.41371,Desktop,Acer,Aspire F5-573G,6,Win7,2
synth_0436510,2649005.0,12141034200.973394,313205335951.4706,Desktop,LG,13ZD940-GX50K,1,Win11,2
synth_0436585,1224262.0,54535823095.100975,121962021267.4917,Other,Biostar,H410MH,12,Win7,2
synth_0436653,2015246.0,16832118695.926483,39625931073.893105,Desktop,Gigabyte,Default string,16,Win10,2
synth_0436697,1330609.0,481078730.1655063,641119080834.8097,Notebook,HP,HP ProBook 6460b,12,Win10,2
synth_0436755,410196.0,12009429571.404243,17037293197.379591,Notebook,Acer,Aspire A315-54K,12,Win10,n/a
synth_0436890,4660301.0,95900651806.874,281908653546.1155,Intel NUC/STK,HP,HP ProBook 450 G5,8,Win11,2
synth_0436928,625661.0,17074294881.544573,63761195642.54574,Notebook,Dell,Latitude 7285,8,Win10,2
synth_0436983,4817719.0,97921773006.50337,276694232998.34515,Notebook,HP,HP ZBook 15 G2,16,Win10,4
synth_0437019,1445198.0,25809783037.407574,121165681985.97856,Notebook,Lenovo,ThinkPad L540,12,Win10,2
synth_0437071,2103794.0,499556615.2959213,453697041345.35864,Other,Lenovo,Lenovo ideapad 330S-14IKB,16,Win7,2
synth_0437203,438948.0,264674163.72836176,3227988314.4570494,2 in 1,MSI,MS-7C13,8,Win7,2
synth_0437511,1069259.0,39292679821.22198,76230866721.44682,Desktop,Asus,System Version,4,Win10,4
synth_0437580,4697561.0,42452786196.5137,148270032774.6176,Notebook,Razer,Blade,16,Win11,4
synth_0437805,2946911.0,34456676774.485794,192686959987.5479,Notebook,Acer,Predator PH317-54,8,Win8.1,n/a
synth_0437826,912884.0,37701265881.961075,177535554984.86676,Desktop,HP,Other,4,Win11,2
synth_0437874,813392.0,82191196466.18555,92047989570.62665,Notebook,Lenovo,Lenovo ideapad 330S-14IKB,8,Win11,4
synth_0437981,1119795.0,12179981117.325016,37358657131.20648,Intel NUC/STK,HP,HP Pavilion Desktop PC 570-p0xx,12,Win7,4
synth_0438015,644635.0,9749292433.555248,207172089825.18298,Server/WS,Acer,Aspire E5-476,12,Win Server,4
synth_0438264,5734928.0,939110029.2734985,865326287509.1088,2 in 1,Unknown,Unknown,8,Win10,2
synth_0438299,522059.0,51118578636.35501,150521928115.72467,2 in 1,Microsoft Corporation,Surface Pro 4,12,Win7,2
synth_0438305,341229.0,3959556652.9539685,20912079241.30794,Intel NUC/STK,Intel,NUC6CAYH,8,Win11,4
synth_0438334,1717899.0,94044231198.71474,117455745125.01212,2 in 1,HP,HP Pavilion Sleekbook 14 PC,8,Win10,2
synth_0438341,761538.0,18689752146.52529,33486130695.475456,Tablet,Acer,Aspire E5-575G,6,Win7,6
synth_0438595,3120498.0,143196234116.45132,959842635049.4757,Desktop,MSI,GL62 6QE,12,n/a,4
synth_0438598,1882165.0,44936246651.16524,125336888682.47464,Notebook,Positivo,Default string,12,Win10,4
synth_0438700,928218.0,36814773199.77255,37769904181.7889,Server/WS,Unknown,Unknown,16,Win8.1,2
synth_0438707,3497517.0,56348505539.08173,375658300797.19916,Notebook,ECS,G41T-M6,8,Win10,2
synth_0438803,2922111.0,49440425740.245705,206152357831.95035,Notebook,Acer,Aspire VN7-791,16,n/a,4
synth_0438896,5763443.0,70721164673.51187,1177553054329.367,2 in 1,Gigabyte,To be filled by O.E.M.,12,Win11,4
synth_0439024,248108.0,3718887900.256797,23329870227.154358,Other,LG,Other,4,n/a,4
synth_0439064,2280756.0,326475733.8415342,153883952910.4131,Desktop,Hasee,Not Applicable,8,Win8,4
synth_0439224,2163582.0,40695228290.483086,218805984121.44577,2 in 1,Acer,Aspire E5-575,12,Win11,4
synth_0439300,1964752.0,32648221144.740482,115191311624.74341,Desktop,Dell,Inspiron 15-3567,16,Win10,2
synth_0439515,362572.0,66378337603.525055,78863844444.60577,Notebook,MSI,GP63 Leopard 8RE,12,Win8.1,4
synth_0439596,451375.0,4826051322.851939,39953228294.18626,Other,Hasee,GJ5CN64,4,Win8,2
synth_0439618,1227617.0,43853477574.0345,106236922773.74783,Desktop,Gigabyte,Default string,16,Win7,2
synth_0439720,3680673.0,92459255037.18198,126146051398.96059,Intel NUC/STK,Hasee,QL9S,12,Win7,4
synth_0439741,886870.0,13668573316.872206,18123176084.790646,Intel NUC/STK,Intel,NUC10i7FNH,12,Win11,6
synth_0439772,2663452.0,85973360293.48946,311928193062.68976,Other,MECHREVO,Z2 Series GK5CN6Z,8,Win11,2
synth_0440099,481374.0,112300187614.35693,117936718666.98204,Notebook,NEC,Other,6,Win7,1
synth_0440115,301140.0,20075097605.813034,20982486279.722843,2 in 1,Lenovo,Other,12,Win11,2
synth_0440205,5174282.0,17450349250.31379,353347552982.8339,Notebook,Gigabyte,Other,8,Win Server,4
synth_0440399,2522790.0,24664261863.120987,33015433957.978977,Server/WS,Fujitsu,Other,16,Win7,6
synth_0440475,218522.0,4419374534.767712,11426422631.401596,Desktop,Lenovo,Lenovo ideapad FLEX 6-14IKB,12,Win10,4
synth_0440604,314514.0,609173512.5776677,971813993.028352,Notebook,Other,Other,16,Win11,4
synth_0440633,1256493.0,49946675762.95081,103887881456.43953,2 in 1,Apple,"iMac13,1",16,Win Server,4
synth_0440686,857098.0,12087731988.925987,99853452553.60211,Tablet,Lenovo,Legion Y9000P IAH7H,12,Win7,2
synth_0440799,961722.0,63053870900.10006,77849305155.54343,Notebook,HP,HP ProDesk 400 G3 MT,12,n/a,4
synth_0440834,1334914.0,13425933636.151188,268339180240.6189,Desktop,MSI,GL65 Leopard 10SFKV,8,Win10,4
synth_0440982,3198656.0,36928482653.266426,96780656497.01953,Desktop,Acer,Aspire ES1-572,8,n/a,2
synth_0441139,672968.0,21133249688.496975,60380274535.80176,Notebook,Acer,Aspire A315-32,8,Win10,2
synth_0441231,1785116.0,57423123970.195045,109647340509.1614,Server/WS,Gigabyte,Default string,12,Win11,n/a
synth_0441269,353809.0,15877548257.250813,187057142448.1964,Desktop,Fujitsu,FMVNA5DEZ,8,Win11,2
synth_0441366,1287559.0,22969853518.644104,158308504955.30716,Notebook,Medion,H61H2-LM3,12,Win8.1,2
synth_0441622,972709.0,8127299288.692819,42956712398.25813,Tablet,THUNDEROBOT,Not Applicable,12,Win8.1,4
synth_0441744,101741.0,5420706256.228439,14085528589.409348,2 in 1,MONSTER,Not Applicable,8,Win11,2
synth_0441750,3341409.0,184196014229.82947,376610349525.78406,Notebook,Razer,Blade Stealth,12,Win10,2
synth_0441798,992005.0,25003983622.535347,111223894287.17062,Notebook,Acer,Aspire V3-574,8,Win7,2
synth_0441818,994258.0,1095284922.6029592,72748965351.93086,Desktop,Timi,TM1701,8,Win10,2
synth_0441860,5341848.0,64626485846.467575,665171078304.5543,Desktop,Lenovo,ThinkPad E14 Gen 2,16,Win10,6
synth_0441876,1210288.0,6262215203.768672,34671345786.59545,Desktop,Other,Other,8,Win8.1,4
synth_0441944,1628913.0,26301267074.47794,91382305884.12305,Tablet,Dell,Inspiron 5749,12,Win8.1,2
synth_0441955,3115539.0,66409268378.06622,290196781626.6654,Server/WS,Unknown,Other,12,Win8.1,2
synth_0442016,266633.0,19037257442.431244,104795845012.10544,Notebook,Dell,Latitude E7240,12,Win10,2
synth_0442047,1769603.0,180154144446.75604,237834302663.20135,Notebook,Samsung,500T8A/500S8A,16,Win10,6
synth_0442245,1900341.0,188015774797.81506,251263520850.4062,Desktop,Other,Other,12,Win8.1,4
synth_0442251,3604072.0,227652335864.627,278765050700.80725,Notebook,Toshiba,Satellite P50t-A,12,Win10,4
synth_0442739,281617.0,4885841675.472057,16965071920.456303,Other,Asus,N53SV,16,Win8,6
synth_0442778,1060659.0,4767009197.0034075,104421552269.20462,2 in 1,Gigabyte,To be filled by O.E.M.,8,Win7,4
synth_0442834,3229731.0,2205063821.4682074,582269127608.8402,Notebook,Asus,X75A,12,Win10,2
synth_0442979,558722.0,21398989006.64004,44737973048.2652,2 in 1,MSI,GE63 Raider RGB 8RE,12,Win11,2
synth_0443009,2430782.0,27416912617.676323,281936985835.01044,2 in 1,Gigabyte,To be filled by O.E.M.,12,Win11,4
synth_0443115,667175.0,24680958297.70517,25785533183.43719,Desktop,Lenovo,ThinkPad T410s,8,Win8.1,4
synth_0443307,293550.0,18024558466.366966,18104200471.952496,2 in 1,Asus,X751SJ,12,n/a,2
synth_0443509,4676162.0,8321553907.883381,519707747511.58545,Server/WS,Unknown,To Be Filled By O.E.M.,12,Win7,2
synth_0443678,205717.0,14774063109.03058,62634565419.20325,Desktop,Unknown,To be filled by O.E.M.,16,Win11,4
synth_0443712,3400850.0,45534876576.52065,4184222209105.9526,Notebook,Acer,Aspire 7750G,8,Win10,4
synth_0443748,2330026.0,60012210057.49791,72830292310.09785,Desktop,Alienware,Alienware 17,12,Win8.1,8
synth_0443768,1318006.0,69103473745.87993,107535189284.12262,Desktop,Asus,VivoBook_ASUSLaptop X513EA_X513EA,12,Win10,2
synth_0443840,722549.0,6740941201.930303,1047571901197.9669,Notebook,Wortmann_AG,Other,8,Win8,6
synth_0443879,1357089.0,2894391478.234459,31124617705.31164,Tablet,Hasee,Not Applicable,16,Win7,6
synth_0443924,866569.0,17493155833.850906,76623996955.57413,2 in 1,MSI,MS-7D31,16,Win7,4
synth_0444090,1361164.0,10269316337.977026,76204466179.42415,2 in 1,Packard Bell,Easynote TE69CX,12,Win10,2
synth_0444137,394819.0,24406214323.655357,42776961573.36282,Notebook,Acer,Aspire E1-570,12,Win10,4
synth_0444175,2126025.0,10533195882.155512,258259014860.6589,Intel NUC/STK,Acer,Aspire V3-572G,16,Win10,4
synth_0444293,572698.0,18741604557.408882,27462162217.78763,2 in 1,HP,HP Elite x2 1012 G2,24,Win8.1,8
synth_0444344,459897.0,2631570259.3393703,45420983751.696686,Notebook,Lenovo,Lenovo ThinkBook 15-IIL,12,Win8.1,2
synth_0444422,371009.0,860003572.1528461,196298727273.71933,Other,Medion,Other,8,Win8.1,2
synth_0444547,3035016.0,39180888947.9655,255286996699.3774,Desktop,Dell,OptiPlex 755,8,Win11,6
synth_0444694,3042226.0,147253666642.65717,158018990563.43686,Intel NUC/STK,Intel,NUC10i3FNK,12,n/a,4
synth_0444767,5511902.0,27628918451.81702,646178091180.0564,Notebook,Dell,OptiPlex 3050,16,Win Server,2
synth_0444775,1116817.0,4511849253.126457,138325618113.1754,Notebook,HP,HP EliteBook 840 G2,12,Win10,4
synth_0444834,77124.0,165740882.00925198,5869885126.487054,Desktop,Unknown,Other,12,Win10,4
synth_0444860,2847960.0,2482038462.9692035,32797551217.54038,Other,Gateway,DT71,16,Win7,6
synth_0444943,2362250.0,292292543312.11426,300114081188.78613,Intel NUC/STK,Acer,Veriton M4610G,12,Win Server,4
synth_0444961,221805.0,47329657057.82677,89945711042.77124,Desktop,HP,HP ENVY 17 Notebook PC,12,Win10,2
synth_0444965,2017083.0,47443706343.23642,242341837347.76962,2 in 1,Acer,Nitro AN517-51,12,Win10,6
synth_0444992,972259.0,11385873344.453548,317313722131.5059,Notebook,HP,HP Laptop 17-by1xxx,12,Win10,4
synth_0445075,629059.0,5504448242.043878,12519220737.162733,Desktop,Other,Other,16,Win10,2
synth_0445242,2385037.0,6761277000.687031,180986811827.7262,Desktop,MSI,MS-7D17,16,Win8.1,2
synth_0445682,3854201.0,68407763830.098724,96706391146.81984,Notebook,Other,Other,12,Win10,4
synth_0446012,1262547.0,12363811234.220484,102204920444.50723,2 in 1,Microsoft Corporation,Surface Pro,16,Win7,2
synth_0446277,1118322.0,66462362174.6335,230905817966.66672,Desktop,Other,To be filled by O.E.M.,12,Win Server,4
synth_0446294,5588690.0,744634434797.2596,1571904952828.3215,Desktop,Asus,S550CM,6,Win8.1,2
synth_0446385,6324774.0,879600355166.5364,1071074673180.5859,Tablet,Clevo,W150HRM,16,Win8.1,2
synth_0446407,2535265.0,19083346632.479843,476170508330.3549,Notebook,TIMI,RedmiBook 16,8,Win11,4
synth_0446439,1284183.0,55012857805.04383,101885752191.20361,2 in 1,Dell,OptiPlex 3020,12,Win10,4
synth_0446607,4090483.0,267751828725.0299,701171598964.3889,Other,Panasonic Corporation,CFSX4-1,16,Win7,2
synth_0446657,417849.0,6429439781.684312,39428699995.813965,Notebook,MECHREVO,To be filled by O.E.M.,12,Win10,2
synth_0446659,375021.0,1639702094.9947143,25690452484.290657,Intel NUC/STK,HP,HP ProBook 450 G5,12,Win10,4
synth_0446676,1950954.0,51004203706.0336,935918549311.4766,2 in 1,Asus,K55A,12,Win11,4
synth_0446727,1535185.0,157264109385.11804,548201251019.29736,Notebook,Other,T90-TB,12,Win10,4
synth_0447029,1132424.0,55558055990.96788,67889058524.56242,Desktop,Gigabyte,To be filled by O.E.M.,16,Win10,2
synth_0447094,1520599.0,4944575262.442761,17373969718.35302,Notebook,Acer,Nitro AN515-57,24,Win10,6
synth_0447287,2086273.0,240303345391.74762,251413820127.01477,Server/WS,Shinelon Computer,Not Applicable,16,Win7,2
synth_0447365,310529.0,1755970214.2978427,19454799452.352936,Desktop,Thirdwave Corporation,System Version,16,Win11,6
synth_0447491,5363662.0,5771877731.248488,2793542937502.8145,Notebook,Samsung,900X5L,12,Win Server,2
synth_0447718,1416692.0,18573045030.39703,24986531683.45986,Notebook,Asus,System Product Name,16,Win10,4
synth_0447722,353535.0,27292432474.31346,30230075434.47757,Intel NUC/STK,Fujitsu,FMVS03001,12,Win7,4
synth_0447729,1817669.0,160663398712.4661,231956352996.25858,2 in 1,Gigabyte,To be filled by O.E.M.,12,Win10,4
synth_0447802,816364.0,40533602416.866356,71714199486.98984,Other,LG,Other,8,Win8.1,4
synth_0447875,6753489.0,229054370887.4028,741714390880.3583,Desktop,MSI,MS-7918,24,Win10,2
synth_0448112,2299871.0,48858321178.77209,132882482751.55106,Other,HP,HP 450 Notebook PC,12,Win10,6
synth_0448163,407506.0,17707584623.423916,26556238320.776104,2 in 1,MECHREVO,X10Ti-S Series GM7MPHS,6,Win11,2
synth_0448624,1276663.0,130656813223.16458,863366411514.2295,Desktop,Lenovo,Lenovo ideapad 520S-14IKB,6,Win10,2
synth_0448636,2129963.0,2568710299.1182694,179366719609.38092,Desktop,Samsung,340XAA/350XAA/550XAA,16,Win10,4
synth_0448660,745934.0,33322017796.269184,36447066538.80098,Tablet,Apple,"MacBookAir6,1",12,Win8,2
synth_0448669,776009.0,188307662565.39334,1029614193796.5789,Intel NUC/STK,HP,HP Laptop 17-by0xxx,12,Win10,2
synth_0448749,2330903.0,6172555010.922575,20552089465.11783,Notebook,Apple,"Macmini7,1",16,Win10,4
synth_0448766,996337.0,20312592000.785698,23351381076.939754,2 in 1,Lenovo,ThinkPad T14 Gen 2i,12,Win7,2
synth_0448817,2648487.0,89658991126.24571,201770238724.86392,Notebook,HP,HP Pavilion Laptop 15-cs1xxx,8,Win11,4
synth_0448925,1484801.0,29565240214.209923,114633985842.46228,Desktop,MSI,GL63 8SE,16,Win Server,4
synth_0448966,401401.0,13183933727.629402,21866830812.327698,Desktop,Dell,Inspiron 5558,8,Win11,8
synth_0449371,1300937.0,533535784117.7781,1509773904771.044,Notebook,Toshiba,Other,8,Win10,2
synth_0449417,1088290.0,128038100975.76602,394107405785.17126,2 in 1,Intel,KBL-R MRD,16,Win8,8
synth_0449631,1436737.0,6846307856.750032,15405178610.420282,Other,Unknown,Other,12,Win8.1,4
synth_0449730,1039317.0,153893929758.1335,166094288711.75452,Desktop,O.E.M,OEM,16,Win8.1,4
synth_0449800,2889918.0,72545041203.90288,268697409832.31927,Desktop,Acer,Nitro AN515-56,12,Win10,4
synth_0449858,1922888.0,43738686789.35635,457937882322.3636,Desktop,Acer,Nitro N50-600,12,Win7,2
synth_0449989,1354999.0,5598310284.318703,55711293098.91488,Desktop,Gigabyte,Default string,12,Win10,6
synth_0450193,6047843.0,239590018418.8626,717329198059.2181,Tablet,Unknown,Other,24,Win8.1,6
synth_0450362,934025.0,87814713518.68828,106853217369.2627,Desktop,Gateway,Other,8,Win11,2
synth_0450383,5227960.0,1560928988501.6724,1808640005543.232,Desktop,Dell,Inspiron 5448,8,Win10,2
synth_0450419,385344.0,2061529675.1277537,24165075137.376373,Desktop,Lenovo,ThinkPad P51,8,Win11,2
synth_0450486,257966.0,7014462208.689022,22904187170.242203,Other,HP,HP Laptop 15-ra0xx,12,Win8.1,2
synth_0450629,5412815.0,101426877839.67256,484028883018.27,Notebook,Asus,TUF GAMING FX504GD_FX80GD,12,Win8,2
synth_0450765,1274608.0,17051730779.183882,33133737259.799034,Other,Gigabyte,Default string,12,Win8,2
synth_0450935,287232.0,11127646747.542194,15643940472.291752,Notebook,LG,Other,3,Win11,4
synth_0451064,950213.0,40028709428.000114,65780574480.13873,Notebook,MSI,MS-7A15,12,Win10,2
synth_0451169,1714591.0,434785161223.053,2406856541647.2607,Other,Asus,X201EV,16,Win8.1,4
synth_0451176,2527124.0,1211738679.6183717,47606436777.898926,2 in 1,Acer,Nitro AN515-54,6,Win7,2
synth_0451230,2573802.0,30073897074.67063,72752641723.8003,Notebook,Dell,Inspiron 5559,4,Win8,2
synth_0451476,860859.0,168525593991.08572,296465284404.5733,Notebook,Asus,System Version,12,Win8.1,4
synth_0451486,607813.0,2478368916.1174593,10406482502.521488,Desktop,Asus,K73SV,8,Win11,4
synth_0451495,2853579.0,138344683362.3437,304652164229.36584,Other,Asus,X750JB,8,Win Server,8
synth_0451603,1495896.0,12793181885.789505,173344327854.34735,Notebook,Asus,ROG Strix G15CX_G15CX,8,Win11,2
synth_0451654,460371.0,15645105409.646908,27091580046.012444,2 in 1,MSI,MS-7B98,12,Win7,2
synth_0451961,1302862.0,34868928858.17571,98820752567.30414,Desktop,Wortmann_AG,Other,16,Win8,2
synth_0451993,558205.0,9975786624.198347,16557346643.407843,2 in 1,Medion,Other,12,Win7,2
synth_0452317,1592789.0,2682033884.17381,183403484859.13803,2 in 1,Asus,X541UAK,16,Win10,4
synth_0452345,292636.0,1187026114.84879,62775130347.4215,Server/WS,Gigabyte,To be filled by O.E.M.,12,Win Server,4
synth_0452385,2007222.0,37402798451.361725,190812215759.47263,2 in 1,Mouse Computer,Not Applicable,12,Win8,4
synth_0452465,1066313.0,839969775063.885,1198529906886.8794,Notebook,HP,HP Notebook,6,Win10,2
synth_0452514,234976.0,9172272087.881239,10680914670.330198,Desktop,Lenovo,Lenovo ideapad 320-15IKB,16,Win10,4
synth_0452526,2538596.0,104353971571.04073,1373696472407.048,Desktop,HP,HP ProDesk 400 G6 SFF,16,Win7,2
synth_0452756,5896062.0,58061058383.40697,139473161309.08124,2 in 1,Notebook,Not Applicable,8,Win8.1,6
synth_0452831,564537.0,19199490572.06405,121949282806.15118,Other,Other,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,8,n/a,2
synth_0452858,951783.0,47111923120.39857,87010585408.06657,2 in 1,LG,Other,12,Win7,2
synth_0453092,706542.0,91054301780.08406,135056306107.64702,Desktop,Other,Other,8,Win8.1,n/a
synth_0453247,2995012.0,24753274854.29035,333281447935.50793,2 in 1,Lenovo,ThinkPad W540,8,Win11,4
synth_0453345,266796.0,15381308226.747723,35051554190.82098,2 in 1,Gigabyte,B560M AORUS PRO AX,12,Win11,2
synth_0453413,3076434.0,37388329629.23816,302146765021.0485,Intel NUC/STK,Intel,NUC8i5BEH,12,Win10,6
synth_0453504,813596.0,6818743633.886778,65582459804.38732,Desktop,Acer,Aspire V3-472P,8,Win11,2
synth_0453538,1066036.0,73861306278.1988,77625186952.56949,Tablet,Unknown,Other,12,Win7,2
