os_name,os_codename,blocker_name,blocker_type,activity_level,number_of_clients,average_active_time_in_seconds,number_of_occurences
Win10,RS4,Shell Phase,Activator,high,142,2.2713271352607092e-05,198
Win11,22H2,Windows Push Notifications,Fx Device,low,104,211.9197344691912,106
Win11,22H2,Intel(R) PEG10 - 460D (\_SB.PC00.PEG1),Fx Device,low,17,683.033170044414,17
Win11,22H2,DAM Phase,PDC Phase,high,168,29.855869112094478,190
Win11,22H2,Windows Push Notifications,PDC Phase,high,56,241.94432626656214,57
Win10,RS4,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Activator,low,64,154.41200100555483,69
Win10,RS4,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Activator,low,106,170.85830823677466,129
Win10,22H2,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,high,70,346.5146110445084,73
Win10,22H2,Notifications forwarding and actions,PDC Phase,low,75,82.61627347300555,82
Win10,22H2,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),PDC Phase,low,71,1444.0939483450618,79
Win10,22H2,Windows Push Notifications,PDC Phase,high,60,205.98690172901644,62
Win10,22H2,Lock Screen,Activator,low,91,10.662766741831334,98
Win10,20H2,NCSI,Activator,moderate,38,101.28839486464504,39
Win11,22H2,Standard NVM Express Controller (\_SB.PC00.RP09.PXSX),PDC Phase,low,156,361.3995778687864,174
Win11,21H2,Standard NVM Express Controller (\_SB.PCI0.RP09.PXSX),Activator,high,52,99.82516582846789,56
Win10,RS4,Audio Service,PDC Phase,low,18,1724.602547833359,18
Win10,RS4,Intel(R) PEG10 - 460D (\_SB.PC00.PEG1),Activator,low,6,550.0094418759426,6
Win10,22H2,Maintenance Phase,Activator,moderate,93,500.5906414461859,99
Win10,19H1,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Processor,low,27,148.45433078185772,27
Win10,19H1,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),PDC Phase,moderate,9,544.1142278723241,9
Win10,20H1,Intel(R) Wi-Fi 6E AX211 160MHz (\_SB.PC00.CNVW),PDC Phase,moderate,4,588.4248060717533,4
Win10,19H1,Low Power Phase,Activator,high,178,5.619137669030475,217
Win10,21H2,Standard NVM Express Controller (\_SB.PCI0.RP09.PXSX),PDC Phase,high,141,115.0763853582681,144
Win11,21H2,Intel(R) UHD Graphics 630 (\_SB.PCI0.GFX0),Activator,high,10,195.88029132276228,10
Win10,22H2,Intel(R) Wireless-AC 9462 (\_SB.PCI0.CNVW),Activator,high,10,174.3913003146833,10
Win11,21H2,Surface Serial Hub Driver (\_SB._SSH),Fx Device,high,7,100.26716444028385,7
Win10,20H2,WP Location Client,Activator,low,517,95.19471391807377,631
Win10,20H2,Intel(R) PCI Express Root Port #10 - A0B1 (\_SB.PC00.RP10),Fx Device,moderate,8,444.0254921617086,8
Win10,20H2,Intel(R) PEG10 - 460D (\_SB.PC00.PEG1),Fx Device,low,29,672.9371506297983,29
Win10,21H2,Standard NVM Express Controller (\_SB.PC00.RP09.PXSX),Activator,high,23,381.2416062480638,23
Win10,20H2,Intel(R) PCI Express Root Port #8 - A0BF (\_SB.PC00.RP08),PDC Phase,high,109,204.85580828775488,112
Win10,20H2,GP,Fx Device,low,56,193.41484547781437,58
Win10,19H1,Image Download Manager,Fx Device,low,57,291.63313500594614,60
Win10,22H2,USB4(TM) Host Router (Microsoft) (\_SB.PC00.TDM0),Activator,low,21,627.3975335890204,22
Win10,21H1,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),Fx Device,low,98,650.116279038359,106
Win10,RS5,BI,PDC Phase,high,206,1523.329197631774,311
Win10,RS5,WP Location Client,Activator,low,122,90.96838748579664,143
Win10,19H2,Intel(R) UHD Graphics 630 (\_SB.PCI0.GFX0),Fx Device,low,64,179.37343276817592,65
Win10,19H2,CPU C0 Time.Non-attributed Time,PDC Phase,moderate,66,840.3952384762903,68
Win10,19H2,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,moderate,21,772.9063281093198,21
Win11,21H2,WP Location Client,Activator,high,89,89.7719075242491,92
Win11,21H2,Surface Serial Hub Driver (\_SB._SSH),PDC Phase,high,16,147.52981728479867,16
Win10,20H2,Intel(R) Wireless-AC 9462 (\_SB.PC00.CNVW),PDC Phase,high,50,101.41525794050912,53
Win10,20H2,Intel(R) Serial IO UART Host Controller - 34A8 (\_SB.PCI0.UA00),Fx Device,low,138,33.04694172625041,147
Win11,21H2,Intel(R) Wireless-AC 9560 160MHz (\_SB.PCI0.CNVW),Fx Device,high,37,179.10275107027735,37
Win11,21H2,Intel(R) Ethernet Connection (10) I219-V (\_SB.PCI0.GLAN),PDC Phase,high,74,650.7464872935004,76
Win10,RS3,Standard NVM Express Controller (\_SB.PCI0.RP09.PXSX),PDC Phase,low,23,118.06753284471598,29
Win10,RS3,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,low,27,127.2686071821013,31
Win10,RS3,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PCI0.CNVW),Fx Device,low,24,194.3651042693214,34
Win10,RS3,PLM Phase,Fx Device,high,31,4.5691338125096115,46
Win10,RS3,No CS Phase,Processor,low,19,6931.7806982026605,22
Win10,RS3,WP Location Client,PDC Phase,low,40,97.71365786855608,66
Win10,20H2,NCSI,Processor,high,25,120.05299872038195,25
Win11,21H2,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,high,82,322.84180338082876,83
Win10,22H2,DAM Phase,Fx Device,high,63,23.800782212132354,67
Win11,22H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PCI0.CNVW),Activator,high,69,261.5279342983146,76
Win10,RS5,No CS Phase,PDC Phase,moderate,125,6110.776262418445,154
Win10,RS5,DAM Phase,Fx Device,low,135,28.253796589191502,170
Win10,21H1,Intel(R) PCI Express Root Port #9 - A0B0 (\_SB.PC00.RP09),Activator,high,42,356.7642253599642,43
Win10,19H2,DHCP,Fx UserIdMaskice,high,1,299.103134440112,1
Win10,22H2,Universal Telemetry Client,Processor,high,1,18.622563723879114,1
Win11,22H2,High Definition Audio Controller (\_SB.PCI0.HDAS),Fx Device,low,26,476.6441899992811,27
Win11,22H2,Intel(R) Ethernet Connection (13) I219-LM (\_SB.PC00.GLAN),PDC Phase,low,68,130.51935241860474,70
Win11,22H2,Audio Service,Fx Device,low,22,1931.902071731689,23
Win10,20H2,Thunderbolt(TM) Controller - 8A17 (\_SB.PCI0.TDM0),Processor,low,4,535.3496514149602,4
Win10,20H1,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Fx Device,low,115,326.2771879598173,125
Win11,21H2,Intel(R) PCI Express Root Port #8 - A0BF (\_SB.PC00.RP08),Fx Device,low,113,212.53915334301087,125
Win10,21H1,Intel(R) Wireless-AC 9560 (\_SB.PC00.CNVW),Activator,moderate,2,234.29643176447965,2
Win10,19H2,CPU C0 Time.Non-attributed Time,Fx Device,high,148,745.9809254479823,163
Win10,19H2,Intel(R) PEG60 - 464D (\_SB.PC00.PEG0),PDC Phase,low,73,605.8634971514393,74
Win10,19H2,BI,PDC Phase,moderate,130,1641.4499801312993,137
Win10,19H2,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),Activator,high,58,319.66273487063546,59
Win10,RS4,BITS Service,PDC Phase,low,37,251.13008746796507,38
Win10,RS4,WU,PEP Pre-Veto,low,1,3085.38485670892,1
Win10,RS5,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Fx Device,low,171,150.158500709765,239
Win10,RS5,Device not registered,PDC Phase,low,44,7753.59296675381,47
Win10,RS5,USB4(TM) Host Router (Microsoft) (\_SB.PC00.TDM0),Fx Device,high,6,225.87945563262247,6
Win10,RS5,Audio Service,Activator,low,9,2989.866175733219,9
Win10,19H2,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Fx Device,low,73,476.2546098596651,75
Win11,21H2,Update Orchestrator Client,PDC Phase,loUserIdMask,1,390.74990950063415,1
Win10,20H2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PC00.HDAS),Fx Device,high,50,352.8349628984802,50
Win10,20H2,Surface Serial Hub Driver (\_SB._SSH),PDC Phase,moderate,6,289.5029562941727,6
Win10,RS4,Intel(R) Ethernet Connection (13) I219-V (\_SB.PC00.GLAN),PDC Phase,low,32,184.22750364290027,34
Win10,22H2,PDC Suspend/Resume and Network-Refresh Activator,Fx Device,high,82,3.1552250273288616,90
Win10,RS5,Universal Telemetry Client,Activator,moderate,2,99.63614315415585,2
Win10,RS5,USB4(TM) Host Router (Microsoft) (\_SB.PC00.TDM0),PDC Phase,low,22,785.6791924652914,23
Win10,RS5,Intel(R) Ethernet Connection (10) I219-V (\_SB.PCI0.GLAN),PDC Phase,high,21,493.3172474793384,23
Win10,RS5,Intel(R) Wireless-AC 9560 160MHz (\_SB.PCI0.CNVW),PDC Phase,high,18,164.28677820689032,18
Win10,20H1,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),Activator,low,34,1617.003348404025,37
Win10,20H1,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),Activator,high,39,246.0816078559595,39
Win10,22H2,Intel(R) Ethernet Connection (13) I219-V (\_SB.PC00.GLAN),Fx Device,high,7,149.96012417947995,7
Win10,22H2,TCPIP,Fx Device,high,100,159.87861130227233,106
Win10,19H2,Connection Phase,Processor,high,50,22.6268310534178,51
Win10,20H1,Intel(R) Ethernet Connection (13) I219-LM (\_SB.PC00.GLAN),Activator,moderate,1,81.57882082961925,1
Win10,20H2,USB xHCI Compliant Host Controller (\_SB.PC00.TXHC),Processor,low,17,1701.282437530996,17
Win11,22H2,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),PDC Phase,moderate,28,317.2305950537114,29
Win11,22H2,Intel(R) Wireless-AC 9462 (\_SB.PC00.CNVW),Processor,low,5,158.8145898846651,5
Win10,19H1,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,low,79,327.8598983227057,87
Win10,19H1,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Activator,low,28,1670.688113867478,29
Win10,20H2,PDC Suspend/Resume and Network-Refresh Activator,PEP Pre-Veto,low,5,2.809809282369655,5
Win10,19H1,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PCI0.CNVW),PDC Phase,low,21,177.54133709689677,21
Win10,19H1,Intel(R) PEG10 - 460D (\_SB.PC00.PEG1),Fx Device,low,10,921.0006871367477,10
Win10,19H1,Intel(R) UHD Graphics 630 (\_SB.PCI0.GFX0),PDC Phase,high,23,238.60046436526878,24
Win10,19H1,Intel(R) PCI Express Root Port #10 - A0B1 (\_SB.PC00.RP10),PDC Phase,moderate,2,200.36685521118625,2
Win10,19H1,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Processor,low,5,608.9925098868566,5
Win10,19H1,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Fx Device,moderate,4,569.7482559113971,4
Win11,22H2,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),PDC Phase,moderate,27,167.41262421184933,27
Win11,22H2,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,high,63,223.65482489874853,65
Win11,22H2,Intel(R) Wireless-AC 9560 (\_SB.PCI0.CNVW),Processor,low,1,42.83601369992411,1
Win11,22H2,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Fx Device,moderate,18,172.1791071705693,18
Win11,22H2,Intel(R) UHD Graphics (\_SB.PC00.GFX0),Activator,low,58,68.94815052429125,60
Win11,22H2,Intel(R) PCI Express Root Port #10 - A0B1 (\_SB.PC00.RP10),Fx Device,low,74,450.1332139733161,79
Win10,21H2,Intel(R) PCI Express Root Port #7 - A0BE (\_SB.PC00.RP07),Fx Device,low,58,690.9642750848178,59
Win11,21H2,WP Location Client,Fx Device,high,130,84.14703490406777,138
Win11,21H2,Intel(R) Ethernet Connection (6) I219-LM (\_SB.PCI0.GLAN),PDC Phase,low,54,231.21370280376544,54
Win10,RS5,Low Power Phase,Processor,low,46,5.5239219478999315,49
Win10,21H2,Intel(R) Ethernet Connection (10) I219-V (\_SB.PCI0.GLAN),Processor,low,7,265.9897429024141,7
Win10,21H1,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP04.PXSX),PDC Phase,high,15,354.57951218071173,15
Win10,RS3,Maintenance Phase,Fx Device,low,53,444.7840503171887,192
Win10,RS3,Standard SATA AHCI Controller (\_SB.PC00.SAT0),Fx Device,low,2,201.7823830753624,2
Win10,20H1,WP Sync Client,Processor,low,4,236.28907177967324,4
Win10,21H1,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),Activator,high,13,780.7718882256245,13
Win10,20H1,Intel(R) Wireless-AC 9461 (\_SB.PC00.CNVW),Fx Device,low,19,122.67368303486323,19
Win10,20H1,Intel(R) Iris(R) Plus Graphics (\_SB.PCI0.GFX0),Activator,high,8,119.16665803664633,8
Win10,22H2,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Processor,low,18,322.8884157053485,19
Win10,20H1,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Processor,low,34,826.3258923015219,35
Win10,21H1,Intel(R) PCI Express Root Port #1 - 06B8 (\_SB.PCI0.RP01),Fx Device,high,6,1071.7820014810582,6
Win10,21H1,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Activator,high,89,139.12175741598082,95
Win11,21H2,Standard NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,moderate,16,159.79189881467107,16
Win11,21H2,High Definition Audio Controller (\_SB.PCI0.HDAS),PDC Phase,high,26,511.0824933598155,28
Win11,22H2,Intel(R) Wireless-AC 9462 (\_SB.PC00.CNVW),Fx Device,low,40,111.3893109910057,42
Win10,19H2,Surface Serial Hub Driver (\_SB._SSH),Activator,low,15,71.72522954453777,15
Win10,21H2,Intel(R) Serial IO UART Host Controller - A0A8 (\_SB.PC00.UA00),PDC Phase,high,12,67.23671946286854,12
Win10,20H1,Intel(R) Wireless-AC 9462 (\_SB.PCI0.CNVW),Fx Device,low,40,116.0911549944313,41
Win10,19H2,Windows Error Reporting,Activator,low,12,124.52421931388375,12
Win10,21H1,High Definition Audio Controller (\_SB.PC00.HDAS),PDC Phase,low,40,872.815713246102,40
Win10,21H1,Intel(R) PEG10 - 460D (\_SB.PC00.PEG1),PDC Phase,low,47,698.5572982571995,50
Win11,22H2,Intel(R) Wireless-AC 9560 160MHz (\_SB.PCI0.CNVW),Fx Device,high,31,234.30998455069843,31
Win11,21H2,Intel(R) PEG60 - 464D (\_SB.PC00.PEG0),PDC Phase,low,54,597.0691891281498,55
Win10,22H2,Intel(R) Wireless-AC 9560 160MHz (\_SB.PC00.CNVW),PDC Phase,low,46,125.75592736450305,47
Win11,21H2,Lock Screen,Fx Device,moderate,9,10.25245928145474,9
Win10,22H2,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP04.PXSX),PDC Phase,high,9,555.9524443375193,9
Win10,22H2,Standard NVM Express Controller (\_SB.PCI0.RP13.PXSX),PDC Phase,moderate,11,34.46689808311408,11
Win10,20H2,WP OmaDmClient Client,Fx Device,high,38,1196.5810694417776,38
Win10,21H1,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.PCI0.UA00),PDC Phase,high,22,150.24236024368255,22
Win10,20H2,Image Download Manager,Fx Device,high,37,421.65678683702345,38
Win10,21H2,Standard NVM Express Controller (\_SB.PCI0.RP13.PXSX),Fx Device,high,37,70.86385724505433,37
Win10,22H2,Intel(R) Iris(R) Plus Graphics (\_SB.PCI0.GFX0),Activator,low,39,242.5326061323155,40
Win10,RS5,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Activator,low,27,494.33624176077893,27
Win10,21H2,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),Fx Device,high,90,284.28915121516627,93
Win10,21H2,PCI Express Root Port (\_SB.PC00.PEG0),Fx Device,high,24,485.5836035140921,24
Win10,20H2,Intel(R) Ethernet Connection (6) I219-LM (\_SB.PCI0.GLAN),PDC Phase,high,29,205.36814860187658,29
Win10,20H2,USB xHCI Compliant Host Controller (\_SB.PCI0.TXHC),Fx Device,high,12,1188.0831837281753,12
Win11,22H2,Intel(R) Ethernet Connection (10) I219-LM (\_SB.PCI0.GLAN),PDC Phase,low,51,561.379442377957,53
Win11,21H2,Surface Serial Hub Driver (\_SB.SSH),Fx Device,high,28,51.05628642634294,28
Win10,RS4,CPU C0 Time.Non-attributed Time,PDC Phase,moderate,12,593.3876031262886,12
Win11,22H2,Intel(R) PCI Express Root Port #13 - 02B4 (\_SB.PCI0.RP13),Activator,high,3,957.7409904302616,3
Win11,22H2,Intel(R) Ethernet Connection (13) I219-V (\_SB.PC00.GLAN),PDC Phase,high,27,133.1027574440672,27
Win10,19H2,Intel(R) PCI Express Root Port #1 - 06B8 (\_SB.PCI0.RP01),Activator,high,6,1152.1743522711674,6
Win10,19H2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PCI0.HDAS),PDC Phase,moderate,46,884.6889807781475,47
Win11,22H2,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),PDC Phase,moderate,54,1066.3502104716888,55
Win10,21H2,File Sharing Server,Fx Device,high,10,500.2169998846638,10
Win10,RS3,Intel(R) UHD Graphics 630 (\_SB.PCI0.GFX0),PDC Phase,low,8,140.7986287141311,9
Win10,RS3,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),PDC Phase,low,12,430.1801398483552,13
Win11,22H2,Intel(R) PCI Express Root Port #9 - A0B0 (\_SB.PC00.RP09),Fx Device,moderate,6,339.77179188390113,6
Win10,RS5,DAM Phase,PDC Phase,moderate,14,36.049783149163254,14
Win10,21H2,High Definition Audio Controller (\_SB.PCI0.HDAS),Activator,low,32,503.8258924239434,32
Win10,22H2,BI,Activator,moderate,34,1279.8790766411614,34
Win10,21H2,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.PCI0.UA00),Fx Device,low,42,161.62039536508942,42
Win10,21H2,Intel(R) UHD Graphics 630 (\_SB.PCI0.GFX0),PDC Phase,high,35,229.8881033890326,35
Win10,19H1,WNS,PDC Phase,moderate,49,207.3195842842016,52
Win10,19H1,Windows Push Notifications,Activator,high,23,199.75179822313402,23
Win10,19H1,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),PDC Phase,moderate,12,126.62356174847662,12
Win10,19H2,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Activator,low,47,488.6032606035241,49
Win11,21H2,Standard NVM Express Controller (\_SB.PC00.PEG0.PEGP),Fx Device,high,18,363.3255740121344,18
Win10,RS3,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),PDC Phase,low,2,1368.573924313082,2
Win10,19H2,BI,Fx Device,moderate,65,1307.9359682777797,67
Win10,19H2,Universal Telemetry Client,Fx Device,low,108,99.90107351373513,119
Win10,19H2,TCPIP,Processor,high,6,124.56495138393704,6
Win10,19H2,Intel(R) PCI Express Root Port #10 - A0B1 (\_SB.PC00.RP10),PDC Phase,moderate,9,545.7932030937368,9
Win10,20H1,File Sharing Server,Fx Device,low,21,354.41406306687367,22
Win10,20H1,WP OmaDmClient Client,PDC Phase,moderate,10,807.1392011537624,10
Win10,20H2,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),PDC Phase,moderate,34,168.81500340774446,35
Win10,20H2,Intel(R) PEG10 - 460D (\_SB.PC00.PEG1),Activator,low,27,593.9129752865913,27
Win10,21H2,Intel(R) PCI Express Root Port #4 - A0BB (\_SB.PC00.RP04),Processor,low,3,1241.5760689239319,3
Win10,21H2,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),Fx Device,low,62,1755.8723535780957,63
Win10,19H2,Intel(R) PCI Express Root Port #4 - A0BB (\_SB.PC00.RP04),PDC Phase,moderate,2,692.9725658307239,2
Win10,19H2,Intel(R) PCI Express Root Port #12 - A0B3 (\_SB.PC00.RP12),Activator,high,4,224.97078324301907,4
Win10,19H1,WP Location Client,Fx Device,high,70,90.4963617142615,77
Win10,21H2,Windows Push Notifications,Activator,high,36,206.39226565264278,36
Win10,21H2,Standard NVM Express Controller (\_SB.PC00.RP09.PXSX),Processor,high,3,462.47271686939916,3
Win10,19H2,Intel(R) PEG10 - 9A01 (\_SB.PC00.PEG1),Processor,low,4,295.6154873697132,4
Win10,21H2,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Activator,moderate,10,172.2473919552205,10
Win10,19H1,Intel(R) Wireless-AC 9560 160MHz (\_SB.PC00.CNVW),PDC Phase,high,9,177.42307981927075,9
Win10,19H2,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP04.PXSX),Fx Device,high,2,120.70552780337064,2
Win10,RS5,Intel(R) PCI Express Root Port #12 - A0B3 (\_SB.PC00.RP12),Fx Device,high,7,189.47940581089307,7
Win10,RS5,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),PDC Phase,high,34,457.3777301734897,36
Win10,20H2,Intel(R) PCI Express Root Port #1 - 06B8 (\_SB.PCI0.RP01),PDC Phase,high,10,1856.7963839190943,10
Win11,22H2,WNS,Processor,low,36,189.12124043829297,38
Win11,22H2,Image Download Manager,Activator,high,19,187.7159448655829,20
Win11,22H2,Low Power Phase,PEP Pre-Veto,low,9,4.273361448670414,9
Win10,20H2,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Fx Device,moderate,24,160.73043164734753,24
Win10,RS5,Intel(R) Wireless-AC 9461 (\_SB.PC00.CNVW),PDC Phase,low,18,99.04021460292415,18
Win11,22H2,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PCI0.CNVW),PDC Phase,moderate,3,187.04156523971972,3
Win10,19H2,USB xHCI Compliant Host Controller (\_SB.PC00.TXHC),Fx Device,high,25,1582.494038755237,25
Win10,20H1,Windows Push Notifications,PDC Phase,moderate,14,195.5403106772992,14
Win10,20H1,Intel(R) Serial IO UART Host Controller - A0A8 (\_SB.PC00.UA00),PDC Phase,moderate,2,76.13155752170137,2
Win10,19H2,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,low,35,603.1613552866323,36
Win11,22H2,Intel(R) Wireless-AC 9462 (\_SB.PCI0.CNVW),PDC Phase,low,73,136.80230143603387,78
Win10,21H2,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Processor,low,29,304.12092365301413,31
Win10,21H2,Intel(R) PEG60 - 464D (\_SB.PC00.PEG0),Activator,low,38,455.0897064836173,38
Win10,RS4,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PCI0.CNVW),Fx Device,low,5,110.89470822778178,5
Win10,RS4,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),Activator,low,4,1490.6888931862577,4
Win10,22H2,USB4(TM) Host Router (Microsoft) (\_SB.PC00.TDM0),Fx Device,high,5,208.82407832425238,5
Win10,20H1,WU,PDC Phase,moderate,43,1857.0229325127073,43
Win11,21H2,PDC Suspend/Resume and Network-Refresh Activator,Processor,high,6,1.9436516908000618,6
Win11,21H2,No CS Phase,PEP Pre-Veto,high,5,6060.235946658203,5
Win10,20H1,NCSI,Activator,moderate,16,88.01190684875537,16
Win10,RS5,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PC00.HDAS),PDC Phase,low,71,407.5775927616811,80
Win10,19H2,WP Sync Client,PDC Phase,moderate,5,134.82865520905995,5
Win10,RS3,Windows Push Notifications,Fx Device,low,9,174.1120790928834,9
Win11,22H2,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PCI0.CNVW),Fx Device,high,4,139.24693147066307,4
Win10,19H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Audio Activity,low,2,124.45443147574096,2
Win10,RS3,Thunderbolt(TM) Controller - 8A17 (\_SB.PCI0.TDM0),PDC Phase,low,12,311.2804074552027,13
Win10,RS3,USB xHCI Compliant Host Controller (\_SB.PCI0.TXHC),PDC Phase,low,4,2772.3682193382783,4
Win10,20H2,Device not registered,PDC Phase,high,26,3947.860738694068,26
Win10,19H1,USB xHCI Compliant Host Controller (\_SB.PCI0.TXHC),Fx Device,low,15,1594.484989756953,16
Win10,19H1,Intel RST VMD Controller 467F (\_SB.PC00.VMD0),Activator,high,1,171.14742415438405,1
Win10,21H1,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Processor,low,11,468.5837633757343,11
Win11,22H2,Surface Serial Hub Driver (\_SB.SSH),Processor,low,4,24.24416678477331,4
Win11,22H2,WU,Processor,high,9,1505.7697252360838,9
Win10,RS5,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),PDC Phase,high,5,521.1914452144466,5
Win10,RS5,Connection Phase,Processor,moderate,6,8.712754009199077,6
Win10,RS5,High Definition Audio Controller (\_SB.PC00.HDAS),Activator,low,7,547.1079174236681,7
Win10,19H1,Image Download Manager,Processor,moderate,1,134.62055423190998,1
Win10,19H1,Intel(R) PCI Express Root Port #4 - A0BB (\_SB.PC00.RP04),PDC Phase,high,6,477.71321853679433,6
Win10,20H1,CPU C0 Time.Non-attributed Time,Processor,high,4,465.57511701314024,4
Win10,22H2,Intel(R) Ethernet Connection (6) I219-LM (\_SB.PCI0.GLAN),Activator,low,11,333.98732166750824,11
Win10,21H2,Intel(R) PEG60 - 464D (\_SB.PC00.PEG0),PDC Phase,low,87,487.3394107444999,91
Win10,21H2,Universal Telemetry Client,Activator,high,34,98.38919910604434,35
Win10,22H2,Low Power Phase,PEP Pre-Veto,moderate,2,3.1606316360466553,2
Win10,22H2,Surface Serial Hub Driver (\_SB._SSH),Processor,low,3,97.53507268058654,3
Win10,20H2,Intel(R) UHD Graphics 630 (\_SB.PCI0.GFX0),Activator,high,19,167.85132186587327,19
Win10,21H2,Intel(R) PCI Express Root Port #12 - A0B3 (\_SB.PC00.RP12),Processor,low,3,278.77520302814895,3
Win10,21H1,Intel(R) Wireless-AC 9461 (\_SB.PC00.CNVW),Fx Device,low,38,82.74604293690851,38
Win10,21H1,Intel(R) Ethernet Connection (6) I219-LM (\_SB.PCI0.GLAN),Fx Device,low,30,252.4477098505058,30
Win10,21H1,Intel(R) Wireless-AC 9462 (\_SB.PC00.CNVW),Fx Device,low,38,62.73978798648391,38
Win10,20H1,PCI Express Root Port (\_SB.PC00.PEG0),PDC Phase,moderate,7,244.69568605512617,7
Win10,19H2,High Definition Audio Controller (\_SB.PC00.HDAS),Fx Device,low,18,974.4348964193788,18
Win11,21H2,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PCI0.CNVW),Activator,high,5,63.950174398885395,5
Win11,21H2,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Activator,high,28,593.3747189232188,28
Win10,21H2,Intel(R) PCI Express Root Port #8 - A0BF (\_SB.PC00.RP08),Activator,high,24,250.18573486324763,25
Win10,19H1,Intel(R) Wireless-AC 9560 160MHz (\_SB.PCI0.CNVW),Processor,low,7,143.44823055128157,7
Win10,19H1,WU,PDC Phase,moderate,24,1606.1626614421978,25
